"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"transcriptomics","Pearson.est","bromodomain inhibitor",0.46718,1.18,0.268,387,0.656,"I.BET.762, PFI.1, bromosporine",0.571865205971211,0.18309616062434,FALSE
"transcriptomics","Pearson.est","calcium channel blocker",0.44995,1.15,0.276,224,0.605,"carboxyamidotriazole, cinnarazine, efonidipine.monoethanolate",0.559090917934782,0.218244625347531,FALSE
"transcriptomics","Pearson.est","CC chemokine receptor antagonist",0.49081,1.26,0.198,515,0.66,"RS.504393, UNBS.5162, PF.04136309, ZK811752, SB.225002",0.703334809738469,0.180456064458131,FALSE
"transcriptomics","Pearson.est","CDK inhibitor",0.20715,0.534,0.974,257,0.963,"PHA.848125, BMS.265246, ribociclib, R547, indisulam",0.0114410431213845,0.0163737128754655,FALSE
"transcriptomics","Pearson.est","CHK inhibitor",-0.69447,-1.8,0.0199,1067,0.574,"LY2603618, AZD7762, SCH.900776, LY2606368, CHIR.124",1.70114692359029,0.241088107602027,FALSE
"transcriptomics","Pearson.est","cyclooxygenase inhibitor",-0.36632,-0.935,0.512,1319,0.857,"tryptanthrin, phenylbutazone, pterostilbene, FR.122047, FK.3311, naproxen",0.290730039024169,0.0670191780768018,FALSE
"transcriptomics","Pearson.est","cytochrome P450 inhibitor",-0.35354,-0.912,0.547,1221,0.813,"itraconazole, morin",0.262012673666569,0.0899094544059319,FALSE
"transcriptomics","Pearson.est","DNA alkylating agent",0.36203,0.927,0.52,144,0.678,"carboplatin, temozolomide, carmustine, cyclophosphamide",0.283996656365201,0.168770306132937,FALSE
"transcriptomics","Pearson.est","DNA inhibitor",0.51362,1.29,0.186,469,0.728,"valrubicin, carboplatin, carmustine, teroxirone, tirapazamine, mechlorethamine, pibenzimol, bendamustine, sangivamycin, metronidazole, nimorazole, oxaliplatin",0.730487055782084,0.137868620686963,FALSE
"transcriptomics","Pearson.est","DNA methyltransferase inhibitor",0.38659,0.98,0.45,163,0.7,"decitabine, disulfiram",0.346787486224656,0.154901959985743,FALSE
"transcriptomics","Pearson.est","DNA polymerase inhibitor",0.38116,0.97,0.461,270,0.678,"trifluridine, idoxuridine, foscarnet",0.336299074610352,0.168770306132937,FALSE
"transcriptomics","Pearson.est","DNA synthesis inhibitor",-0.29226,-0.748,0.76,1419,0.942,"estramustine.phosphate, altretamine",0.119186407719209,0.0259490972071227,FALSE
"transcriptomics","Pearson.est","dopamine receptor antagonist",0.3723,0.944,0.472,88,0.704,"thioproperazine, paliperidone, raclopride",0.326058001365912,0.152427340857888,FALSE
"transcriptomics","Pearson.est","estrogen receptor agonist",0.5063,1.3,0.181,244,0.759,"ethinyl.estradiol, estrone, levonorgestrel",0.742321425130815,0.11975822410452,FALSE
"transcriptomics","Pearson.est","estrogen receptor antagonist",0.29531,0.755,0.741,527,0.807,"danazol, clomifene, tamoxifen",0.130181792020672,0.0931264652779296,FALSE
"transcriptomics","Pearson.est","FGFR inhibitor",0.51738,1.35,0.157,97,0.749,"regorafenib, dovitinib, nintedanib",0.804100347590766,0.125518182300534,FALSE
"transcriptomics","Pearson.est","FLT3 inhibitor",0.50275,1.28,0.203,272,0.659,"sorafenib, dovitinib, TG.101348, ENMD.2076, KW.2449, ponatinib, tyrphostin.AG.1296",0.692503962086787,0.18111458540599,FALSE
"transcriptomics","Pearson.est","glucocorticoid receptor agonist",0.41693,1.05,0.382,612,0.661,"fluticasone.propionate, triamcinolone, halobetasol.propionate, desonide, dexamethasone.acetate, prednisolone.hemisuccinate, beclomethasone.dipropionate, rimexolone, prednisolone, ciclesonide, difluprednate, methylprednisolone, fludroxycortide, halcinonide, prednisolone.acetate, fluocinolone.acetonide",0.417936637088291,0.17979854051436,FALSE
"transcriptomics","Pearson.est","glutamate receptor antagonist",-0.40723,-1.03,0.393,1041,0.756,"CPP, ACDPP, SIB.1757, JNJ.16259685, LY456236, kynurenic.acid",0.405607449624573,0.121478204498793,FALSE
"transcriptomics","Pearson.est","glycogen synthase kinase inhibitor",-0.4128,-1.07,0.36,1365,0.776,"indirubin, GSK.3.inhibitor.IX",0.443697499232713,0.110138278741812,FALSE
"transcriptomics","Pearson.est","growth factor receptor inhibitor",0.38081,0.943,0.489,39,0.687,"PHA.848125",0.31069114087638,0.16304326294045,FALSE
"transcriptomics","Pearson.est","HCV inhibitor",0.59647,1.53,0.0789,133,0.799,"narlaprevir, mericitabine",1.10292299679058,0.0974532206860086,FALSE
"transcriptomics","Pearson.est","HDAC inhibitor",-0.64554,-1.7,0.0287,1274,0.263,"PCI.24781, M.344, panobinostat, romidepsin, tacedinaline, SB.939, JNJ.26481585, mocetinostat, nexturastat.a",1.54211810326601,0.580044251510242,FALSE
"transcriptomics","Pearson.est","histamine receptor antagonist",-0.29307,-0.764,0.737,1131,0.955,"BF2.649, astemizole, lafutidine, famotidine, chloropyramine",0.132532512140949,0.0199966284162537,FALSE
"transcriptomics","Pearson.est","HMGCR inhibitor",0.68253,1.73,0.0143,284,0.445,"fluvastatin, pitavastatin, mevastatin, atorvastatin, lovastatin",1.84466396253494,0.351639989019068,FALSE
"transcriptomics","Pearson.est","HSP inhibitor",-0.22397,-0.591,0.92,1415,0.99,"KW.2478",0.0362121726544447,0.00436480540245009,FALSE
"transcriptomics","Pearson.est","JAK inhibitor",0.45899,1.16,0.287,183,0.612,"AZD1480, TG.101348, WHI.P154, AZ960, baricitinib, filgotinib",0.542118103266008,0.213248577854439,FALSE
"transcriptomics","Pearson.est","KIT inhibitor",0.47392,1.23,0.237,184,0.649,"sorafenib, regorafenib, masitinib, OSI.930, pazopanib",0.625251653989896,0.187755303199631,FALSE
"transcriptomics","Pearson.est","MDM inhibitor",0.5324,1.38,0.144,57,0.819,"idasanutlin, nutlin.3",0.84163750790475,0.0867160982395816,FALSE
"transcriptomics","Pearson.est","MEK inhibitor",-0.36084,-0.941,0.492,1384,0.894,"PD.98059, BIX.02188",0.30803489723264,0.0486624812040823,FALSE
"transcriptomics","Pearson.est","MET inhibitor",-0.49285,-1.3,0.197,1427,0.497,"INC.280",0.705533773838407,0.303643611266668,FALSE
"transcriptomics","Pearson.est","microtubule inhibitor",-0.33844,-0.887,0.579,1335,0.819,"colchicine, estramustine.phosphate",0.237321436272564,0.0867160982395816,FALSE
"transcriptomics","Pearson.est","mTOR inhibitor",0.39799,1.01,0.426,507,0.668,"ku.0063794, voxtalisib, torin.1, AZD2014, MLN0128, NVP.BEZ235, WYE.354, XL388, LY303511, PF.04691502, GSK2126458, everolimus, AZD8055, SB.2343, WYE.125132",0.370590400897281,0.175223537524454,FALSE
"transcriptomics","Pearson.est","NFkB pathway inhibitor",-0.2821,-0.732,0.758,867,0.927,"BAY.11.7082, parthenolide, parthenolide...., BAY.11.7085, Ro.106.9920, tyloxapol, bindarit, IKK.2.inhibitor.V",0.120330794367946,0.0329202658555029,FALSE
"transcriptomics","Pearson.est","opioid receptor agonist",0.56438,1.43,0.136,123,0.762,"trimebutine, salvinorin.a",0.866461091629782,0.1180450286604,FALSE
"transcriptomics","Pearson.est","p38 MAPK inhibitor",-0.32354,-0.834,0.652,1191,0.876,"SB.239063, TAK.715, CMPD.1",0.18575240426808,0.0574958938319193,FALSE
"transcriptomics","Pearson.est","PARP inhibitor",0.49539,1.28,0.19,415,0.659,"olaparib, PJ.34, talazoparib, niraparib",0.721246399047171,0.18111458540599,FALSE
"transcriptomics","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.53283,1.37,0.147,199,0.766,"sorafenib, regorafenib, dovitinib, linifanib, masitinib, nintedanib, axitinib, crenolanib, pazopanib, CP.673451",0.832682665251824,0.115771230367396,FALSE
"transcriptomics","Pearson.est","phosphatase inhibitor",-0.51672,-1.34,0.175,1375,0.481,"mycophenolate.mofetil, BVT.948",0.756961951313706,0.317854923626168,FALSE
"transcriptomics","Pearson.est","phosphodiesterase inhibitor",-0.56107,-1.47,0.118,1297,0.434,"enoximone, zardaverine, cilostamide, GSK256066",0.928117992693875,0.362510270487489,FALSE
"transcriptomics","Pearson.est","PI3K inhibitor",0.29742,0.753,0.754,446,0.794,"GDC.0941, voxtalisib, NVP.BEZ235, ZSTK.474, LY303511, TG.100713, PI3K.IN.2, PF.04691502, alpelisib, CH5132799, GSK2126458, taselisib",0.122628654130226,0.100179497572904,FALSE
"transcriptomics","Pearson.est","PLK inhibitor",0.79215,2.06,0.00378,253,0.0743,"volasertib, NMS.1286937, GW.843682X, rigosertib, BI.2536, GSK461364",2.42250820016277,1.12901118623942,TRUE
"transcriptomics","Pearson.est","potassium channel blocker",0.34794,0.89,0.567,43,0.687,"ML133",0.246416941107093,0.16304326294045,FALSE
"transcriptomics","Pearson.est","PPAR receptor agonist",-0.51347,-1.34,0.165,1010,0.481,"S26948, clofibrate, oleoylethanolamide, GW.501516, pterostilbene",0.782516055786094,0.317854923626168,FALSE
"transcriptomics","Pearson.est","progesterone receptor agonist",0.40307,1.02,0.412,339,0.672,"nomegestrol.acetate, danazol, levonorgestrel, melengestrol.acetate, tanaproget",0.385102783966865,0.172630726946175,FALSE
"transcriptomics","Pearson.est","proteasome inhibitor",-0.63601,-1.64,0.0527,1283,0.244,"oprozomib, ONX.0914, ixazomib.citrate",1.27818938478745,0.612610173661271,FALSE
"transcriptomics","Pearson.est","protein synthesis inhibitor",0.25163,0.629,0.882,219,0.909,"anguidine, harringtonine, mercaptopurine",0.0545314148681803,0.0414361167780325,FALSE
"transcriptomics","Pearson.est","protein tyrosine kinase inhibitor",-0.26517,-0.685,0.851,1153,0.922,"CP.724714, rheochrysidin, NVP.TAE226",0.0700704399154121,0.0352690789463706,FALSE
"transcriptomics","Pearson.est","RAF inhibitor",0.36988,0.938,0.52,28,0.679,"sorafenib, regorafenib",0.283996656365201,0.168130225719498,FALSE
"transcriptomics","Pearson.est","RET tyrosine kinase inhibitor",0.68916,1.76,0.0232,28,0.546,"sorafenib, regorafenib",1.6345120151091,0.262807357295263,FALSE
"transcriptomics","Pearson.est","retinoid receptor agonist",0.35153,0.899,0.535,33,0.69,"bexarotene",0.271646217978772,0.161150909262745,FALSE
"transcriptomics","Pearson.est","ribonucleotide reductase inhibitor",0.47463,1.23,0.238,518,0.649,"cladribine, fludarabine.phosphate, cytarabine, triapine, pentostatin",0.623423042943488,0.187755303199631,FALSE
"transcriptomics","Pearson.est","serotonin receptor agonist",0.59318,1.51,0.0709,454,0.732,"zolmitriptan, NAN.190, SR.57227A, ipsapirone, aripiprazole",1.14935376481693,0.135488918941608,FALSE
"transcriptomics","Pearson.est","serotonin receptor antagonist",0.48277,1.22,0.247,77,0.636,"SB.216641, SB.200646, paliperidone",0.607303046740334,0.196542884351586,FALSE
"transcriptomics","Pearson.est","sodium channel blocker",-0.48589,-1.29,0.192,1358,0.47,"lappaconite, benzethonium, cibenzoline",0.71669877129645,0.327902142064283,FALSE
"transcriptomics","Pearson.est","src inhibitor",0.30204,0.772,0.723,86,0.799,"KX2.391, masitinib",0.140861702705469,0.0974532206860086,FALSE
"transcriptomics","Pearson.est","sterol demethylase inhibitor",0.46208,1.16,0.3,358,0.612,"lanoconazole, chlormidazole, sulconazole, ketoconazole, posaconazole",0.522878745280338,0.213248577854439,FALSE
"transcriptomics","Pearson.est","TGF beta receptor inhibitor",0.35971,0.921,0.536,142,0.672,"adaprev",0.27083521030723,0.172630726946175,FALSE
"transcriptomics","Pearson.est","thymidylate synthase inhibitor",0.46289,1.18,0.275,154,0.656,"trifluridine, carmofur",0.560667306169737,0.18309616062434,FALSE
"transcriptomics","Pearson.est","topoisomerase inhibitor",0.44261,1.13,0.315,221,0.593,"idarubicin, valrubicin, mitoxantrone, etoposide.phosphate, amonafide, TAS.103, amsacrine, topotecan, dexrazoxane",0.501689446210399,0.226945306635737,FALSE
"transcriptomics","Pearson.est","tubulin polymerization inhibitor",0.32697,0.831,0.655,569,0.742,"verubulin, KX2.391, docetaxel, mebendazole, vinblastine, taltobulin, flubendazole, BNC105, vindesine, oxibendazole, dolastatin.10, fosbretabulin, epothilone.b, CYT.997",0.183758700008217,0.129596094720973,FALSE
"transcriptomics","Pearson.est","tyrosine kinase inhibitor",0.40748,1.04,0.391,65,0.659,"sorafenib, regorafenib, hypericin, mubritinib",0.407823242604133,0.18111458540599,FALSE
"transcriptomics","Pearson.est","VEGFR inhibitor",0.44483,1.13,0.296,184,0.593,"sorafenib, tivozanib, regorafenib, dovitinib, ENMD.2076, linifanib, nintedanib, axitinib, foretinib, OSI.930, pazopanib",0.528708288941061,0.226945306635737,FALSE
"transcriptomics","Pearson.est","vitamin D receptor agonist",-0.65046,-1.66,0.0295,1262,0.264,"maxacalcitol, calcitriol, paricalcitol",1.53017798402184,0.578396073130169,FALSE
"proteomics","Pearson.est","EGFR inhibitor",-0.72318,-1.96,0.0125,1243,0.193,"AEE788, tucatinib, lapatinib, poziotinib, TAK.285, CP.724714, PD.153035, neratinib, XL.647, ARRY.334543, rociletinib, OSI.420, AZD8931, icotinib, BIBU.1361, BMS.690514, vandetanib, dacomitinib, PD.168393, erlotinib, gefitinib, afatinib, canertinib, osimertinib, WZ8040, pelitinib",1.90308998699194,0.714442690992226,TRUE
"proteomics","Pearson.est","Abl kinase inhibitor",-0.26364,-0.683,0.825,1241,1,"metatinib, bosutinib",0.0835460514500749,0,FALSE
"proteomics","Pearson.est","acetylcholine receptor agonist",0.61565,1.59,0.0524,281,0.636,"xanomeline, nicotine, pilocarpine",1.28066871301627,0.196542884351586,FALSE
"proteomics","Pearson.est","acetylcholine receptor antagonist",-0.34241,-0.911,0.517,1394,1,"dicycloverine",0.286509456906058,0,FALSE
"proteomics","Pearson.est","adenosine receptor antagonist",-0.64824,-1.69,0.0209,1379,0.468,"MRS.1220, CGS.15943",1.67985371388895,0.329754146925876,FALSE
"proteomics","Pearson.est","adrenergic receptor agonist",-0.25882,-0.684,0.827,1070,1,"isoetharine, A61603, oxymetazoline, methyldopa, isoxsuprine",0.0824944904474534,0,FALSE
"proteomics","Pearson.est","adrenergic receptor antagonist",0.24817,0.65,0.875,89,0.961,"dihydroergocristine, atipamezole, naftidrofuryl",0.0579919469776868,0.0172766123314547,FALSE
"proteomics","Pearson.est","AKT inhibitor",-0.40623,-1.03,0.384,904,0.785,"uprosertib, MK.2206, ONC201, GSK2110183, AZD5363, triciribine, CCT128930, palomid.529",0.415668775632469,0.105130343254747,FALSE
"proteomics","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.40527,-1.08,0.339,1084,0.767,"AZD3463, GW.788388, NVP.TAE684, AP26113, CEP.37440",0.469800301796918,0.115204636051019,FALSE
"proteomics","Pearson.est","androgen receptor antagonist",-0.22465,-0.592,0.934,807,0.925,"enzalutamide, nilutamide, bicalutamide, flutamide, cyproterone.acetate",0.0296531237699066,0.0338582672609674,FALSE
"proteomics","Pearson.est","antioxidant",0.39183,1.03,0.405,226,1,"trolox, mesna",0.392544976785331,0,FALSE
"proteomics","Pearson.est","AP inhibitor",-0.52133,-1.38,0.138,988,0.459,"LCL.161, GDC.0152, birinapant, tanshinone.i, embelin",0.860120913598763,0.338187314462739,FALSE
"proteomics","Pearson.est","ATPase inhibitor",0.75519,1.93,0.00192,172,0.15,"k.strophanthidin, oligomycin.a, digoxin, NMS.873, evodiamine, digitoxigenin, rabeprazole",2.71669877129645,0.823908740944319,TRUE
"proteomics","Pearson.est","Aurora kinase inhibitor",0.5415,1.4,0.112,203,0.94,"danusertib, ENMD.2076, barasertib, barasertib.HQPA, AMG900, PHA.680632, CCT137690, SNS.314, AT.9283, MK.5108",0.950781977329818,0.0268721464003014,FALSE
"proteomics","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.32274,0.822,0.669,341,0.968,"radezolid, josamycin",0.174573882232177,0.0141246426916063,FALSE
"proteomics","Pearson.est","bacterial DNA gyrase inhibitor",-0.25046,-0.649,0.883,1206,1,"trovafloxacin, sparfloxacin",0.0540392964224314,0,FALSE
"proteomics","Pearson.est","BCL inhibitor",0.19468,0.504,0.969,398,0.977,"TW.37, gossypol, venetoclax",0.0136762229492347,0.0101054362812269,FALSE
"proteomics","Pearson.est","Bcr.Abl kinase inhibitor",-0.33146,-0.849,0.628,1241,1,"metatinib, bosutinib",0.202040356262804,0,FALSE
"proteomics","Pearson.est","benzodiazepine receptor agonist",-0.28223,-0.753,0.741,405,1,"bentazepam, eprinomectin, ivermectin, piperazine, gamma.aminobutyric.acid, CL.218872, ZK.93423, lorazepam, nefiracetam, zaleplon, indiplon, temazepam, CGS.20625",0.130181792020672,0,FALSE
"proteomics","Pearson.est","bromodomain inhibitor",0.38558,1.01,0.446,892,0.99,"PFI.1, OTX015, I.BET151, JQ1...., bromosporine, I.BET.762",0.350665141287858,0.00436480540245009,FALSE
"proteomics","Pearson.est","calcium channel blocker",0.254,0.651,0.863,37,0.984,"carboxyamidotriazole",0.0639892042847904,0.00700490156865849,FALSE
"proteomics","Pearson.est","CC chemokine receptor antagonist",0.47512,1.28,0.175,219,0.782,"UNBS.5162, SB.225002, ZK811752",0.756961951313706,0.106793246940152,FALSE
"proteomics","Pearson.est","CDK inhibitor",-0.23141,-0.601,0.9,1038,0.942,"P276.00, dinaciclib, TG.02, BMS.387032, kenpaullone, alvocidib, arcyriaflavin.a, indirubin, CR8..R.",0.0457574905606751,0.0259490972071227,FALSE
"proteomics","Pearson.est","CHK inhibitor",-0.58219,-1.51,0.105,1005,0.482,"CHIR.124, AZD7762, LY2606368, SCH.900776, LY2603618",0.978810700930062,0.31695296176115,FALSE
"proteomics","Pearson.est","cyclooxygenase inhibitor",0.19906,0.519,0.971,128,0.993,"sulfasalazine, tepoxalin, phenazone",0.0127807700919951,0.00305075150461883,FALSE
"proteomics","Pearson.est","cytochrome P450 inhibitor",-0.23454,-0.617,0.906,1026,0.98,"itraconazole, clotrimazole, cobicistat",0.0428718023231869,0.00877392430750515,FALSE
"proteomics","Pearson.est","DNA alkylating agent",-0.27402,-0.731,0.785,1365,1,"ifosfamide, dacarbazine",0.105130343254747,0,FALSE
"proteomics","Pearson.est","DNA inhibitor",0.53842,1.39,0.121,306,0.729,"carboplatin, teroxirone, mechlorethamine, tirapazamine, sangivamycin, metronidazole, pibenzimol, chlorambucil, oxaliplatin, carmustine, valrubicin",0.91721462968355,0.137272471682025,FALSE
"proteomics","Pearson.est","DNA methyltransferase inhibitor",-0.57468,-1.47,0.0808,1290,0.493,"fdcyd, RG108, azacitidine",1.09258863922541,0.30715308072277,FALSE
"proteomics","Pearson.est","DNA polymerase inhibitor",-0.24801,-0.63,0.895,925,0.994,"famciclovir, adefovir.dipivoxil, menadione, cephalomannine, cidofovir",0.048176964684088,0.00261361560268669,FALSE
"proteomics","Pearson.est","DNA synthesis inhibitor",0.20875,0.538,0.969,40,1,"artesunate",0.0136762229492347,0,FALSE
"proteomics","Pearson.est","dopamine receptor antagonist",0.25594,0.651,0.883,218,0.984,"thioproperazine, UH.232...., domperidone",0.0540392964224314,0.00700490156865849,FALSE
"proteomics","Pearson.est","estrogen receptor agonist",0.35064,0.9,0.557,277,1,"estrone, erteberel, levonorgestrel, estradiol.cypionate",0.254144804826271,0,FALSE
"proteomics","Pearson.est","estrogen receptor antagonist",0.47827,1.22,0.234,513,0.798,"fulvestrant, tamoxifen, toremifene, danazol",0.630784142589857,0.0979971086492706,FALSE
"proteomics","Pearson.est","FGFR inhibitor",0.44698,1.15,0.292,317,0.913,"nintedanib, lenvatinib, dovitinib, regorafenib, AZD4547, erdafitinib",0.534617148551582,0.039529222465701,FALSE
"proteomics","Pearson.est","FLT3 inhibitor",0.27741,0.716,0.814,385,1,"tyrphostin.AG.1296, ENMD.2076, dovitinib, TG.101348, sorafenib, ponatinib",0.0893755951107988,0,FALSE
"proteomics","Pearson.est","glucocorticoid receptor agonist",0.40297,1.02,0.418,531,1,"beclomethasone.dipropionate, fluticasone.propionate, desonide, triamcinolone, dexamethasone.acetate, halcinonide, ciclesonide, hydrocortisone, clobetasol.propionate, fluocinolone.acetonide, prednisolone, rimexolone, methylprednisolone, halobetasol.propionate",0.378823718224965,0,FALSE
"proteomics","Pearson.est","glutamate receptor antagonist",-0.54008,-1.41,0.135,1123,0.449,"CPP, MTPG, diazooxonorleucine, SIB.1757, ACDPP, latrepirdine, LY456236",0.869666231504994,0.347753658996677,FALSE
"proteomics","Pearson.est","glycogen synthase kinase inhibitor",-0.59978,-1.56,0.0687,1180,0.541,"LY2090314, kenpaullone, AZD2858, indirubin, GSK.3.inhibitor.IX",1.16304326294045,0.266802734893431,FALSE
"proteomics","Pearson.est","growth factor receptor inhibitor",0.60653,1.53,0.0798,83,0.675,"PHA.848125, danusertib",1.09799710864927,0.170696227168975,FALSE
"proteomics","Pearson.est","HCV inhibitor",-0.56959,-1.46,0.131,1262,0.456,"PSI.7976, embelin, Ro.9187",0.882728704344236,0.341035157335565,FALSE
"proteomics","Pearson.est","HDAC inhibitor",-0.55487,-1.42,0.12,1125,0.477,"M.344, pyroxamide, vorinostat, givinostat, tacedinaline, mocetinostat, PCI.24781, entinostat, romidepsin, nexturastat.a, panobinostat, SB.939, JNJ.26481585",0.920818753952375,0.321481620959886,FALSE
"proteomics","Pearson.est","histamine receptor antagonist",-0.51244,-1.32,0.176,1016,0.481,"cimetidine, cyproheptadine, tiotidine, levocetirizine, zolantidine, ICI.162846, terfenadine, ebastine, tecastemizole, chloropyramine",0.75448733218585,0.317854923626168,FALSE
"proteomics","Pearson.est","HMGCR inhibitor",-0.45228,-1.19,0.25,1088,0.672,"mevastatin, simvastatin",0.602059991327962,0.172630726946175,FALSE
"proteomics","Pearson.est","HSP inhibitor",-0.52866,-1.35,0.172,1097,0.467,"NVP.AUY922, SNX.5422, XL888, tanespimycin, KW.2478, guanidine, VER.49009, alvespimycin",0.764471553092451,0.330683119433888,FALSE
"proteomics","Pearson.est","JAK inhibitor",-0.2933,-0.734,0.775,1373,1,"atiprimod, pacritinib, LY2784544",0.11069829749369,0,FALSE
"proteomics","Pearson.est","KIT inhibitor",0.32207,0.838,0.636,343,0.969,"masitinib, lenvatinib, pazopanib, regorafenib, OSI.930, sorafenib",0.196542884351586,0.0136762229492347,FALSE
"proteomics","Pearson.est","MDM inhibitor",0.53955,1.39,0.141,229,0.729,"idasanutlin, AMG.232, nutlin.3",0.85078088734462,0.137272471682025,FALSE
"proteomics","Pearson.est","MEK inhibitor",-0.30621,-0.804,0.697,1428,1,"BIX.02188, nobiletin",0.156767221901991,0,FALSE
"proteomics","Pearson.est","MET inhibitor",-0.27462,-0.714,0.8,396,1,"PHA.665752, PF.04217903, NVP.BVU972, LY2801653, INC.280, AMG458",0.0969100130080564,0,FALSE
"proteomics","Pearson.est","microtubule inhibitor",0.37806,0.97,0.475,348,1,"vinblastine, vinflunine, D.64131",0.323306390375133,0,FALSE
"proteomics","Pearson.est","mTOR inhibitor",0.36001,0.913,0.538,404,1,"AZD2014, MLN0128, voxtalisib, ku.0063794, WYE.125132, XL388, torin.1, PF.04691502, PP242, SB.2343, GSK2126458, NVP.BEZ235, GDC.0980",0.269217724333611,0,FALSE
"proteomics","Pearson.est","NFkB pathway inhibitor",0.29021,0.773,0.703,4,0.994,"EVP4593",0.153044674980176,0.00261361560268669,FALSE
"proteomics","Pearson.est","opioid receptor agonist",0.32692,0.864,0.607,338,1,"BW.180C, trimebutine, spiradoline",0.216811308924742,0,FALSE
"proteomics","Pearson.est","p38 MAPK inhibitor",-0.33949,-0.89,0.537,983,1,"CMPD.1, SB.239063, VX.702, TAK.715",0.270025714300444,0,FALSE
