"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H358","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.55922,-1.33,0.14,822,0.496,"azithromycin, valnemulin, azalomycin.b, josamycin, tilmicosin, radezolid, dirithromycin",0.853871964321762,0.304518323509803,FALSE
"H358","Pearson.est","bacterial DNA gyrase inhibitor",0.53677,1.55,0.0702,207,0.492,"finafloxacin, sarafloxacin, novobiocin, sparfloxacin",1.15366288787019,0.30803489723264,FALSE
"H358","Pearson.est","BCL inhibitor",-0.5451,-1.32,0.157,1217,0.465,"gossypol, ABT.737",0.804100347590766,0.332547047110046,FALSE
"H358","Pearson.est","Bcr.Abl kinase inhibitor",-0.44341,-1.05,0.405,1109,0.789,"flumatinib, nilotinib, ponatinib, imatinib, tozasertib",0.392544976785331,0.10292299679058,FALSE
"H358","Pearson.est","benzodiazepine receptor agonist",0.22955,0.67,0.887,134,0.908,"gamma.aminobutyric.acid, ZK.93423, eprinomectin",0.0520763801682736,0.0419141514789149,FALSE
"H358","Pearson.est","bromodomain inhibitor",-0.80675,-1.94,0.00254,1192,0.0685,"OTX015, PFI.1, JQ1...., bromosporine, I.BET151",2.59516628338006,1.16430942850757,TRUE
"H358","Pearson.est","calcium channel blocker",-0.64665,-1.57,0.0426,1239,0.594,"mibefradil, cinnarazine, carboxyamidotriazole, SR.33805",1.37059040089728,0.226213555018806,FALSE
"H358","Pearson.est","CC chemokine receptor antagonist",-0.51865,-1.27,0.197,1072,0.528,"SB.225002, PF.04136309, navarixin",0.705533773838407,0.277366077466188,FALSE
"H358","Pearson.est","CDK inhibitor",-0.5444,-1.32,0.141,1039,0.465,"TG.02, palbociclib, AZD5438, BMS.265246, NU6027, indisulam, JNJ.7706621, ribociclib, abemaciclib, kenpaullone, indirubin, R547, arcyriaflavin.a",0.85078088734462,0.332547047110046,FALSE
"H358","Pearson.est","CHK inhibitor",0.51553,1.45,0.135,182,0.532,"SCH.900776, CHIR.124, LY2603618, LY2606368",0.869666231504994,0.274088367704952,FALSE
"H358","Pearson.est","cyclooxygenase inhibitor",-0.30426,-0.736,0.8,944,0.934,"indoprofen, FK.3311, curcumin, tepoxalin, piroxicam, aspirin, pterostilbene, naproxen, FR.122047, tryptanthrin",0.0969100130080564,0.0296531237699066,FALSE
"H358","Pearson.est","cytochrome P450 inhibitor",0.40963,1.2,0.232,237,0.694,"PF.4981517, morin, eplerenone, metyrapone",0.6345120151091,0.158640529545145,FALSE
"H358","Pearson.est","DNA alkylating agent",-0.32362,-0.788,0.745,807,0.914,"streptozotocin, carboplatin, temozolomide, ifosfamide, carmustine, cyclophosphamide, melphalan, satraplatin, mitomycin.c",0.127843727251707,0.0390538042661686,FALSE
"H358","Pearson.est","DNA inhibitor",-0.35823,-0.876,0.637,841,0.867,"oxaliplatin, carboplatin, valrubicin, carmustine, metronidazole, tirapazamine, pibenzimol, melphalan, mechlorethamine, primaquine",0.19586056766465,0.0619809025237897,FALSE
"H358","Pearson.est","DNA methyltransferase inhibitor",-0.38425,-0.924,0.575,1031,0.836,"fdcyd, RG108, disulfiram",0.24033215531037,0.0777937225609836,FALSE
"H358","Pearson.est","DNA polymerase inhibitor",0.29583,0.844,0.591,1022,0.733,"cephalomannine, menadione, famciclovir, adefovir.dipivoxil, idoxuridine, foscarnet, trifluridine, cidofovir",0.228412519118745,0.134896025358872,FALSE
"H358","Pearson.est","DNA synthesis inhibitor",-0.30582,-0.744,0.793,769,0.941,"cyclocytidine, altretamine, azodicarbonamide, artesunate, anisomycin, estramustine.phosphate, CB.10.277, enocitabine, mitomycin.c",0.100726812682396,0.0264103765727431,FALSE
"H358","Pearson.est","dopamine receptor antagonist",-0.4414,-1.07,0.376,1171,0.768,"paliperidone, UH.232...., nemonapride, lurasidone, mesoridazine",0.424812155072339,0.114638779968488,FALSE
"H358","Pearson.est","estrogen receptor agonist",0.45019,1.33,0.156,176,0.53,"PPT, levonorgestrel, ethinyl.estradiol",0.806875401645538,0.275724130399211,FALSE
"H358","Pearson.est","estrogen receptor antagonist",-0.65727,-1.61,0.0324,1267,0.899,"toremifene, danazol, fulvestrant",1.48945498979339,0.0462403082667712,FALSE
"H358","Pearson.est","FGFR inhibitor",-0.57921,-1.38,0.109,1133,0.465,"PD.173074, MK.2461, lenvatinib, erdafitinib, lucitanib",0.962573502059376,0.332547047110046,FALSE
"H358","Pearson.est","FLT3 inhibitor",-0.60871,-1.46,0.073,1039,0.509,"TG.02, sunitinib, pacritinib, tandutinib, KW.2449, ENMD.2076, ponatinib, TG.101348, GTP.14564, sorafenib, quizartinib, tozasertib",1.13667713987954,0.293282217663241,FALSE
"H358","Pearson.est","glucocorticoid receptor agonist",0.31466,0.864,0.587,319,0.742,"hydrocortisone, betamethasone, fluorometholone, methylprednisolone, fluocinolone.acetonide, ciclesonide, halcinonide, prednisolone, fludroxycortide, triamcinolone.acetonide",0.231361898752386,0.129596094720973,FALSE
"H358","Pearson.est","glutamate receptor antagonist",0.31039,0.914,0.553,282,0.746,"SIB.1757, latrepirdine, kynurenic.acid, CGP.37849, JNJ.16259685, CPP",0.257274868695302,0.127261172527331,FALSE
"H358","Pearson.est","glycogen synthase kinase inhibitor",-0.55259,-1.35,0.131,1213,0.507,"GSK.3.inhibitor.IX, LY2090314, kenpaullone, CHIR.98014, indirubin",0.882728704344236,0.294992040666664,FALSE
"H358","Pearson.est","growth factor receptor inhibitor",-0.51515,-1.25,0.205,880,0.527,"GSK1904529A, lestaurtinib, AZD3463, GSK1838705A, GW.441756",0.688246138944246,0.278189384787453,FALSE
"H358","Pearson.est","HCV inhibitor",0.23781,0.693,0.877,69,0.927,"daclatasvir",0.0570004066339595,0.0329202658555029,FALSE
"H358","Pearson.est","HDAC inhibitor",-0.5445,-1.33,0.134,1045,0.496,"entinostat, PCI.24781, dacinostat, panobinostat, scriptaid, AR.42, trichostatin.a, vorinostat, givinostat, RG2833, resminostat, M.344, R306465, RGFP966",0.872895201635192,0.304518323509803,FALSE
"H358","Pearson.est","histamine receptor antagonist",-0.24304,-0.602,0.899,987,0.97,"cyproheptadine, tecastemizole, BF2.649, lafutidine, epinastine",0.0462403082667712,0.0132282657337552,FALSE
"H358","Pearson.est","HMGCR inhibitor",-0.22758,-0.557,0.958,979,0.951,"fluvastatin, lovastatin",0.0186344909214556,0.0218194830625861,FALSE
"H358","Pearson.est","HSP inhibitor",0.4815,1.42,0.114,286,0.471,"BIIB021, KW.2478, SNX.2112, SNX.5422, alvespimycin, NVP.AUY922, ganetespib, VER.49009",0.943095148663527,0.326979092871104,FALSE
"H358","Pearson.est","JAK inhibitor",-0.4049,-0.975,0.487,975,0.862,"lestaurtinib, LY2784544, AZD1480, TG.02, pacritinib, TG.101348, AT.9283, TG.101209, tozasertib",0.312471038785366,0.0644927341752872,FALSE
"H358","Pearson.est","KIT inhibitor",-0.42799,-1.02,0.453,1198,0.808,"lenvatinib, tandutinib, imatinib, sorafenib, KI.8751, masitinib",0.343901797987168,0.0925886392254138,FALSE
"H358","Pearson.est","MDM inhibitor",-0.52506,-1.28,0.184,1164,0.529,"serdemetan, RITA",0.735182176990464,0.276544327964814,FALSE
"H358","Pearson.est","MEK inhibitor",0.62941,1.78,0.0455,201,0.306,"selumetinib, trametinib, AS.703026, Ro.4987655, MEK1.2.inhibitor, cobimetinib, TAK.733, AZD8330, PD.198306, PD.0325901",1.34198860334289,0.51427857351842,FALSE
"H358","Pearson.est","MET inhibitor",-0.59719,-1.44,0.0822,1401,0.463,"NVP.BVU972, AMG458",1.08512818245995,0.334419008982047,FALSE
"H358","Pearson.est","microtubule inhibitor",-0.23995,-0.585,0.938,1334,0.966,"D.64131",0.0277971616209356,0.0150228735845067,FALSE
"H358","Pearson.est","mTOR inhibitor",-0.44583,-1.08,0.374,757,0.77,"GDC.0980, NVP.BEZ235, PF.05212384, AZD8055, OSI.027, voxtalisib, PKI.179, WYE.125132, torin.2, sirolimus, MLN0128, LY303511, XL388, torin.1, LY3023414, PF.04691502, GSK2126458, ku.0063794, WYE.354, SB.2343, AZD2014",0.42712839779952,0.113509274827518,FALSE
"H358","Pearson.est","NFkB pathway inhibitor",-0.39847,-0.973,0.502,1369,0.843,"EVP4593, betulinic.acid",0.299296282854981,0.0741724253752577,FALSE
"H358","Pearson.est","opioid receptor agonist",-0.30186,-0.733,0.804,879,0.92,"salvinorin.a, trimebutine, cebranopadol",0.0947439512515487,0.0362121726544447,FALSE
"H358","Pearson.est","p38 MAPK inhibitor",-0.50835,-1.22,0.242,1365,0.545,"SB.239063, skepinone.l",0.616184634019569,0.263603497723358,FALSE
"H358","Pearson.est","PARP inhibitor",-0.63077,-1.54,0.036,1183,0.572,"AG.14361, PJ.34, E7449, niraparib",1.44369749923271,0.242603971206976,FALSE
"H358","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.46008,-1.11,0.322,1056,0.724,"sunitinib, linifanib, axitinib, crenolanib, lenvatinib, tandutinib, ponatinib, imatinib, sorafenib, KI.8751, masitinib",0.492144128304169,0.140261433802853,FALSE
"H358","Pearson.est","phosphatase inhibitor",-0.41656,-1.01,0.455,680,0.808,"mycophenolic.acid, bis.maltolato.oxovanadium.IV., sodium.stibogluconate, AS.1949490, BVT.948, CID.5458317, alexidine, GSK2830371",0.341988603342888,0.0925886392254138,FALSE
"H358","Pearson.est","phosphodiesterase inhibitor",0.34145,0.993,0.429,957,0.757,"cilostamide, EMD.53998, anagrelide, enoximone, avanafil, papaverine, zardaverine, trequinsin, GSK256066, YM.976",0.367542707815276,0.120904120499927,FALSE
"H358","Pearson.est","PI3K inhibitor",-0.38477,-0.932,0.548,874,0.841,"voxtalisib, PKI.179, BGT226, YM.201636, AZD6482, PI3K.IN.2, TG.100713, LY303511, LY3023414, PF.04691502, GDC.0941, GSK2126458, CUDC.907, SB.2343, CH5132799",0.261219441515631,0.0752040042020878,FALSE
"H358","Pearson.est","PLK inhibitor",-0.31659,-0.76,0.771,720,0.937,"NMS.1286937, BI.2536, volasertib, rigosertib, GW.843682X",0.112945621949043,0.0282604091122217,FALSE
"H358","Pearson.est","potassium channel blocker",0.38121,1.1,0.313,132,0.745,"dofetilide, mepivacaine",0.504455662453552,0.127843727251707,FALSE
"H358","Pearson.est","PPAR receptor agonist",-0.35137,-0.852,0.645,897,0.889,"GW.501516, pterostilbene",0.190440285364732,0.0510982390297863,FALSE
"H358","Pearson.est","progesterone receptor agonist",-0.3603,-0.881,0.631,1338,0.878,"melengestrol.acetate, danazol",0.199970640755866,0.0565054840938974,FALSE
"H358","Pearson.est","proteasome inhibitor",0.34431,0.991,0.462,113,0.701,"MG.132, carfilzomib",0.335358024443874,0.154281982033341,FALSE
"H358","Pearson.est","protein synthesis inhibitor",-0.25952,-0.635,0.902,1371,0.959,"florfenicol, azomycin..2.nitroimidazole.",0.0447934624580583,0.0181813928293364,FALSE
"H358","Pearson.est","protein tyrosine kinase inhibitor",-0.38935,-0.936,0.544,1078,0.855,"NVP.TAE226, mubritinib, BMS.599626",0.26440110030182,0.0680338852718274,FALSE
"H358","Pearson.est","RAF inhibitor",-0.29224,-0.708,0.841,1337,0.917,"sorafenib, TAK.632",0.0752040042020878,0.0376306643299789,FALSE
"H358","Pearson.est","RET tyrosine kinase inhibitor",-0.30192,-0.726,0.794,1056,0.912,"sunitinib, cabozantinib, sorafenib",0.100179497572904,0.0400051616715838,FALSE
"H358","Pearson.est","retinoid receptor agonist",-0.65106,-1.59,0.0345,1312,0.686,"adapalene, fenretinide, bexarotene",1.46218090492673,0.163675884293248,FALSE
"H358","Pearson.est","ribonucleotide reductase inhibitor",-0.34825,-0.845,0.66,838,0.881,"clofarabine, cytarabine, fludarabine, cladribine, pentostatin",0.180456064458131,0.0550240915879521,FALSE
"H358","Pearson.est","serotonin receptor agonist",-0.58377,-1.42,0.0883,1225,0.472,"ipsapirone, aripiprazole",1.05403929642243,0.326058001365912,FALSE
"H358","Pearson.est","serotonin receptor antagonist",-0.50702,-1.23,0.219,1374,0.544,"lurasidone, aripiprazole",0.659555885159882,0.26440110030182,FALSE
"H358","Pearson.est","sodium channel blocker",-0.42192,-1.03,0.437,1237,0.811,"triamterene, quinidine, ajmaline, lappaconite",0.359518563029578,0.090979145788844,FALSE
"H358","Pearson.est","src inhibitor",0.37597,1.07,0.338,20,0.668,"dasatinib, saracatinib",0.471083299722345,0.175223537524454,FALSE
"H358","Pearson.est","sterol demethylase inhibitor",-0.58877,-1.4,0.0922,1047,0.451,"terconazole, ketoconazole",1.03526907894637,0.345823458122039,FALSE
"H358","Pearson.est","TGF beta receptor inhibitor",-0.31905,-0.79,0.74,1359,0.93,"adaprev",0.130768280269024,0.0315170514460649,FALSE
"H358","Pearson.est","thymidylate synthase inhibitor",0.37308,1.08,0.316,232,0.711,"capecitabine, doxifluridine, ftorafur",0.500312917381596,0.148130399270234,FALSE
"H358","Pearson.est","topoisomerase inhibitor",-0.36856,-0.901,0.571,873,0.859,"topotecan, valrubicin, camptothecin, nemorubicin, etoposide.phosphate, voreloxin, fleroxacin, rubitecan, SN.38, TAS.103, dexrazoxane, genz.644282, irinotecan",0.243363891754152,0.0660068361687577,FALSE
"H358","Pearson.est","tubulin polymerization inhibitor",0.14547,0.411,1,5,0.998,"mebendazole",0,0.000869458712628891,FALSE
"H358","Pearson.est","tyrosine kinase inhibitor",-0.28411,-0.688,0.874,1056,0.923,"sunitinib, cabozantinib, NVP.TAE226, mubritinib, BMS.599626, GTP.14564, sorafenib, UNC2250",0.058488567365597,0.0347982989740879,FALSE
"H358","Pearson.est","VEGFR inhibitor",-0.33972,-0.823,0.706,1056,0.898,"sunitinib, cabozantinib, linifanib, RAF265, axitinib, PD.173074, MK.2461, lenvatinib, ENMD.2076, tivozanib, MGCD.265, sorafenib, lucitanib, KI.8751",0.151195298948196,0.0467236633326956,FALSE
"H358","Pearson.est","vitamin D receptor agonist",-0.57068,-1.4,0.0943,1279,0.451,"maxacalcitol, paricalcitol, tacalcitol",1.02548830726267,0.345823458122039,FALSE
"H1650","Pearson.est","EGFR inhibitor",0.42459,1.2,0.237,225,0.51,"pelitinib, canertinib, afatinib, XL.647, vandetanib, brigatinib, BMS.690514, rociletinib, erlotinib, CUDC.101, dacomitinib, AZD8931, neratinib, lapatinib, poziotinib, PD.168393, AEE788",0.625251653989896,0.292429823902064,FALSE
"H1650","Pearson.est","Abl kinase inhibitor",-0.5425,-1.33,0.149,1063,0.62,"metatinib, KW.2449, flumatinib, nilotinib, imatinib, ponatinib, tozasertib",0.826813731587726,0.207608310501746,FALSE
"H1650","Pearson.est","acetylcholine receptor agonist",-0.45659,-1.12,0.331,1151,0.624,"nicotine, nefiracetam, pilocarpine",0.480172006224281,0.204815410317576,FALSE
"H1650","Pearson.est","acetylcholine receptor antagonist",-0.5,-1.21,0.235,721,0.677,"hyoscyamine, darifenacin, diphemanil, dicycloverine, iododexetimide, methscopolamine",0.628932137728264,0.169411331314856,FALSE
"H1650","Pearson.est","adenosine receptor antagonist",-0.54559,-1.33,0.149,901,0.62,"sulmazole, CGS.15943, istradefylline, MRS.1220, SCH.58261",0.826813731587726,0.207608310501746,FALSE
"H1650","Pearson.est","adrenergic receptor agonist",-0.40619,-0.99,0.508,750,0.74,"midodrine, metaraminol, xylazine, methyldopa, ritodrine, A61603, clenbuterol, isoxsuprine, isoetharine, buphenine, norepinephrine",0.294136287716081,0.130768280269024,FALSE
"H1650","Pearson.est","adrenergic receptor antagonist",0.43388,1.21,0.23,276,0.604,"prazosin, vincamine, RS.17053, practolol, levobunolol, dihydroergocristine, imiloxan, idazoxan, atenolol....",0.638272163982407,0.218963061378868,FALSE
"H1650","Pearson.est","AKT inhibitor",-0.39566,-0.967,0.487,1116,0.763,"ONC201, uprosertib, A.674563, CCT128930",0.312471038785366,0.11747546204512,FALSE
"H1650","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.30112,-0.73,0.829,1213,0.892,"AP26113, alectinib, DMH1",0.0814454694497265,0.0496351456238769,FALSE
"H1650","Pearson.est","androgen receptor antagonist",-0.54233,-1.31,0.158,992,0.637,"nilutamide, flutamide, bicalutamide",0.801342913045577,0.19586056766465,FALSE
"H1650","Pearson.est","antioxidant",-0.48184,-1.15,0.286,1322,0.675,"benfotiamine, trolox",0.543633966870957,0.170696227168975,FALSE
"H1650","Pearson.est","AP inhibitor",0.54764,1.55,0.0945,60,0.86,"birinapant, GDC.0152",1.02456819149074,0.0655015487564323,FALSE
"H1650","Pearson.est","ATPase inhibitor",0.23444,0.65,0.908,282,1,"k.strophanthidin, digitoxin, blebbistatin...., ouabain",0.0419141514789149,0,FALSE
"H1650","Pearson.est","Aurora kinase inhibitor",-0.55976,-1.37,0.123,1076,0.805,"AMG900, SNS.314, KW.2449, CCT129202, AT.9283, aurora.a.inhibitor.i, MK.8745, PF.03814735, barasertib, ENMD.2076, hesperadin, tozasertib",0.910094888560602,0.0942041196321315,FALSE
"H1650","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.49327,-1.22,0.216,1035,0.685,"josamycin, tilmicosin, radezolid, dirithromycin",0.665546248849069,0.164309428507574,FALSE
"H1650","Pearson.est","bacterial DNA gyrase inhibitor",0.47315,1.33,0.144,184,0.62,"novobiocin, finafloxacin, sarafloxacin",0.84163750790475,0.207608310501746,FALSE
"H1650","Pearson.est","BCL inhibitor",-0.41492,-1.01,0.452,1031,0.721,"gossypol, ABT.737",0.344861565188618,0.142064735280571,FALSE
"H1650","Pearson.est","Bcr.Abl kinase inhibitor",-0.54162,-1.3,0.167,1063,0.622,"metatinib, flumatinib, nilotinib, imatinib, ponatinib, tozasertib",0.777283528852417,0.206209615309181,FALSE
"H1650","Pearson.est","benzodiazepine receptor agonist",0.22733,0.649,0.9,74,0.964,"ZK.93423, gamma.aminobutyric.acid",0.0457574905606751,0.0159229660971692,FALSE
"H1650","Pearson.est","bromodomain inhibitor",-0.46154,-1.13,0.317,932,0.625,"JQ1...., PFI.1, bromosporine, I.BET151",0.498940737782249,0.204119982655925,FALSE
"H1650","Pearson.est","calcium channel blocker",-0.55487,-1.35,0.13,1218,0.722,"mibefradil, cinnarazine, carboxyamidotriazole, SR.33805",0.886056647693163,0.141462802430361,FALSE
"H1650","Pearson.est","CC chemokine receptor antagonist",-0.46291,-1.13,0.326,754,0.625,"UNBS.5162, MK.0812, RS.504393, SB.225002, PF.04136309, navarixin",0.486782399932061,0.204119982655925,FALSE
"H1650","Pearson.est","CDK inhibitor",-0.30902,-0.754,0.771,1089,0.893,"abemaciclib, ribociclib, kenpaullone, NU6027, R547, indirubin, arcyriaflavin.a",0.112945621949043,0.0491485411114536,FALSE
"H1650","Pearson.est","CHK inhibitor",0.52087,1.48,0.0664,92,0.555,"SCH.900776, CHIR.124, LY2603618",1.17783192063198,0.255707016877324,FALSE
"H1650","Pearson.est","cyclooxygenase inhibitor",-0.29618,-0.707,0.831,1003,0.887,"tepoxalin, piroxicam, FK.3311, metoxibutropate, indoprofen, aspirin, naproxen, pterostilbene, FR.122047, tryptanthrin",0.080398976215889,0.0520763801682736,FALSE
"H1650","Pearson.est","cytochrome P450 inhibitor",0.22317,0.632,0.924,296,0.902,"PF.4981517, morin, eplerenone",0.0343280287798933,0.0447934624580583,FALSE
"H1650","Pearson.est","DNA alkylating agent",-0.38774,-0.939,0.55,1047,0.776,"carmustine, temozolomide, cyclophosphamide, carboplatin, melphalan, satraplatin, mitomycin.c",0.259637310505756,0.110138278741812,FALSE
"H1650","Pearson.est","DNA inhibitor",-0.44238,-1.08,0.372,1047,0.628,"carmustine, pibenzimol, primaquine, carboplatin, melphalan, tirapazamine, metronidazole, mechlorethamine",0.429457060118102,0.202040356262804,FALSE
"H1650","Pearson.est","DNA methyltransferase inhibitor",0.33916,0.933,0.5,228,0.867,"decitabine, SGI.1027, azacitidine",0.301029995663981,0.0619809025237897,FALSE
"H1650","Pearson.est","DNA polymerase inhibitor",0.30903,0.869,0.651,1003,0.836,"cephalomannine, menadione, famciclovir, adefovir.dipivoxil, idoxuridine, trifluridine, cidofovir, foscarnet",0.186419011431808,0.0777937225609836,FALSE
"H1650","Pearson.est","DNA synthesis inhibitor",-0.35591,-0.872,0.615,793,0.802,"cisplatin, nelarabine, azodicarbonamide, artesunate, estramustine.phosphate, enocitabine, altretamine, CB.10.277, mitomycin.c",0.211124884224583,0.0958256317158365,FALSE
"H1650","Pearson.est","dopamine receptor antagonist",-0.42633,-1.05,0.428,747,0.664,"clebopride, oxiperomide, ziprasidone, raclopride, domperidone, amisulpride, paliperidone, UH.232...., nemonapride, lurasidone, mesoridazine",0.368556230986828,0.177831920631982,FALSE
"H1650","Pearson.est","estrogen receptor agonist",0.4752,1.34,0.152,30,0.719,"PPT, levonorgestrel",0.818156412055227,0.143271109617117,FALSE
"H1650","Pearson.est","estrogen receptor antagonist",-0.74426,-1.8,0.0069,1268,0.396,"toremifene, fulvestrant, danazol",2.16115090926274,0.402304814074488,FALSE
"H1650","Pearson.est","FGFR inhibitor",-0.61889,-1.49,0.0519,1037,0.77,"orantinib, PD.173074, lucitanib, lenvatinib, MK.2461, erdafitinib",1.28483264215154,0.113509274827518,FALSE
"H1650","Pearson.est","FLT3 inhibitor",-0.63389,-1.51,0.0547,1096,0.857,"midostaurin, KW.2449, sunitinib, sorafenib, TG.101348, tandutinib, GTP.14564, ENMD.2076, quizartinib, ponatinib, tozasertib",1.26201267366657,0.0670191780768018,FALSE
"H1650","Pearson.est","glucocorticoid receptor agonist",0.45273,1.26,0.183,279,0.578,"hydrocortisone, betamethasone, methylprednisolone, fluorometholone, ciclesonide, prednisolone, triamcinolone.acetonide, fluocinolone.acetonide, fludroxycortide, halcinonide, desonide",0.737548910269571,0.238072161579471,FALSE
"H1650","Pearson.est","glutamate receptor antagonist",0.25111,0.707,0.813,100,0.98,"SIB.1757, latrepirdine",0.0899094544059319,0.00877392430750515,FALSE
"H1650","Pearson.est","glycogen synthase kinase inhibitor",-0.54843,-1.33,0.15,1202,0.62,"kenpaullone, LY2090314, GSK.3.inhibitor.IX, indirubin, CHIR.98014",0.823908740944319,0.207608310501746,FALSE
"H1650","Pearson.est","growth factor receptor inhibitor",-0.51855,-1.26,0.187,774,0.652,"GSK1904529A, AZD3463, lestaurtinib, GSK1838705A, GW.441756",0.728158393463501,0.18575240426808,FALSE
"H1650","Pearson.est","HCV inhibitor",-0.36197,-0.874,0.602,1305,0.817,"narlaprevir",0.220403508742175,0.0877779434675845,FALSE
"H1650","Pearson.est","HDAC inhibitor",-0.4644,-1.14,0.313,1126,0.673,"AR.42, panobinostat, givinostat, trichostatin.a, vorinostat, resminostat, M.344, RG2833, R306465, RGFP966",0.504455662453552,0.171984935776023,FALSE
"H1650","Pearson.est","histamine receptor antagonist",-0.37707,-0.92,0.569,1198,0.792,"BF2.649, lafutidine, tecastemizole, epinastine",0.244887733604929,0.101274818410506,FALSE
"H1650","Pearson.est","HMGCR inhibitor",-0.55585,-1.36,0.115,1285,0.758,"lovastatin, fluvastatin",0.939302159646388,0.120330794367946,FALSE
"H1650","Pearson.est","HSP inhibitor",0.55286,1.52,0.0785,293,0.643,"BIIB021, KW.2478, alvespimycin, SNX.5422, SNX.2112, NVP.AUY922, VER.49009, ganetespib",1.10513034325475,0.191789027075778,FALSE
"H1650","Pearson.est","JAK inhibitor",-0.33795,-0.812,0.705,864,0.883,"WHI.P154, LY2784544, lestaurtinib, CEP.33779, AT.9283, AZD1480, TG.101348, TG.101209, tozasertib",0.151810883008601,0.0540392964224314,FALSE
"H1650","Pearson.est","KIT inhibitor",-0.49765,-1.2,0.248,1096,0.671,"midostaurin, sunitinib, sorafenib, imatinib, tandutinib, lenvatinib, KI.8751, masitinib",0.605548319173784,0.173277479831008,FALSE
"H1650","Pearson.est","MDM inhibitor",-0.4558,-1.11,0.371,1352,0.624,"RITA",0.430626090384954,0.204815410317576,FALSE
"H1650","Pearson.est","MEK inhibitor",0.67269,1.87,0.0123,176,0.477,"trametinib, selumetinib, AS.703026, Ro.4987655, MEK1.2.inhibitor, cobimetinib, AZD8330, TAK.733, PD.198306, PD.0325901",1.9100948885606,0.321481620959886,FALSE
"H1650","Pearson.est","MET inhibitor",-0.6643,-1.61,0.0301,1411,0.899,"NVP.BVU972, AMG458",1.52143350440616,0.0462403082667712,FALSE
"H1650","Pearson.est","microtubule inhibitor",0.22462,0.636,0.919,1125,0.936,"secnidazole, triclabendazole, vinflunine, podophyllotoxin, vinblastine, cytochalasin.b, cabazitaxel, colchicine, estramustine.phosphate, D.64131",0.0366844886138887,0.0287241512618947,FALSE
