"Drug_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"DNA polymerase inhibitor",0.6789,0.482692110650475,0.999173327925464,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"cytochrome P450 inhibitor",0.62805,0.646229426018834,0.970017345337301,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"tubulin polymerization inhibitor",0.60165,0.537214675799849,0.998994665050148,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"benzodiazepine receptor agonist",0.54955,0.369565958075715,0.999999999956194,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"potassium channel blocker",0.53295,0.618733041234901,0.999579694939796,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"glutamate receptor antagonist",0.466,0.660526902914396,0.999874413399112,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"HCV inhibitor",0.4564,0.679967135428734,0.999807482677365,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"protein synthesis inhibitor",0.4486,0.793560225552508,0.983668059741666,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"src inhibitor",0.3754,0.945900150511058,0.752690881653816,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"RAF inhibitor",0.0822999999999999,0.801939694543306,0.99996382852263,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"PLK inhibitor",-0.01665,0.827688682575253,0.999779321057991,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"DNA methyltransferase inhibitor",-0.03195,0.985599922836207,0.907422784600226,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"microtubule inhibitor",-0.0979,0.591130308904275,0.999999999999991,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"tyrosine kinase inhibitor",-0.33585,0.527821368806172,0.999999999999913,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"RET tyrosine kinase inhibitor",-0.4127,0.78838756832838,0.9972876450892,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"TGF beta receptor inhibitor",-0.4863,0.790787821698949,0.985255632193486,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"ALK tyrosine kinase receptor inhibitor",-0.5731,0.43039833447144,0.999999989123903,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"topoisomerase inhibitor",-0.6991,0.340221584141555,0.999980915607873,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"protein tyrosine kinase inhibitor",-0.70065,0.376475941077948,0.999974859367147,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"NFkB pathway inhibitor",-0.7625,0.162951881822438,0.9999821647786,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"histamine receptor antagonist",-0.76335,0.114108108941984,0.999994692911645,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"cyclooxygenase inhibitor",-0.7705,0.0433620013133012,0.999997319224395,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"ribonucleotide reductase inhibitor",-0.78155,0.0886011019297045,0.999986589116802,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"VEGFR inhibitor",-0.807,0.0794043615400247,0.99995711607612,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"DNA synthesis inhibitor",-0.8334,0.0772394772257378,0.999711085773,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"progesterone receptor agonist",-0.85815,0.0710820689507262,0.999110209679851,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"JAK inhibitor",-0.8592,0.0840711478138418,0.998951201956296,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"PPAR receptor agonist",-0.8788,0.0778166536092845,0.996498089611052,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"DNA alkylating agent",-0.90985,0.0758032598937956,0.988467027005913,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"HMGCR inhibitor",-0.92915,0.515218019769046,0.351644249465577,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.694916016801021
"PI3K inhibitor",-0.94995,0.0644780460393507,0.952406632479659,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"DNA inhibitor",-0.9703,0.0807172452714445,0.919173511629033,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"dopamine receptor antagonist",-0.9774,0.0688380249877241,0.907873250445604,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"CDK inhibitor",-0.99695,0.228528352496439,0.665560924904876,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"opioid receptor agonist",-1.01205,0.175418439587657,0.713462791798366,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"mTOR inhibitor",-1.0258,0.0899746163034184,0.733392721944979,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"adrenergic receptor agonist",-1.0335,0.109414951350112,0.694733318769849,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"sodium channel blocker",-1.0539,0.0615013050781509,0.599552023234603,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.999999999999991
"acetylcholine receptor agonist",-1.0721,0.0859509652130366,0.529611475537834,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.99903982885546
"CC chemokine receptor antagonist",-1.079,0.186614717081957,0.363867647047123,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.702349179183981
"KIT inhibitor",-1.10615,0.0745980633303008,0.336461213113685,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.681128797278922
"BCL inhibitor",-1.11665,0.170836725683049,0.190451749940676,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.400633051217512
"phosphatase inhibitor",-1.1286,0.0917957687363352,0.193076169261452,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.400633051217512
"AKT inhibitor",-1.13275,0.170969949652594,0.139538304499633,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.313018358742419
"p38 MAPK inhibitor",-1.14975,0.0867154299388159,0.143409429021606,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.313236384441929
"PDGFR tyrosine kinase receptor inhibitor",-1.1715,0.0640127454414147,0.0938326096386162,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.229061958823681
"MDM inhibitor",-1.19205,0.19130946959807,0.0278272058956806,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.0769886029780495
"antioxidant",-1.19555,0.0894677095528414,0.0541876529562529,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.140549224855281
"acetylcholine receptor antagonist",-1.2049,0.139171193329049,0.0312283163105961,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.0836112985090153
"growth factor receptor inhibitor",-1.2165,0.0873754753017718,0.0233061897848472,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.0716449537830488
"serotonin receptor antagonist",-1.2215,0.077342369405541,0.0271127185821637,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.0769886029780495
"Bcr.Abl kinase inhibitor",-1.2475,0.122297092963686,0.0101361296128085,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.0336519503145243
"HDAC inhibitor",-1.263,0.121573023323433,0.004788238329597,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.0165593242231896
"Abl kinase inhibitor",-1.267,0.107120198105237,0.00406328611433477,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.0146631629343385
"adenosine receptor antagonist",-1.2915,0.115041182557424,0.00131193028439299,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.00544451068023093
"glycogen synthase kinase inhibitor",-1.2925,0.0789986675437264,0.00185730876296803,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.00734079177744505
"retinoid receptor agonist",-1.3245,0.169441031506229,0.000182196746427658,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.000840129441860868
"vitamin D receptor agonist",-1.328,0.102320446071206,0.000329944258200849,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.0014413354437195
"bacterial 50S ribosomal subunit inhibitor",-1.339,0.0994670006108876,0.000152020199449106,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",0.000742216267898577
"calcium channel blocker",-1.4,0.144913767461894,3.35624847546601e-06,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",1.85712415642453e-05
"androgen receptor antagonist",-1.41,0.15556349186104,2.3420775476773e-06,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",1.47766120614803e-05
"serotonin receptor agonist",-1.4245,0.0628678647724943,2.26521432280365e-06,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",1.47766120614803e-05
"sterol demethylase inhibitor",-1.4375,0.129487857589652,2.96178476951966e-07,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",2.45828135870132e-06
"Aurora kinase inhibitor",-1.4515,0.106290317428011,2.18601397223425e-07,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",2.0159906632827e-06
"FLT3 inhibitor",-1.457,0.0606196077363196,1.80806381591151e-07,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",1.87586620900819e-06
"FGFR inhibitor",-1.4725,0.117198661749141,4.13354078350316e-08,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",4.90119835758232e-07
"PARP inhibitor",-1.479,0.0689698637468798,2.09328525795183e-08,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,0,"",2.89571127350003e-07
"bromodomain inhibitor",-1.49355,0.313164573347625,9.21872485605836e-10,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,4,"H358, H520, H460, H1299",1.53030832610569e-08
"MET inhibitor",-1.5835,0.145973141004559,6.72990294094476e-11,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,1,"HCC95",1.86193981366138e-09
"estrogen receptor antagonist",-1.7155,0.100758961988761,1.41776750072524e-17,"H358, H1650, HCC95, H3255, H1648, H1975, HCC78, H2126, HCC827, CALU3, H2009, HCC4006, HCC2279, H520, HCC15, H460, A549, HCC44, H1703, H1299",20,2,"H3255, HCC15",1.17674702560195e-15
