"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"transcriptomics","Pearson.est","CDK inhibitor",0.36249,0.925,0.514,226,0.711,"PHA.848125, BMS.265246, R547, ribociclib, AZD5438, indisulam, PHA.793887",0.289036881004724,0.148130399270234,FALSE
"transcriptomics","Pearson.est","CHK inhibitor",-0.69563,-1.8,0.0193,1054,0.575,"LY2603618, AZD7762, SCH.900776, CHIR.124, LY2606368",1.71444269099223,0.24033215531037,FALSE
"transcriptomics","Pearson.est","cyclooxygenase inhibitor",-0.36026,-0.943,0.499,1272,0.832,"tryptanthrin, phenylbutazone, FR.122047, pterostilbene, FK.3311, naproxen",0.30189945437661,0.0798766737092761,FALSE
"transcriptomics","Pearson.est","cytochrome P450 inhibitor",-0.44822,-1.14,0.318,1220,0.823,"morin, itraconazole",0.497572880015567,0.0846001647877302,FALSE
"transcriptomics","Pearson.est","DNA alkylating agent",0.29284,0.742,0.749,268,0.828,"carboplatin, carmustine, temozolomide, cyclophosphamide, mitomycin.c",0.125518182300534,0.0819696632151199,FALSE
"transcriptomics","Pearson.est","DNA inhibitor",0.52484,1.33,0.162,355,0.641,"valrubicin, carboplatin, carmustine, teroxirone, tirapazamine, bendamustine, mechlorethamine, oxaliplatin, nimorazole, pibenzimol",0.790484985457369,0.193141970481183,FALSE
"transcriptomics","Pearson.est","DNA methyltransferase inhibitor",0.51627,1.32,0.174,126,0.574,"decitabine, disulfiram",0.7594507517174,0.241088107602027,FALSE
"transcriptomics","Pearson.est","DNA polymerase inhibitor",0.48256,1.24,0.227,158,0.623,"trifluridine, idoxuridine, foscarnet",0.643974142806877,0.20551195334083,FALSE
"transcriptomics","Pearson.est","DNA synthesis inhibitor",-0.30022,-0.771,0.717,1418,1,"altretamine, estramustine.phosphate",0.1444808443322,0,FALSE
"transcriptomics","Pearson.est","dopamine receptor antagonist",0.32081,0.814,0.658,127,0.796,"thioproperazine, paliperidone, raclopride",0.181774106386044,0.0990869322623309,FALSE
"transcriptomics","Pearson.est","estrogen receptor agonist",0.45859,1.17,0.286,241,0.58,"ethinyl.estradiol, estrone, levonorgestrel",0.543633966870957,0.236572006437063,FALSE
"transcriptomics","Pearson.est","estrogen receptor antagonist",-0.37156,-0.959,0.494,1321,0.843,"fulvestrant",0.306273051076353,0.0741724253752577,FALSE
"transcriptomics","Pearson.est","FGFR inhibitor",0.48692,1.21,0.241,107,0.616,"dovitinib, regorafenib, nintedanib",0.617982957425132,0.210419287835575,FALSE
"transcriptomics","Pearson.est","FLT3 inhibitor",0.43671,1.14,0.288,57,0.607,"sorafenib, dovitinib, TG.101348, ENMD.2076",0.540607512240769,0.216811308924742,FALSE
"transcriptomics","Pearson.est","glucocorticoid receptor agonist",-0.21996,-0.562,0.958,313,0.98,"triamcinolone, fluticasone.propionate, prednisolone, desonide, prednisolone.hemisuccinate, halobetasol.propionate, ciclesonide, rimexolone, beclomethasone.dipropionate, fludroxycortide, methylprednisolone, dexamethasone.acetate, difluprednate, hydrocortisone, prednisolone.acetate, halcinonide, fluocinolone.acetonide, betamethasone, fluorometholone, piretanide, deflazacort, clobetasol.propionate, flumethasone, flumethasone.pivalate, triamcinolone.acetonide",0.0186344909214556,0.00877392430750515,FALSE
"transcriptomics","Pearson.est","glutamate receptor antagonist",-0.45688,-1.18,0.242,1100,0.795,"CPP, LY456236, SIB.1757, JNJ.16259685, kynurenic.acid",0.616184634019569,0.0996328713435297,FALSE
"transcriptomics","Pearson.est","glycogen synthase kinase inhibitor",-0.27288,-0.688,0.829,1019,1,"AZD2858, LY2090314, indirubin, GSK.3.inhibitor.IX",0.0814454694497265,0,FALSE
"transcriptomics","Pearson.est","growth factor receptor inhibitor",0.39619,1.03,0.419,29,0.617,"PHA.848125",0.377785977033705,0.209714835966758,FALSE
"transcriptomics","Pearson.est","HCV inhibitor",0.51968,1.36,0.151,155,0.748,"narlaprevir, mericitabine",0.821023052706831,0.126098402135539,FALSE
"transcriptomics","Pearson.est","HDAC inhibitor",-0.57884,-1.52,0.084,948,0.323,"RG2833, belinostat, pyroxamide, dacinostat, scriptaid, entinostat, R306465, PCI.24781, romidepsin, M.344, panobinostat, SB.939, JNJ.26481585, tacedinaline, nexturastat.a, mocetinostat",1.07572071393812,0.490797477668897,FALSE
"transcriptomics","Pearson.est","histamine receptor antagonist",-0.42199,-1.09,0.345,1359,0.756,"lafutidine, famotidine, chloropyramine",0.462180904926726,0.121478204498793,FALSE
"transcriptomics","Pearson.est","HMGCR inhibitor",0.54206,1.39,0.111,417,0.751,"fluvastatin, atorvastatin, pitavastatin, mevastatin, lovastatin",0.954677021213343,0.124360062995832,FALSE
"transcriptomics","Pearson.est","HSP inhibitor",0.30096,0.786,0.719,358,0.802,"SNX.2112, PU.H71, NVP.AUY922, BIIB021, ganetespib, XL888",0.143271109617117,0.0958256317158365,FALSE
"transcriptomics","Pearson.est","JAK inhibitor",0.47121,1.21,0.244,124,0.616,"AZD1480, TG.101348, baricitinib, AZ960, WHI.P154",0.612610173661271,0.210419287835575,FALSE
"transcriptomics","Pearson.est","KIT inhibitor",0.46077,1.19,0.261,83,0.622,"sorafenib, OSI.930, regorafenib, masitinib",0.583359492661719,0.206209615309181,FALSE
"transcriptomics","Pearson.est","MDM inhibitor",0.3999,1.04,0.396,100,0.641,"idasanutlin, nutlin.3",0.402304814074488,0.193141970481183,FALSE
"transcriptomics","Pearson.est","MEK inhibitor",-0.20098,-0.502,0.978,1443,0.98,"BIX.02188",0.00966114521239857,0.00877392430750515,FALSE
"transcriptomics","Pearson.est","MET inhibitor",-0.32987,-0.868,0.585,1382,0.898,"INC.280",0.23284413391782,0.0467236633326956,FALSE
"transcriptomics","Pearson.est","microtubule inhibitor",-0.27591,-0.711,0.813,1434,1,"estramustine.phosphate",0.0899094544059319,0,FALSE
"transcriptomics","Pearson.est","mTOR inhibitor",0.41613,1.11,0.326,295,0.611,"ku.0063794, AZD2014, voxtalisib, MLN0128, torin.1, XL388, NVP.BEZ235, AZD8055, WYE.354, everolimus",0.486782399932061,0.213958789757446,FALSE
"transcriptomics","Pearson.est","NFkB pathway inhibitor",0.22458,0.568,0.941,151,0.945,"EVP4593, betulinic.acid",0.0264103765727431,0.0245681914907371,FALSE
"transcriptomics","Pearson.est","opioid receptor agonist",0.71254,1.83,0.0124,130,0.221,"trimebutine, salvinorin.a",1.90657831483776,0.655607726314889,TRUE
"transcriptomics","Pearson.est","p38 MAPK inhibitor",-0.41839,-1.1,0.348,1183,0.79,"CMPD.1, SB.239063, TAK.715",0.458420756053419,0.102372908709559,FALSE
"transcriptomics","Pearson.est","PARP inhibitor",0.5393,1.39,0.126,245,0.751,"olaparib, niraparib, talazoparib",0.899629454882437,0.124360062995832,FALSE
"transcriptomics","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.51602,1.33,0.166,337,0.641,"sorafenib, dovitinib, linifanib, regorafenib, masitinib, nintedanib, crenolanib, axitinib, CP.673451, pazopanib, tandutinib, lenvatinib",0.779891911959945,0.193141970481183,FALSE
"transcriptomics","Pearson.est","phosphatase inhibitor",-0.51711,-1.34,0.168,1395,0.517,"mycophenolate.mofetil, BVT.948",0.774690718274137,0.286509456906058,FALSE
"transcriptomics","Pearson.est","phosphodiesterase inhibitor",-0.65792,-1.68,0.0316,1298,0.3,"cilostamide, zardaverine, enoximone, GSK256066",1.5003129173816,0.522878745280338,FALSE
"transcriptomics","Pearson.est","PI3K inhibitor",0.28333,0.719,0.785,503,0.842,"GDC.0941, voxtalisib, ZSTK.474, NVP.BEZ235, taselisib, PI3K.IN.2, PF.04691502, LY303511, CH5132799, TG.100713, GSK2126458, PIK.75, GDC.0980, alpelisib",0.105130343254747,0.0746879085003505,FALSE
"transcriptomics","Pearson.est","PLK inhibitor",0.74254,1.92,0.00403,378,0.16,"NMS.1286937, volasertib, GW.843682X, BI.2536, rigosertib, GSK461364, HMN.214",2.39469495385889,0.795880017344075,TRUE
"transcriptomics","Pearson.est","potassium channel blocker",0.39764,1,0.429,16,0.625,"ML133",0.367542707815276,0.204119982655925,FALSE
"transcriptomics","Pearson.est","PPAR receptor agonist",-0.59385,-1.53,0.0807,1077,0.353,"clofibrate, oleoylethanolamide, S26948, pterostilbene, GW.501516",1.09312646527793,0.452225294612177,FALSE
"transcriptomics","Pearson.est","progesterone receptor agonist",0.23746,0.607,0.927,415,0.952,"nomegestrol.acetate, levonorgestrel, tanaproget, danazol",0.0329202658555029,0.0213630516155257,FALSE
"transcriptomics","Pearson.est","proteasome inhibitor",-0.34308,-0.879,0.596,940,0.918,"carfilzomib, ONX.0914, oprozomib, ixazomib.citrate",0.224753740259764,0.0371573187987575,FALSE
"transcriptomics","Pearson.est","protein synthesis inhibitor",0.43749,1.12,0.313,244,0.618,"anguidine, harringtonine, cycloheximide, mercaptopurine, bruceantin, thiostrepton",0.504455662453552,0.209011524911184,FALSE
"transcriptomics","Pearson.est","protein tyrosine kinase inhibitor",0.34577,0.888,0.583,19,0.734,"mubritinib",0.234331445240986,0.134303940083929,FALSE
"transcriptomics","Pearson.est","RAF inhibitor",0.40235,1.06,0.365,220,0.627,"sorafenib, regorafenib, dabrafenib, SB.590885",0.437707135543525,0.202732459169284,FALSE
"transcriptomics","Pearson.est","RET tyrosine kinase inhibitor",0.59221,1.51,0.0781,77,0.69,"sorafenib, regorafenib",1.1073489661227,0.161150909262745,FALSE
"transcriptomics","Pearson.est","retinoid receptor agonist",-0.26942,-0.714,0.824,1401,1,"CD.437",0.0840727883028842,0,FALSE
"transcriptomics","Pearson.est","ribonucleotide reductase inhibitor",0.51093,1.32,0.171,538,0.574,"cladribine, fludarabine.phosphate, cytarabine, triapine, pentostatin",0.767003889607846,0.241088107602027,FALSE
"transcriptomics","Pearson.est","serotonin receptor agonist",0.60408,1.55,0.0675,504,0.686,"zolmitriptan, SR.57227A, aripiprazole, pardoprunox, NAN.190",1.17069622716898,0.163675884293248,FALSE
"transcriptomics","Pearson.est","serotonin receptor antagonist",0.40856,1.07,0.39,74,0.632,"SB.200646, SB.216641, paliperidone",0.408935392973501,0.199282921717615,FALSE
"transcriptomics","Pearson.est","sodium channel blocker",-0.44082,-1.11,0.341,1302,0.828,"lappaconite, benzethonium, cibenzoline",0.467245621007502,0.0819696632151199,FALSE
"transcriptomics","Pearson.est","src inhibitor",-0.37709,-0.974,0.461,1204,0.858,"bosutinib, saracatinib, PP.2, PP.1",0.336299074610352,0.0665127121512946,FALSE
"transcriptomics","Pearson.est","sterol demethylase inhibitor",0.3835,0.98,0.471,397,0.639,"lanoconazole, sulconazole, chlormidazole, ketoconazole",0.326979092871104,0.1944991418416,FALSE
"transcriptomics","Pearson.est","TGF beta receptor inhibitor",-0.22757,-0.585,0.925,909,1,"SB.525334, D.4476, repsox, LY2109761",0.0338582672609674,0,FALSE
"transcriptomics","Pearson.est","thymidylate synthase inhibitor",0.51877,1.34,0.167,131,0.732,"trifluridine, carmofur",0.777283528852417,0.135488918941608,FALSE
"transcriptomics","Pearson.est","topoisomerase inhibitor",0.50833,1.3,0.179,232,0.578,"idarubicin, valrubicin, mitoxantrone, etoposide.phosphate, TAS.103, amonafide, amsacrine, voreloxin, topotecan, dexrazoxane, nemorubicin",0.747146969020107,0.238072161579471,FALSE
"transcriptomics","Pearson.est","tubulin polymerization inhibitor",0.40708,1.03,0.404,359,0.617,"verubulin, docetaxel, KX2.391, epothilone.b, mebendazole, vinblastine, taltobulin, vindesine, fosbretabulin, flubendazole",0.393618634889395,0.209714835966758,FALSE
"transcriptomics","Pearson.est","tyrosine kinase inhibitor",0.34788,0.897,0.555,129,0.737,"mubritinib, sorafenib, regorafenib, hypericin",0.255707016877324,0.132532512140949,FALSE
"transcriptomics","Pearson.est","VEGFR inhibitor",0.45481,1.18,0.274,171,0.586,"sorafenib, tivozanib, dovitinib, linifanib, OSI.930, ENMD.2076, regorafenib, nintedanib, golvatinib, axitinib, foretinib",0.562249437179612,0.232102383981909,FALSE
"transcriptomics","Pearson.est","vitamin D receptor agonist",-0.65049,-1.66,0.0426,1277,0.272,"maxacalcitol, calcitriol, paricalcitol",1.37059040089728,0.565431095965801,FALSE
"proteomics","Pearson.est","EGFR inhibitor",-0.67568,-1.76,0.018,1140,0.384,"tucatinib, GW.583340, lapatinib, neratinib, XL.647, tyrphostin.AG.1478, CP.724714, BIBX.1382, poziotinib, TAK.285, AEE788, rociletinib, PD.153035, ARRY.334543, AZD8931, BMS.690514, OSI.420, vandetanib, BIBU.1361, dacomitinib, icotinib, gefitinib, erlotinib, canertinib, PD.168393, osimertinib, afatinib, WZ8040, pelitinib",1.74472749489669,0.415668775632469,FALSE
"proteomics","Pearson.est","Abl kinase inhibitor",0.21727,0.579,0.938,1136,0.938,"GZD824, ponatinib, dasatinib, KW.2449, bafetinib, tozasertib, flumatinib, nilotinib, ZM.306416, bosutinib, imatinib, metatinib",0.0277971616209356,0.0277971616209356,FALSE
"proteomics","Pearson.est","acetylcholine receptor agonist",0.53728,1.49,0.0769,286,0.618,"xanomeline, nicotine, pilocarpine",1.11407366019857,0.209011524911184,FALSE
"proteomics","Pearson.est","acetylcholine receptor antagonist",-0.35846,-0.892,0.577,1371,1,"dicycloverine",0.238824186844269,0,FALSE
"proteomics","Pearson.est","adenosine receptor antagonist",-0.64883,-1.64,0.0386,1336,0.447,"MRS.1220, CGS.15943",1.41341269532825,0.349692476868064,FALSE
"proteomics","Pearson.est","adrenergic receptor agonist",-0.32897,-0.845,0.64,749,1,"norepinephrine, xylazine, midodrine, metaraminol, epinephrine, clenbuterol, methyldopa, terbutaline, isoetharine, isoxsuprine, oxymetazoline, A61603",0.193820026016113,0,FALSE
"proteomics","Pearson.est","adrenergic receptor antagonist",0.23079,0.607,0.893,186,0.976,"dihydroergocristine, naftidrofuryl, atipamezole, metoprolol, idazoxan",0.0491485411114536,0.0105501823333082,FALSE
"proteomics","Pearson.est","AKT inhibitor",-0.61633,-1.59,0.0405,1044,0.346,"ONC201, GSK2110183, uprosertib, triciribine, AZD5363, CCT128930, palomid.529",1.39254497678533,0.460923901207223,FALSE
"proteomics","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.29684,-0.741,0.763,824,0.878,"SB.505124, AZD3463, CEP.37440, GW.788388, NVP.TAE684, AP26113",0.11747546204512,0.0565054840938974,FALSE
"proteomics","Pearson.est","androgen receptor antagonist",0.29057,0.787,0.686,1029,1,"RU.58841, enzalutamide, nilutamide, bicalutamide, flutamide, cyproterone.acetate",0.163675884293248,0,FALSE
"proteomics","Pearson.est","antioxidant",0.41032,1.1,0.325,223,0.888,"trolox, mesna",0.488116639021126,0.051587034221399,FALSE
"proteomics","Pearson.est","AP inhibitor",-0.39563,-1.01,0.466,864,0.878,"birinapant, LCL.161, tanshinone.i, embelin",0.33161408331,0.0565054840938974,FALSE
"proteomics","Pearson.est","ATPase inhibitor",0.75913,2.03,0.0126,164,0.0599,"k.strophanthidin, oligomycin.a, digoxin, NMS.873, rabeprazole, digitoxigenin, evodiamine",1.89962945488244,1.22257317761069,TRUE
"proteomics","Pearson.est","Aurora kinase inhibitor",0.43678,1.18,0.266,379,0.775,"ENMD.2076, MK.5108, PHA.680632, danusertib, AT.9283, barasertib, AMG900, CCT137690, GSK1070916, barasertib.HQPA, CYC116",0.575118363368933,0.11069829749369,FALSE
"proteomics","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.48546,1.28,0.195,167,0.696,"radezolid, josamycin",0.709965388637482,0.157390760389438,FALSE
"proteomics","Pearson.est","bacterial DNA gyrase inhibitor",-0.25033,-0.633,0.869,1209,0.949,"trovafloxacin, sparfloxacin",0.0609802235513335,0.0227337875727074,FALSE
"proteomics","Pearson.est","BCL inhibitor",0.29931,0.796,0.709,1017,1,"venetoclax, gossypol, TW.37, ABT.737, obatoclax, navitoclax, HA14.1, oridonin",0.149353764816933,0,FALSE
"proteomics","Pearson.est","Bcr.Abl kinase inhibitor",0.21697,0.58,0.934,1136,0.967,"GZD824, ponatinib, dasatinib, bafetinib, tozasertib, flumatinib, nilotinib, bosutinib, imatinib, metatinib",0.0296531237699066,0.0145735259169983,FALSE
"proteomics","Pearson.est","benzodiazepine receptor agonist",-0.43936,-1.11,0.335,1117,0.76,"lorazepam, indiplon, zaleplon, temazepam, CGS.20625",0.474955192963155,0.119186407719209,FALSE
"proteomics","Pearson.est","bromodomain inhibitor",-0.50519,-1.28,0.203,967,0.568,"I.BET.762, JQ1...., I.BET151, bromosporine",0.692503962086787,0.245651664288981,FALSE
"proteomics","Pearson.est","calcium channel blocker",0.23877,0.649,0.886,26,0.997,"carboxyamidotriazole",0.0525662781129492,0.00130484168834428,FALSE
"proteomics","Pearson.est","CC chemokine receptor antagonist",0.50359,1.38,0.13,129,0.643,"UNBS.5162, SB.225002, ZK811752",0.886056647693163,0.191789027075778,FALSE
"proteomics","Pearson.est","CDK inhibitor",-0.18259,-0.452,0.995,981,1,"alvocidib, dinaciclib, TG.02, kenpaullone, BMS.387032, indirubin, CR8..R., arcyriaflavin.a",0.00217691925427455,0,FALSE
"proteomics","Pearson.est","CHK inhibitor",-0.64686,-1.65,0.0363,1052,0.563,"AZD7762, CHIR.124, SCH.900776, LY2603618, LY2606368",1.44009337496389,0.249491605148654,FALSE
"proteomics","Pearson.est","cyclooxygenase inhibitor",-0.34465,-0.87,0.62,1220,1,"ketoprofen, FR.122047, FK.3311, tryptanthrin, naproxen, indoprofen",0.207608310501746,0,FALSE
"proteomics","Pearson.est","cytochrome P450 inhibitor",-0.46402,-1.18,0.272,1179,0.68,"cobicistat, itraconazole",0.565431095965801,0.167491087293764,FALSE
"proteomics","Pearson.est","DNA alkylating agent",-0.3084,-0.766,0.73,1013,0.974,"satraplatin, TH.302, melphalan, cisplatin, estramustine, ifosfamide, dacarbazine",0.136677139879544,0.0114410431213845,FALSE
"proteomics","Pearson.est","DNA inhibitor",0.43601,1.2,0.268,344,0.802,"carboplatin, metronidazole, mechlorethamine, teroxirone, oxaliplatin, sangivamycin, tirapazamine, carmustine, chlorambucil, pibenzimol",0.571865205971211,0.0958256317158365,FALSE
"proteomics","Pearson.est","DNA methyltransferase inhibitor",-0.56815,-1.42,0.099,1219,0.466,"RG108, fdcyd, azacitidine",1.00436480540245,0.33161408331,FALSE
"proteomics","Pearson.est","DNA polymerase inhibitor",-0.26746,-0.677,0.863,931,0.921,"menadione, adefovir.dipivoxil, cidofovir, cephalomannine",0.0639892042847904,0.0357403698031511,FALSE
"proteomics","Pearson.est","DNA synthesis inhibitor",-0.17625,-0.444,0.995,1110,0.992,"estramustine.phosphate, cisplatin, altretamine",0.00217691925427455,0.00348832784582135,FALSE
"proteomics","Pearson.est","dopamine receptor antagonist",0.26079,0.717,0.815,1,1,"thioproperazine",0.0888423912600234,0,FALSE
"proteomics","Pearson.est","estrogen receptor agonist",0.33985,0.916,0.543,292,1,"estrone, erteberel, levonorgestrel, estradiol.cypionate",0.265200170411153,0,FALSE
"proteomics","Pearson.est","estrogen receptor antagonist",0.3939,1.07,0.334,880,0.891,"fulvestrant, toremifene, tamoxifen, clomifene, danazol, raloxifene",0.476253533188435,0.0501222959631252,FALSE
"proteomics","Pearson.est","FGFR inhibitor",0.30912,0.802,0.641,339,1,"dovitinib, nintedanib, AZD4547, lenvatinib, erdafitinib, regorafenib",0.193141970481183,0,FALSE
"proteomics","Pearson.est","FLT3 inhibitor",0.25441,0.688,0.829,108,1,"dovitinib, tyrphostin.AG.1296, ENMD.2076",0.0814454694497265,0,FALSE
"proteomics","Pearson.est","glucocorticoid receptor agonist",0.31865,0.876,0.589,257,1,"beclomethasone.dipropionate, hydrocortisone, fluticasone.propionate, desonide, triamcinolone, dexamethasone.acetate",0.229884705212898,0,FALSE
"proteomics","Pearson.est","glutamate receptor antagonist",-0.52247,-1.33,0.171,1040,0.501,"CPP, diazooxonorleucine, SIB.1757, ACDPP, MTPG, latrepirdine, LY456236",0.767003889607846,0.300162274132754,FALSE
"proteomics","Pearson.est","glycogen synthase kinase inhibitor",-0.59749,-1.47,0.0721,1080,0.449,"kenpaullone, indirubin, LY2090314, AZD2858, GSK.3.inhibitor.IX",1.14206473528057,0.347753658996677,FALSE
"proteomics","Pearson.est","growth factor receptor inhibitor",0.55679,1.53,0.0956,225,0.676,"PHA.848125, danusertib",1.0195421077239,0.170053304058364,FALSE
"proteomics","Pearson.est","HCV inhibitor",-0.64199,-1.63,0.039,1272,0.381,"PSI.7976, embelin, Ro.9187",1.4089353929735,0.419075024324381,FALSE
"proteomics","Pearson.est","HDAC inhibitor",-0.60905,-1.54,0.0638,966,0.354,"ACY.1215, resminostat, scriptaid, dacinostat, belinostat, mocetinostat, givinostat, pyroxamide, RG2833, tacedinaline, vorinostat, M.344, entinostat, PCI.24781, romidepsin, R306465, panobinostat, nexturastat.a, JNJ.26481585, SB.939",1.19517932127884,0.450996737974212,FALSE
"proteomics","Pearson.est","histamine receptor antagonist",-0.55943,-1.39,0.127,923,0.453,"BF2.649, cimetidine, cyproheptadine, famotidine, astemizole, zolantidine, tiotidine, terfenadine, levocetirizine, ICI.162846, tecastemizole, chloropyramine",0.896196279044043,0.343901797987168,FALSE
"proteomics","Pearson.est","HMGCR inhibitor",-0.46003,-1.15,0.288,1081,0.707,"mevastatin, simvastatin",0.540607512240769,0.150580586203101,FALSE
"proteomics","Pearson.est","HSP inhibitor",-0.48905,-1.22,0.253,999,0.628,"NVP.AUY922, tanespimycin, XL888, SNX.5422, guanidine, alvespimycin, VER.49009, KW.2478",0.596879478824182,0.202040356262804,FALSE
"proteomics","Pearson.est","JAK inhibitor",-0.36557,-0.93,0.505,1384,0.987,"LY2784544, pacritinib, atiprimod",0.296708621881339,0.00568284733036327,FALSE
"proteomics","Pearson.est","KIT inhibitor",-0.28892,-0.741,0.775,905,0.878,"tandutinib, KI.8751, sunitinib, cediranib, motesanib, imatinib, midostaurin, vatalanib, telatinib",0.11069829749369,0.0565054840938974,FALSE
"proteomics","Pearson.est","MDM inhibitor",0.54338,1.45,0.117,117,0.591,"idasanutlin, nutlin.3, AMG.232",0.931814138253838,0.228412519118745,FALSE
"proteomics","Pearson.est","MEK inhibitor",-0.29678,-0.748,0.757,1426,0.954,"nobiletin, BIX.02188",0.120904120499927,0.0204516252959049,FALSE
"proteomics","Pearson.est","MET inhibitor",-0.62663,-1.56,0.0598,1243,0.357,"AMG458, INC.280",1.22329881601159,0.447331783887807,FALSE
"proteomics","Pearson.est","microtubule inhibitor",0.23435,0.645,0.876,1111,0.968,"vinblastine, vinflunine, D.64131, secnidazole, colchicine, cytochalasin.b, cabazitaxel, triclabendazole, podophyllotoxin, estramustine.phosphate",0.0574958938319193,0.0141246426916063,FALSE
"proteomics","Pearson.est","mTOR inhibitor",0.37342,1.01,0.419,338,0.978,"AZD2014, ku.0063794, MLN0128, torin.1, voxtalisib, WYE.125132, XL388, SB.2343, PP242, PF.04691502, OSI.027, GDC.0980, NVP.BEZ235",0.377785977033705,0.00966114521239857,FALSE
"proteomics","Pearson.est","NFkB pathway inhibitor",-0.30507,-0.761,0.74,1253,0.957,"IKK.2.inhibitor.V, bortezomib, Ro.106.9920",0.130768280269024,0.0190880622231565,FALSE
