"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H1650","Pearson.est","glucocorticoid receptor agonist",0.19069,0.46,0.987,691,1,"prednisolone, hydrocortisone, triamcinolone, prednisolone.acetate, fluticasone.propionate, difluprednate, rimexolone, methylprednisolone, deflazacort, ciclesonide",0.00568284733036327,0,FALSE
"H1650","Pearson.est","glutamate receptor antagonist",-0.21812,-0.575,0.934,313,0.991,"diazooxonorleucine, felbamate, SIB.1757, kynurenic.acid, CPP, JNJ.16259685, MTPG, ACDPP, IEM1754, latrepirdine, tiletamine, CGP.37849, LY456236",0.0296531237699066,0.00392634551472468,FALSE
"H1650","Pearson.est","glycogen synthase kinase inhibitor",0.47378,1.14,0.302,547,0.663,"CHIR.99021, AZD2858, tideglusib, GSK.3.inhibitor.IX",0.519993057042849,0.178486471595227,FALSE
"H1650","Pearson.est","growth factor receptor inhibitor",0.57335,1.39,0.11,279,0.558,"GSK1838705A, lestaurtinib, PHA.848125, danusertib",0.958607314841775,0.253365801062421,FALSE
"H1650","Pearson.est","HCV inhibitor",0.25381,0.61,0.908,1082,0.999,"mericitabine, embelin, Ro.9187, narlaprevir, daclatasvir, PSI.7976",0.0419141514789149,0.000434511774017692,FALSE
"H1650","Pearson.est","HDAC inhibitor",0.41091,1.01,0.458,413,0.78,"resminostat, panobinostat, M.344, givinostat, PCI.24781, trichostatin.a, R306465, entinostat, nexturastat.a, vorinostat, belinostat, AR.42",0.339134521996131,0.10790539730952,FALSE
"H1650","Pearson.est","histamine receptor antagonist",0.20643,0.501,0.972,16,1,"pheniramine",0.0123337350737254,0,FALSE
"H1650","Pearson.est","HMGCR inhibitor",0.47124,1.15,0.309,239,0.664,"atorvastatin, mevastatin",0.510041520575165,0.177831920631982,FALSE
"H1650","Pearson.est","HSP inhibitor",-0.46995,-1.26,0.203,1208,0.567,"guanidine, XL888, VER.49009, tanespimycin, alvespimycin, KW.2478",0.692503962086787,0.246416941107093,FALSE
"H1650","Pearson.est","JAK inhibitor",0.53189,1.28,0.182,202,0.526,"atiprimod, tozasertib, lestaurtinib, TG.101348, AT.9283, AZ960, TG.02, TG.101209",0.739928612014925,0.279014255846261,FALSE
"H1650","Pearson.est","KIT inhibitor",0.41179,1,0.461,180,0.78,"regorafenib, KI.8751, OSI.930, pazopanib",0.336299074610352,0.10790539730952,FALSE
"H1650","Pearson.est","MDM inhibitor",0.93066,2.25,0,77,0.001,"idasanutlin, nutlin.3, AMG.232, serdemetan, CGM097",Inf,3,TRUE
"H1650","Pearson.est","MEK inhibitor",0.77356,1.86,0.00423,228,0.0789,"cobimetinib, MEK162, AS.703026, AZD8330, selumetinib, PD.0325901, trametinib, Ro.4987655, TAK.733, PD.318088, U.0126, refametinib, PD.198306, PD.184352",2.37365963262496,1.10292299679058,TRUE
"H1650","Pearson.est","MET inhibitor",0.3947,0.95,0.537,538,0.812,"PHA.665752, AMG458, NVP.BVU972, LY2801653",0.270025714300444,0.0904439707588247,FALSE
"H1650","Pearson.est","microtubule inhibitor",0.28584,0.693,0.854,495,1,"vinflunine, vinblastine, D.64131, podophyllotoxin",0.068542129310995,0,FALSE
"H1650","Pearson.est","mTOR inhibitor",-0.32115,-0.883,0.599,1155,0.88,"torin.2, NVP.BEZ235, LY3023414, GSK2126458, PI.103, deforolimus, temsirolimus, everolimus, GDC.0980, PF.05212384, sirolimus",0.222573177610689,0.0555173278498314,FALSE
"H1650","Pearson.est","NFkB pathway inhibitor",0.22361,0.535,0.96,544,1,"bortezomib, curcumin, parthenolide...., BAY.11.7082, parthenolide",0.0177287669604316,0,FALSE
"H1650","Pearson.est","opioid receptor agonist",0.51521,1.25,0.202,329,0.568,"trimebutine, salvinorin.a",0.694648630553376,0.245651664288981,FALSE
"H1650","Pearson.est","p38 MAPK inhibitor",0.58534,1.4,0.116,353,0.578,"skepinone.l, SB.242235",0.935542010773082,0.238072161579471,FALSE
"H1650","Pearson.est","PARP inhibitor",0.48205,1.16,0.311,470,0.667,"talazoparib, niraparib, AG.14361, olaparib, AZD2461",0.507239610973163,0.175874166083451,FALSE
"H1650","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.36518,0.886,0.612,180,0.868,"regorafenib, KI.8751, dovitinib, ponatinib, pazopanib",0.213248577854439,0.0614802748235081,FALSE
"H1650","Pearson.est","phosphatase inhibitor",0.53788,1.31,0.173,225,0.575,"GSK2830371, CID.5458317, sodium.stibogluconate, bis.maltolato.oxovanadium.IV.",0.761953896871205,0.24033215531037,FALSE
"H1650","Pearson.est","phosphodiesterase inhibitor",0.35029,0.859,0.624,195,0.876,"anagrelide, GSK256066",0.204815410317576,0.0574958938319193,FALSE
"H1650","Pearson.est","PI3K inhibitor",-0.24215,-0.668,0.898,1176,1,"NVP.BEZ235, LY3023414, GSK2126458, PI.103, TG100.115, CH5132799, GDC.0980, alpelisib, taselisib, PF.05212384",0.0467236633326956,0,FALSE
"H1650","Pearson.est","PLK inhibitor",0.76718,1.84,0.00556,227,0.0719,"rigosertib, volasertib, NMS.1286937, GSK461364",2.25492520841794,1.14327110961712,TRUE
"H1650","Pearson.est","potassium channel blocker",0.26422,0.643,0.879,1067,1,"meglitinide, ML133, mepivacaine, ibutilide, oleoylethanolamide, dofetilide",0.0560111249262281,0,FALSE
"H1650","Pearson.est","PPAR receptor agonist",0.40215,0.981,0.483,524,0.774,"clofibrate, ciprofibrate, GW.501516",0.316052869248488,0.111259039317107,FALSE
"H1650","Pearson.est","progesterone receptor agonist",0.25694,0.617,0.899,701,1,"nomegestrol.acetate, tanaproget, norethindrone, danazol, norethindrone.acetate",0.0462403082667712,0,FALSE
"H1650","Pearson.est","proteasome inhibitor",0.42625,1.03,0.444,402,0.761,"bortezomib, ixazomib, MG.132",0.35261702988538,0.118615343229427,FALSE
"H1650","Pearson.est","protein synthesis inhibitor",0.3727,0.906,0.591,145,0.854,"brefeldin.a, homoharringtonine, cycloheximide",0.228412519118745,0.068542129310995,FALSE
"H1650","Pearson.est","protein tyrosine kinase inhibitor",-0.63167,-1.71,0.0407,1317,0.232,"AV.412, mubritinib, CP.724714, BMS.599626",1.39040559077478,0.6345120151091,TRUE
"H1650","Pearson.est","RAF inhibitor",0.85831,2.06,0,51,0.00752,"dabrafenib, AZ.628, vemurafenib, regorafenib, TAK.632, GDC.0879, SB.590885, LGX818, CEP.32496",Inf,2.12378215940836,TRUE
"H1650","Pearson.est","RET tyrosine kinase inhibitor",0.36771,0.878,0.615,19,0.863,"regorafenib",0.211124884224583,0.0639892042847904,FALSE
"H1650","Pearson.est","retinoid receptor agonist",0.26604,0.651,0.881,609,1,"tamibarotene, adarotene, CD.437, fenretinide, bexarotene",0.0550240915879521,0,FALSE
"H1650","Pearson.est","ribonucleotide reductase inhibitor",0.73194,1.75,0.00823,222,0.127,"cladribine, clofarabine, triapine, LY2334737, fludarabine.phosphate, fludarabine, pentostatin",2.08460016478773,0.896196279044043,TRUE
"H1650","Pearson.est","serotonin receptor agonist",0.29702,0.715,0.827,686,1,"NAN.190, zolmitriptan, SR.57227A, aripiprazole",0.0824944904474534,0,FALSE
"H1650","Pearson.est","serotonin receptor antagonist",0.55486,1.33,0.15,251,0.595,"pirenperone, lerisetron, paliperidone, SB.200646, SB.216641, sertindole",0.823908740944319,0.22548303427145,FALSE
"H1650","Pearson.est","sodium channel blocker",0.19405,0.47,0.989,408,1,"mexiletine, quinidine, ajmaline, benzethonium",0.0048037084028206,0,FALSE
"H1650","Pearson.est","src inhibitor",-0.63439,-1.73,0.0177,1387,0.285,"bosutinib, dasatinib, ZM.306416, saracatinib",1.75202673363819,0.54515513999149,FALSE
"H1650","Pearson.est","sterol demethylase inhibitor",0.29869,0.73,0.802,424,1,"posaconazole, chlormidazole",0.0958256317158365,0,FALSE
"H1650","Pearson.est","TGF beta receptor inhibitor",-0.49787,-1.39,0.135,1054,0.422,"SB.431542, D.4476, LY2109761, repsox",0.869666231504994,0.374687549038326,FALSE
"H1650","Pearson.est","thymidylate synthase inhibitor",0.69187,1.68,0.0161,196,0.187,"carmofur, raltitrexed, trifluridine",1.79317412396815,0.728158393463501,TRUE
"H1650","Pearson.est","topoisomerase inhibitor",0.53856,1.31,0.159,577,0.575,"topotecan, nemorubicin, amsacrine, teniposide, daunorubicin, doxorubicin, voreloxin, etoposide.phosphate, rubitecan, valrubicin, idarubicin, TAS.103, irinotecan, SN.38, fleroxacin, amonafide, exatecan.mesylate, genz.644282",0.798602875679548,0.24033215531037,FALSE
"H1650","Pearson.est","tubulin polymerization inhibitor",0.5329,1.3,0.167,600,0.566,"verubulin, albendazole, fosbretabulin, indibulin, taltobulin, vindesine, BNC105, vinblastine, combretastatin.A.4, oxibendazole, vincristine, parbendazole, vinorelbine, CYT.997, podophyllotoxin, nocodazole, dolastatin.10, KX2.391, ABT.751, plinabulin, fenbendazole",0.777283528852417,0.247183568811729,FALSE
"H1650","Pearson.est","tyrosine kinase inhibitor",-0.2925,-0.797,0.703,1317,0.936,"AV.412, mubritinib, vandetanib, CP.724714, dasatinib, BMS.599626",0.153044674980176,0.0287241512618947,FALSE
"H1650","Pearson.est","VEGFR inhibitor",-0.24596,-0.659,0.874,1307,0.954,"linifanib, MGCD.265, AEE788, vandetanib, ZM.306416, XL.647, BMS.690514",0.058488567365597,0.0204516252959049,FALSE
"H1650","Pearson.est","vitamin D receptor agonist",-0.81696,-2.22,0,1277,0.0199,"paricalcitol, ercalcitriol, calcitriol, tacalcitol, maxacalcitol",Inf,1.70114692359029,TRUE
"HCC95","Pearson.est","EGFR inhibitor",-0.82258,-1.99,0,1339,0.0352,"GW.583340, TAK.285, CNX.2006, CUDC.101, PD.168393, brigatinib, WZ8040, WZ.3146, BMS.599626, AST.1306, icotinib, BIBX.1382, WZ.4002, ARRY.334543, CP.724714, AEE788, rociletinib, BMS.690514, tucatinib, pelitinib, neratinib, lapatinib, AZD8931, osimertinib, dacomitinib, erlotinib, canertinib, XL.647, gefitinib, afatinib, poziotinib",Inf,1.45345733652187,TRUE
"HCC95","Pearson.est","Abl kinase inhibitor",-0.40989,-0.962,0.504,1397,0.833,"bosutinib, ZM.306416",0.297569463554475,0.0793549985932124,FALSE
"HCC95","Pearson.est","acetylcholine receptor agonist",0.39656,1.08,0.348,504,0.512,"nefiracetam, tremorine, oxiracetam, nicotine, pilocarpine",0.458420756053419,0.290730039024169,FALSE
"HCC95","Pearson.est","acetylcholine receptor antagonist",0.4861,1.34,0.168,15,0.341,"iododexetimide",0.774690718274137,0.467245621007502,FALSE
"HCC95","Pearson.est","adenosine receptor antagonist",-0.55151,-1.3,0.172,1441,0.491,"CGS.15943",0.764471553092451,0.308918507877032,FALSE
"HCC95","Pearson.est","adrenergic receptor agonist",0.33077,0.905,0.518,974,0.716,"ritodrine, isoxsuprine, isoetharine, xylazine, norepinephrine, epinephrine, oxymetazoline, metaraminol, methyldopa, terbutaline, buphenine, lidamidine, midodrine, A61603, clenbuterol",0.285670240254767,0.145086977692144,FALSE
"HCC95","Pearson.est","adrenergic receptor antagonist",-0.28586,-0.702,0.82,807,0.993,"atenolol......, prazosin, idazoxan, dronedarone, practolol, dihydroergocristine, carvedilol, RS.17053, vincamine, imiloxan",0.0861861476162833,0.00305075150461883,FALSE
"HCC95","Pearson.est","AKT inhibitor",-0.60449,-1.45,0.0873,1313,0.425,"CCT128930, GDC.0068, triciribine, uprosertib",1.05898575629443,0.371611069949688,FALSE
"HCC95","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.6994,-1.64,0.0242,1232,0.281,"NVP.TAE684, CEP.37440, alectinib, SB.505124, brigatinib, AZD3463",1.61618463401957,0.55129368009492,FALSE
"HCC95","Pearson.est","androgen receptor antagonist",0.64869,1.75,0.0534,368,0.192,"bicalutamide, enzalutamide, flutamide",1.27245874297144,0.71669877129645,FALSE
"HCC95","Pearson.est","antioxidant",0.64578,1.77,0.0208,117,0.22,"benfotiamine, trolox, chlorogenic.acid",1.68193666503724,0.657577319177794,TRUE
"HCC95","Pearson.est","AP inhibitor",0.45306,1.25,0.238,313,0.365,"idronoxil, birinapant, GDC.0152",0.623423042943488,0.437707135543525,FALSE
"HCC95","Pearson.est","ATPase inhibitor",-0.47937,-1.13,0.32,1039,0.637,"digoxin, digitoxigenin, evodiamine, oligomycin.a, rabeprazole, NMS.873, k.strophanthidin",0.494850021680094,0.19586056766465,FALSE
"HCC95","Pearson.est","Aurora kinase inhibitor",-0.65237,-1.56,0.0538,961,0.308,"AMG900, SNS.314, AT.9283, barasertib, aurora.a.inhibitor.i, CCT137690, PF.03814735, MK.5108, GSK1070916, alisertib, ENMD.2076, hesperadin, MK.8745, MLN.8054, ZM.447439, CCT129202, TAK.901, barasertib.HQPA, danusertib, CYC116, PHA.680632",1.26921772433361,0.511449283499556,FALSE
"HCC95","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.63074,-1.51,0.0637,1146,0.374,"valnemulin, tedizolid, azithromycin, radezolid",1.19586056766465,0.42712839779952,FALSE
"HCC95","Pearson.est","bacterial DNA gyrase inhibitor",0.54674,1.5,0.108,135,0.258,"nadifloxacin, sparfloxacin, novobiocin",0.96657624451305,0.58838029403677,FALSE
"HCC95","Pearson.est","BCL inhibitor",0.57806,1.58,0.062,274,0.278,"oridonin, ABT.737, venetoclax, navitoclax",1.20760831050175,0.555955204081924,FALSE
"HCC95","Pearson.est","Bcr.Abl kinase inhibitor",-0.2711,-0.645,0.881,1227,1,"metatinib, bosutinib",0.0550240915879521,0,FALSE
"HCC95","Pearson.est","benzodiazepine receptor agonist",-0.21704,-0.519,0.967,1058,1,"ZK.93423, bentazepam, ivermectin",0.0145735259169983,0,FALSE
"HCC95","Pearson.est","bromodomain inhibitor",-0.51158,-1.23,0.223,1037,0.533,"I.BET151, JQ1...., OTX015, I.BET.762",0.651695136951839,0.273272790973428,FALSE
"HCC95","Pearson.est","calcium channel blocker",-0.43596,-1.03,0.413,840,0.723,"mibefradil, fendiline, tetrandrine, carboxyamidotriazole, efonidipine.monoethanolate, penfluridol",0.384049948343599,0.140861702705469,FALSE
"HCC95","Pearson.est","CC chemokine receptor antagonist",-0.25263,-0.594,0.937,980,1,"MK.0812, SB.225002, ZK811752",0.0282604091122217,0,FALSE
"HCC95","Pearson.est","CDK inhibitor",-0.59551,-1.42,0.115,1022,0.417,"dinaciclib, ribociclib, palbociclib, PHA.848125, alvocidib, TG.02, R547, aminopurvalanol.a, arcyriaflavin.a, indisulam, JNJ.7706621, BMS.265246, PHA.793887, AT.7519, BMS.387032",0.939302159646388,0.379863945026242,FALSE
"HCC95","Pearson.est","CHK inhibitor",-0.38498,-0.924,0.561,1088,0.857,"LY2603618, SB.218078",0.251037138743839,0.0670191780768018,FALSE
"HCC95","Pearson.est","cyclooxygenase inhibitor",-0.2133,-0.518,0.976,839,1,"curcumin, indoprofen, phenazone, aspirin, piroxicam, FK.3311, FR.122047, ramifenazone, amfenac, tryptanthrin",0.0105501823333082,0,FALSE
"HCC95","Pearson.est","cytochrome P450 inhibitor",0.57248,1.54,0.0797,206,0.282,"metyrapone, clotrimazole, morin",1.09854167860389,0.549750891680639,FALSE
"HCC95","Pearson.est","DNA alkylating agent",-0.29434,-0.708,0.815,1073,1,"cyclophosphamide, mitomycin.c, estramustine, dacarbazine",0.0888423912600234,0,FALSE
"HCC95","Pearson.est","DNA inhibitor",0.3543,0.936,0.511,193,0.73,"nimorazole, carboplatin, pibenzimol, bendamustine, metronidazole, nithiamide",0.291579099865287,0.136677139879544,FALSE
"HCC95","Pearson.est","DNA methyltransferase inhibitor",-0.66795,-1.59,0.0352,1132,0.288,"fdcyd, SGI.1027, azacitidine, decitabine",1.45345733652187,0.540607512240769,FALSE
"HCC95","Pearson.est","DNA polymerase inhibitor",-0.30702,-0.742,0.8,918,1,"idoxuridine, trifluridine, cidofovir, cephalomannine",0.0969100130080564,0,FALSE
"HCC95","Pearson.est","DNA synthesis inhibitor",-0.39352,-0.951,0.528,1191,0.829,"mitomycin.c, cyclocytidine, anisomycin, enocitabine",0.277366077466188,0.0814454694497265,FALSE
"HCC95","Pearson.est","dopamine receptor antagonist",0.20647,0.564,0.959,125,0.989,"amisulpride, clebopride, ziprasidone",0.0181813928293364,0.0048037084028206,FALSE
"HCC95","Pearson.est","estrogen receptor agonist",-0.3294,-0.769,0.744,1351,1,"levonorgestrel",0.128427064454121,0,FALSE
"HCC95","Pearson.est","estrogen receptor antagonist",0.49537,1.4,0.0819,47,0.302,"danazol, toremifene",1.08671609823958,0.519993057042849,FALSE
"HCC95","Pearson.est","FGFR inhibitor",0.3212,0.848,0.576,250,0.75,"erdafitinib, orantinib, dovitinib",0.239577516576788,0.1249387366083,FALSE
"HCC95","Pearson.est","FLT3 inhibitor",-0.15575,-0.367,0.999,1100,0.999,"TG.02, ENMD.2076, pacritinib",0.000434511774017692,0.000434511774017692,FALSE
"HCC95","Pearson.est","glucocorticoid receptor agonist",-0.52912,-1.25,0.212,1030,0.517,"betamethasone, rimexolone, desonide, methylprednisolone, difluprednate, deflazacort, beclomethasone.dipropionate, halcinonide, clobetasol.propionate, flumethasone.pivalate, triamcinolone.acetonide, halobetasol.propionate, fluorometholone, flumethasone, ciclesonide",0.673664139071249,0.286509456906058,FALSE
"HCC95","Pearson.est","glutamate receptor antagonist",-0.15638,-0.372,0.999,893,1,"CPP, SIB.1757, CGP.37849, LY456236",0.000434511774017692,0,FALSE
"HCC95","Pearson.est","glycogen synthase kinase inhibitor",0.70409,1.91,0.0148,167,0.141,"CHIR.98014, CHIR.99021, GSK.3.inhibitor.IX, tideglusib, LY2090314",1.82973828460504,0.85078088734462,TRUE
"HCC95","Pearson.est","growth factor receptor inhibitor",-0.57559,-1.35,0.145,863,0.469,"lestaurtinib, GSK1904529A, PHA.848125, GSK1838705A, danusertib, AZD3463",0.838631997765025,0.328827157284917,FALSE
"HCC95","Pearson.est","HCV inhibitor",-0.30609,-0.734,0.783,994,1,"PSI.7976, narlaprevir",0.106238237942057,0,FALSE
"HCC95","Pearson.est","HDAC inhibitor",-0.35522,-0.84,0.659,793,0.993,"resminostat, romidepsin, R306465, chidamide, RGFP966, M.344, ACY.1215, belinostat, NSC.3852, trichostatin.a, AR.42, scriptaid, vorinostat, givinostat, PCI.24781, JNJ.26481585, SB.939, dacinostat",0.18111458540599,0.00305075150461883,FALSE
"HCC95","Pearson.est","histamine receptor antagonist",0.14755,0.409,1,1237,0.999,"epinastine, lafutidine, chloropyramine, famotidine, nizatidine, ICI.162846, cimetidine, tecastemizole, cyproheptadine, astemizole, pheniramine, ranitidine, tiotidine, BF2.649, zolantidine, terfenadine, levocetirizine, ebastine",0,0.000434511774017692,FALSE
"HCC95","Pearson.est","HMGCR inhibitor",0.92748,2.54,0,10,0.00125,"pitavastatin, fluvastatin, lovastatin, mevastatin, atorvastatin",Inf,2.90308998699194,TRUE
"HCC95","Pearson.est","HSP inhibitor",-0.55835,-1.31,0.164,1012,0.499,"ganetespib, VER.49009, alvespimycin, NVP.AUY922, KW.2478, BIIB021, PU.H71, tanespimycin",0.785156151952302,0.30189945437661,FALSE
"HCC95","Pearson.est","JAK inhibitor",-0.54278,-1.28,0.206,863,0.507,"lestaurtinib, CEP.33779, ruxolitinib, AT.9283, baricitinib, LY2784544, TG.02, AZD1480, WHI.P154, AZ960, PRT062070, pacritinib, filgotinib",0.686132779630847,0.294992040666664,FALSE
"HCC95","Pearson.est","KIT inhibitor",-0.15802,-0.38,0.999,876,1,"lenvatinib, imatinib, cediranib, vatalanib, OSI.930",0.000434511774017692,0,FALSE
"HCC95","Pearson.est","MDM inhibitor",0.81246,2.28,0,98,0.00939,"AMG.232, idasanutlin, CGM097, nutlin.3",Inf,2.02733440773389,TRUE
"HCC95","Pearson.est","MEK inhibitor",0.27506,0.761,0.734,290,0.864,"BIX.02188, U.0126, refametinib, cobimetinib, MEK1.2.inhibitor",0.134303940083929,0.0634862575211067,FALSE
"HCC95","Pearson.est","MET inhibitor",0.61519,1.69,0.0563,187,0.212,"NVP.BVU972, AMG458, PHA.665752",1.24949160514865,0.673664139071249,FALSE
"HCC95","Pearson.est","microtubule inhibitor",-0.59401,-1.42,0.0886,1168,0.417,"colchicine, podophyllotoxin, vinflunine, cabazitaxel, D.64131",1.05256627811295,0.379863945026242,FALSE
"HCC95","Pearson.est","mTOR inhibitor",-0.4901,-1.17,0.279,1057,0.632,"AZD2014, torin.2, deforolimus, MLN0128, torin.1, PP242, WYE.125132, PI.103, AZD8055, GDC.0980, GSK2126458, WYE.354, PF.05212384",0.554395796726402,0.199282921717615,FALSE
