"Drug_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"glutamate receptor antagonist",0.242666666666667,0.780693320456926,0.996581379921905,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"antioxidant",0.194666666666667,1.46971842283624,0.000357615200054215,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"HCC95, H520",0.00296820616044998
"glycogen synthase kinase inhibitor",0.17875,1.00492850265805,0.71681209770462,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"HCC95",0.915313909376668
"EGFR inhibitor",0.164,2.01796999707402,1.02226994967334e-06,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,8,"H1650, HCC95, H1648, H2126, H460, H1299, HCC44, H1703",4.24242029114436e-05
"CC chemokine receptor antagonist",0.142083333333333,1.21710277883276,0.107213326185498,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H1650",0.213174726323185
"p38 MAPK inhibitor",0.136916666666667,1.26161876235064,0.0616777878375922,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.15768067823777
"bromodomain inhibitor",0.122583333333333,1.56627075671269,0.00228372303283276,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,4,"H1975, H2126, H520, A549",0.0118468132328199
"FLT3 inhibitor",0.117166666666667,1.22305495552834,0.10069845007875,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.213174726323185
"acetylcholine receptor agonist",0.116416666666667,1.01375032414149,0.75980822126336,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.953314960428649
"HDAC inhibitor",0.1095,1.15191843934763,0.239902583893652,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.414831551316106
"Abl kinase inhibitor",0.0981666666666666,1.23109048728304,0.125656508375152,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.242546283607851
"ALK tyrosine kinase receptor inhibitor",0.0893333333333333,0.9524480738252,0.854388021410793,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"RET tyrosine kinase inhibitor",0.0759166666666666,1.13713887041384,0.374133295791199,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.585906859446594
"KIT inhibitor",0.06825,1.05696487642684,0.655695650715209,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.877786113054231
"progesterone receptor agonist",0.0576666666666666,1.07865491434584,0.591637672409614,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.818432113499966
"thymidylate synthase inhibitor",0.0526666666666666,1.17178367017849,0.186244240454619,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H1650",0.336049390385507
"DNA methyltransferase inhibitor",0.0505833333333332,1.30340675701886,0.028432773064364,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.0943968065736886
"adenosine receptor antagonist",0.0469166666666666,1.32520636186035,0.0390165275184611,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"H2126, H1299",0.11565613514401
"PPAR receptor agonist",0.0341666666666667,1.26272568339887,0.104276690416759,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.213174726323185
"PDGFR tyrosine kinase receptor inhibitor",0.0330833333333333,1.08845256783391,0.575118498540578,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.80906500642149
"NFkB pathway inhibitor",0.0246666666666666,0.943177447233391,0.840310215094819,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"ribonucleotide reductase inhibitor",0.0115,1.4155775242892,0.00066998155957777,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H1650",0.00463403912041291
"DNA inhibitor",-0.0166666666666667,1.08916184066075,0.516155512514938,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.739773128304602
"CHK inhibitor",-0.0320833333333334,1.2437361937714,0.0941909562139649,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.205732878046292
"glucocorticoid receptor agonist",-0.0551666666666667,1.23375036765829,0.0729791077069916,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H1648",0.169465136695761
"acetylcholine receptor antagonist",-0.0606666666666666,1.26701541451004,0.0480719193509948,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"H1975, HCC44",0.128708687294599
"AKT inhibitor",-0.0868333333333334,1.37173478972188,0.00902883832716294,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H2126",0.0374696790577262
"histamine receptor antagonist",-0.0944166666666667,0.64817063667095,0.999995436991143,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"bacterial DNA gyrase inhibitor",-0.121666666666667,0.992845894233828,0.856983740217977,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"PI3K inhibitor",-0.13025,1.0086634833914,0.769543401791801,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.953314960428649
"AP inhibitor",-0.137916666666667,1.44355932953197,0.0349841869698851,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"H1975, H520",0.107543982166684
"src inhibitor",-0.138166666666667,1.58534090588705,1.08615873888801e-05,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,3,"HCC95, H1648, H1299",0.000300503917759017
"JAK inhibitor",-0.15575,1.03324863900225,0.684255729282274,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.89465605220786
"tyrosine kinase inhibitor",-0.163,1.0740078719874,0.516949896887553,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.739773128304602
"adrenergic receptor agonist",-0.19025,0.877261350609228,0.96655412806198,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"opioid receptor agonist",-0.219583333333333,1.30280937406495,0.0184367518084397,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.0728690666714521
"calcium channel blocker",-0.224333333333333,0.858048455225666,0.982951592666599,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"adrenergic receptor antagonist",-0.239583333333333,0.798094031636206,0.99600164766268,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"estrogen receptor agonist",-0.247916666666667,0.863468213694405,0.974966016321922,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"protein synthesis inhibitor",-0.250833333333333,1.07899825876794,0.417290974443844,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.627257032595461
"phosphodiesterase inhibitor",-0.25275,0.953819129509459,0.833992240948792,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"potassium channel blocker",-0.25475,1.19312219331543,0.0743316828226574,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"A549",0.169465136695761
"growth factor receptor inhibitor",-0.292666666666667,1.18552974989192,0.423209564160793,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"A549",0.627257032595461
"HCV inhibitor",-0.292833333333333,1.08417726102946,0.174514851331837,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H460",0.328305876406098
"androgen receptor antagonist",-0.304916666666667,1.35770698795856,0.00194866276969976,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"A549, HCC15",0.0107826006590053
"VEGFR inhibitor",-0.3315,0.79681895970506,0.991670553209632,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"mTOR inhibitor",-0.331666666666667,0.970972833000101,0.689855269172325,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.89465605220786
"sodium channel blocker",-0.343583333333333,0.759390240837205,0.991572234561469,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"vitamin D receptor agonist",-0.352333333333333,1.5597269186002,0.00422355207943146,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,4,"H1650, H1648, H2126, H1299",0.0194752679218228
"MET inhibitor",-0.353666666666667,1.23811112244223,0.0748132377914362,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H1975",0.169465136695761
"DNA polymerase inhibitor",-0.373166666666667,0.784563321893527,0.974974764496359,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"PARP inhibitor",-0.376333333333333,1.24471386513552,0.0211405037498602,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H460",0.0797573550562907
"serotonin receptor antagonist",-0.41125,1.04687206173265,0.3392220471014,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.552067253125807
"DNA alkylating agent",-0.458333333333333,1.01224892135674,0.3574509793029,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.570546755425783
"DNA synthesis inhibitor",-0.479166666666667,1.08029969186445,0.177997161906921,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.328305876406098
"Aurora kinase inhibitor",-0.50125,1.22597324047617,0.00288287002929136,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"H520, H460",0.0140751889665402
"protein tyrosine kinase inhibitor",-0.525416666666667,1.40441644033342,0.000155906453236167,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,4,"H1650, HCC95, H1648, H2126",0.00177371350651608
"CDK inhibitor",-0.52975,1.02307843163304,0.238796469601602,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.414831551316106
"cyclooxygenase inhibitor",-0.5975,0.509132506417444,0.999228103756499,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.999995436991143
"PLK inhibitor",-0.67075,1.50143126413069,9.93557130269627e-09,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,4,"H1650, HCC95, H460, H1299",8.2465241812379e-07
"topoisomerase inhibitor",-0.67075,1.29210308658545,0.000961733121658294,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,3,"H520, H1299, H1703",0.00570170350697417
"tubulin polymerization inhibitor",-0.696,1.23871164742023,0.000192330380224635,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,2,"H460, H1299",0.00177371350651608
"ATPase inhibitor",-0.702833333333333,1.06228115036663,0.022769525011834,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H1299",0.0821682859122704
"microtubule inhibitor",-0.7275,1.23460715135699,0.00017633888442379,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,3,"H1975, H460, H1299",0.00177371350651608
"serotonin receptor agonist",-0.857916666666667,1.24817950765638,3.16381470352771e-05,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H1975",0.000656491550982
"bacterial 50S ribosomal subunit inhibitor",-0.96125,0.562682879362144,0.323019942674153,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,0,"",0.536213104839093
"HSP inhibitor",-1.065,0.670547808613497,0.0348763103016587,"H1650, HCC95, H1975, H1648, H2126, H520, H460, H1299, HCC44, A549, H1703, HCC15",12,1,"H1975",0.107543982166684
