"Drug_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"benzodiazepine receptor agonist",0.337533333333333,0.927542595607699,0.84214452437271,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"adenosine receptor antagonist",0.322733333333333,1.34172173326805,0.0195544673228818,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1299",0.0772867041809139
"TGF beta receptor inhibitor",0.3216,1.57032798211984,0.000246250493721987,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,5,"H1975, H2126, A549, HCC44, H460",0.00340646516315415
"src inhibitor",0.2944,0.962872992663103,0.808986370631176,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"cytochrome P450 inhibitor",0.232,1.15200942456462,0.202547823423821,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1975",0.410035837662858
"acetylcholine receptor agonist",0.209266666666667,1.11106046297263,0.365240456250648,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.644999103591571
"acetylcholine receptor antagonist",0.2044,1.3579660105151,0.0225333688130711,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H1975, HCC44, H460",0.081316070064561
"adrenergic receptor antagonist",0.202133333333333,0.868700578587407,0.987390223689633,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"PDGFR tyrosine kinase receptor inhibitor",0.193333333333333,0.838695472289016,0.993267927562213,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"bromodomain inhibitor",0.160933333333333,1.2071654796415,0.0930908930682079,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.234137700747311
"serotonin receptor antagonist",0.110733333333333,1.04811936797476,0.681789041162975,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.992780533623279
"FLT3 inhibitor",0.0957333333333333,0.803696768214291,0.999505129073447,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"NFkB pathway inhibitor",0.0772666666666667,1.00282247871172,0.813097249720832,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"adrenergic receptor agonist",0.0741333333333333,0.921820471107244,0.970126212481252,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"glutamate receptor antagonist",0.0694666666666667,1.10560028082141,0.4456006573628,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.711986536439988
"Abl kinase inhibitor",0.0692,0.999047346225393,0.732355202805763,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1975",0.99993046379352
"sodium channel blocker",0.0672,0.775115954459165,0.999890448772568,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"EGFR inhibitor",0.0556666666666666,1.18356390778425,0.148291609268001,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.341894543590114
"JAK inhibitor",0.0548000000000001,0.813014601872035,0.999292762714507,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"AP inhibitor",0.0368,1.19773620992747,0.134105023630439,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.327374028274306
"DNA polymerase inhibitor",0.0345333333333333,1.08310294106903,0.460110425658606,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.720550289238949
"tyrosine kinase inhibitor",0.0322,0.768510079866974,0.99993046379352,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"phosphodiesterase inhibitor",0.0178,1.14608384136091,0.235595172091122,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.465580935322931
"androgen receptor antagonist",0.0137333333333333,1.10150951404144,0.446063854155173,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.711986536439988
"KIT inhibitor",-0.00260000000000007,0.91661222522317,0.969847472330129,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"growth factor receptor inhibitor",-0.0062,1.26665917165702,0.0441582097304621,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H1650, H460, H520",0.135363519744558
"protein synthesis inhibitor",-0.0248,1.00625445518091,0.789642037971312,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"RAF inhibitor",-0.0608666666666667,1.24537543775055,0.0743150575986443,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.198972573570564
"estrogen receptor antagonist",-0.079,1.1693266682766,0.173377583987051,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.368983063357057
"CHK inhibitor",-0.0821333333333333,1.2904897667534,0.011720670404108,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1975",0.0497579785927863
"bacterial 50S ribosomal subunit inhibitor",-0.0926666666666667,1.00001640462735,0.835424087205858,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"HCV inhibitor",-0.112533333333333,1.56347515246676,9.13851410698753e-07,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1650, H1703",2.52832223626655e-05
"microtubule inhibitor",-0.140466666666667,0.964089642147056,0.881634740228835,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"retinoid receptor agonist",-0.140933333333333,1.25581814349205,0.0456648018415377,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H2126",0.135363519744558
"dopamine receptor antagonist",-0.162133333333333,0.949306503767481,0.91447544916416,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"proteasome inhibitor",-0.171066666666667,1.3877890158021,0.00010585618528265,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.00175721267569198
"sterol demethylase inhibitor",-0.176133333333333,1.38625326827731,0.00122163673572184,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H2126, H1299",0.00921780446044664
"tubulin polymerization inhibitor",-0.2002,1.1915180713215,0.0865375480389498,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.224456765226026
"RET tyrosine kinase inhibitor",-0.2096,1.16022656654392,0.16357980376848,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.366949289534699
"histamine receptor antagonist",-0.217266666666667,1.25321777076148,0.0415773699308154,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.132727757856065
"Bcr.Abl kinase inhibitor",-0.236,1.02768491558176,0.485567344891289,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1975",0.732792221400485
"antioxidant",-0.268066666666667,1.34566619012224,0.00186573341751068,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1975, HCC44",0.0129046561377822
"thymidylate synthase inhibitor",-0.2888,1.56362153806019,6.32468123223936e-08,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H1975, H2009, H520",5.24948542275867e-06
"potassium channel blocker",-0.289666666666667,1.27384831271605,0.0094593736303801,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.0436182228511971
"AKT inhibitor",-0.301733333333333,1.06989995972031,0.419216790362892,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.710101910206531
"vitamin D receptor agonist",-0.321866666666667,1.28030626172394,0.0119898743597075,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"HCC15",0.0497579785927863
"mTOR inhibitor",-0.3262,0.969587408569822,0.699832991155403,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"PLK inhibitor",-0.3266,1.72261320590052,2.41831614238838e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,7,"H1650, H1975, H2126, A549, HCC15, HCC44, H520",5.01800599545588e-05
"glycogen synthase kinase inhibitor",-0.327333333333333,1.19282813195404,0.061643204052963,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.170546197879864
"ribonucleotide reductase inhibitor",-0.329933333333333,1.0639181269968,0.381561809861436,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.659783962885399
"PI3K inhibitor",-0.3306,0.729006741101499,0.99907974070906,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"DNA methyltransferase inhibitor",-0.3432,1.34270070061372,0.000877609666336268,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H3255",0.00809351136732336
"ALK tyrosine kinase receptor inhibitor",-0.3686,0.8960289217271,0.886439888369425,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"CDK inhibitor",-0.3694,0.922757497937567,0.835524921577286,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"opioid receptor agonist",-0.371866666666667,1.05995241582324,0.290289021335075,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.523782364582852
"DNA inhibitor",-0.386466666666667,1.07833336130124,0.285843393693962,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.523782364582852
"HSP inhibitor",-0.387533333333333,1.05875667423544,0.278232706670768,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.523782364582852
"DNA alkylating agent",-0.4264,0.992701782294879,0.512117411498631,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.759031163471185
"cyclooxygenase inhibitor",-0.4438,0.787414594008228,0.975097561360289,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"Aurora kinase inhibitor",-0.452466666666667,0.964798710810163,0.443235491383775,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"HCC44",0.711986536439988
"HMGCR inhibitor",-0.458066666666667,1.18249243227217,0.0571971980024561,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1650, H1975",0.163702325317374
"CC chemokine receptor antagonist",-0.474533333333333,1.07032157161606,0.182414945640923,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H2126",0.378511012204916
"p38 MAPK inhibitor",-0.477466666666667,1.24056178902179,0.00598821677746599,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H520",0.0313670795831991
"HDAC inhibitor",-0.499666666666667,1.06302712414438,0.139565508463874,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.330969634357187
"DNA synthesis inhibitor",-0.510666666666667,0.803366280691679,0.930237657776222,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"PARP inhibitor",-0.5204,1.21852016807273,0.00604666594374922,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.0313670795831991
"estrogen receptor agonist",-0.540133333333333,0.719117799476421,0.977295965776543,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.99993046379352
"bacterial DNA gyrase inhibitor",-0.6078,0.977415849501707,0.173357113494988,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"HCC44",0.368983063357057
"topoisomerase inhibitor",-0.652066666666667,1.16874563202647,0.0024002044901223,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"HCC44",0.0153243825138578
"MDM inhibitor",-0.750266666666667,1.2734691912066,0.000617053790340294,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H1650, H358, HCC15",0.00640193307478055
"MEK inhibitor",-0.786733333333333,1.08990192656211,0.0393901766978517,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H1975, HCC15, HCC44",0.131782638659706
"MET inhibitor",-0.962,0.942409980543803,0.00106360917134968,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"HCC44, H1299",0.00882795612220233
