"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"HCC827","Pearson.est","Aurora kinase inhibitor",-0.23431,-0.578,0.938,940,0.975,"MK.8745, AMG900, hesperadin, KW.2449, alisertib, tozasertib, ZM.447439, PF.03814735, MLN.8054",0.0277971616209356,0.0109953843014632,FALSE
"HCC827","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.35155,0.937,0.513,105,1,"josamycin, radezolid",0.289882634888184,0,FALSE
"HCC827","Pearson.est","bacterial DNA gyrase inhibitor",-0.34028,-0.851,0.621,1395,0.788,"novobiocin",0.20690839982342,0.103473782510445,FALSE
"HCC827","Pearson.est","BCL inhibitor",0.42712,1.17,0.245,364,1,"TW.37, ABT.737, gossypol, obatoclax, venetoclax",0.610833915635468,0,FALSE
"HCC827","Pearson.est","Bcr.Abl kinase inhibitor",-0.28335,-0.702,0.842,991,0.907,"imatinib, bosutinib, tozasertib, bafetinib, metatinib",0.0746879085003505,0.0423927129399047,FALSE
"HCC827","Pearson.est","benzodiazepine receptor agonist",-0.18815,-0.475,0.989,270,1,"temazepam, gamma.aminobutyric.acid, bentazepam, eprinomectin, CL.218872, lorazepam, nefiracetam, ivermectin, ZK.93423, piperazine, indiplon, zaleplon, CGS.20625",0.0048037084028206,0,FALSE
"HCC827","Pearson.est","bromodomain inhibitor",-0.35445,-0.867,0.632,1171,0.843,"JQ1....",0.199282921717615,0.0741724253752577,FALSE
"HCC827","Pearson.est","calcium channel blocker",0.46778,1.3,0.169,74,1,"carboxyamidotriazole, efonidipine.monoethanolate",0.772113295386326,0,FALSE
"HCC827","Pearson.est","CC chemokine receptor antagonist",-0.34913,-0.879,0.59,1442,0.866,"navarixin",0.229147988357856,0.0624821079826534,FALSE
"HCC827","Pearson.est","CDK inhibitor",-0.38755,-0.972,0.487,1224,0.899,"kenpaullone, PHA.793887, arcyriaflavin.a, alvocidib, AZD5438",0.312471038785366,0.0462403082667712,FALSE
"HCC827","Pearson.est","CHK inhibitor",-0.65198,-1.64,0.0435,1146,0.584,"SCH.900776, LY2606368, LY2603618",1.36151074304536,0.233587152887601,FALSE
"HCC827","Pearson.est","cyclooxygenase inhibitor",-0.39783,-0.989,0.471,952,0.894,"ketoprofen, suxibuzone, acetylsalicylsalicylic.acid, FR.122047, meloxicam, AM.404, ramifenazone, aspirin, curcumin, indoprofen, amfenac, FK.3311",0.326979092871104,0.0486624812040823,FALSE
"HCC827","Pearson.est","cytochrome P450 inhibitor",-0.30142,-0.757,0.764,1302,0.894,"cobicistat",0.11690664142431,0.0486624812040823,FALSE
"HCC827","Pearson.est","DNA alkylating agent",-0.43531,-1.09,0.35,929,0.709,"ifosfamide, estramustine, satraplatin, dianhydrogalactitol, melphalan, streptozotocin, TH.302, dacarbazine",0.455931955649724,0.149353764816933,FALSE
"HCC827","Pearson.est","DNA inhibitor",-0.28137,-0.708,0.807,1287,0.92,"melphalan, nithiamide, busulfan",0.0931264652779296,0.0362121726544447,FALSE
"HCC827","Pearson.est","DNA methyltransferase inhibitor",-0.6256,-1.54,0.0501,1273,0.349,"fdcyd, decitabine, azacitidine",1.30016227413275,0.45717457304082,FALSE
"HCC827","Pearson.est","DNA polymerase inhibitor",0.28047,0.755,0.74,47,1,"menadione",0.130768280269024,0,FALSE
"HCC827","Pearson.est","DNA synthesis inhibitor",-0.36941,-0.933,0.519,1301,0.921,"anisomycin, floxuridine, altretamine",0.284832642151542,0.0357403698031511,FALSE
"HCC827","Pearson.est","dopamine receptor antagonist",-0.34568,-0.878,0.602,1204,0.844,"oxiperomide, acetophenazine, amisulpride, isofloxythepin",0.220403508742175,0.073657553374345,FALSE
"HCC827","Pearson.est","estrogen receptor agonist",0.25796,0.702,0.808,199,1,"erteberel, estrone",0.0925886392254138,0,FALSE
"HCC827","Pearson.est","estrogen receptor antagonist",-0.42994,-1.09,0.375,1411,0.709,"raloxifene",0.425968732272281,0.149353764816933,FALSE
"HCC827","Pearson.est","FGFR inhibitor",0.41475,1.14,0.277,260,0.989,"erdafitinib, dovitinib, lenvatinib, nintedanib",0.557520230935551,0.0048037084028206,FALSE
"HCC827","Pearson.est","FLT3 inhibitor",0.27451,0.756,0.738,201,1,"GTP.14564, ponatinib, ENMD.2076, dovitinib, TG.101348",0.131943638176958,0,FALSE
"HCC827","Pearson.est","glucocorticoid receptor agonist",0.66188,1.74,0.0274,328,0.542,"hydrocortisone, triamcinolone, beclomethasone.dipropionate, halcinonide, dexamethasone.acetate, triamcinolone.acetonide, desonide, betamethasone, deflazacort, flumethasone.pivalate, clobetasol.propionate, ciclesonide, fluocinolone.acetonide, methylprednisolone, rimexolone, piretanide, prednisolone.hemisuccinate, fluticasone.propionate",1.56224943717961,0.266000713461613,FALSE
"HCC827","Pearson.est","glutamate receptor antagonist",-0.36112,-0.884,0.608,910,0.88,"IEM1754, ACDPP, LY456236, latrepirdine, MTPG, SIB.1757, diazooxonorleucine",0.216096420727265,0.0555173278498314,FALSE
"HCC827","Pearson.est","glycogen synthase kinase inhibitor",-0.64259,-1.58,0.0549,1224,0.416,"kenpaullone, LY2090314, GSK.3.inhibitor.IX, AZD2858",1.26042765554991,0.380906669373257,FALSE
"HCC827","Pearson.est","growth factor receptor inhibitor",0.25399,0.706,0.819,1082,1,"PHA.848125, GSK1904529A, lestaurtinib, danusertib, GSK1838705A, GW.441756, AZD3463",0.0867160982395816,0,FALSE
"HCC827","Pearson.est","HCV inhibitor",-0.72311,-1.81,0.00598,1149,0.248,"PSI.7976, daclatasvir, Ro.9187, embelin",2.22329881601159,0.605548319173784,TRUE
"HCC827","Pearson.est","HDAC inhibitor",-0.56356,-1.42,0.117,1104,0.467,"givinostat, vorinostat, nexturastat.a, entinostat, M.344, dacinostat, R306465, romidepsin, panobinostat, PCI.24781, SB.939, tacedinaline, JNJ.26481585",0.931814138253838,0.330683119433888,FALSE
"HCC827","Pearson.est","histamine receptor antagonist",-0.54969,-1.37,0.13,1076,0.498,"cyproheptadine, ICI.162846, pheniramine, terfenadine, levocetirizine, tiotidine, ranitidine, tecastemizole, zolantidine, chloropyramine",0.886056647693163,0.302770657240282,FALSE
"HCC827","Pearson.est","HMGCR inhibitor",-0.48065,-1.22,0.227,1237,0.62,"mevastatin, simvastatin",0.643974142806877,0.207608310501746,FALSE
"HCC827","Pearson.est","HSP inhibitor",-0.65283,-1.63,0.0388,1108,0.464,"alvespimycin, tanespimycin, SNX.5422, BIIB021, SNX.2112, XL888, NVP.AUY922, VER.49009, PU.H71",1.41116827440579,0.333482019445119,FALSE
"HCC827","Pearson.est","JAK inhibitor",0.25639,0.695,0.834,203,1,"AT.9283, filgotinib, TG.101209, TG.101348, AZ960",0.0788339493622613,0,FALSE
"HCC827","Pearson.est","KIT inhibitor",-0.17949,-0.452,0.991,919,0.992,"KI.8751, imatinib, vatalanib, sunitinib, tandutinib, telatinib",0.00392634551472468,0.00348832784582135,FALSE
"HCC827","Pearson.est","MDM inhibitor",-0.34106,-0.862,0.581,1124,0.83,"serdemetan, RITA",0.235823867609669,0.0809219076239261,FALSE
"HCC827","Pearson.est","MEK inhibitor",-0.54892,-1.37,0.144,1050,0.498,"arctigenin, AS.703026, AZD8330, PD.184352, cobimetinib, MEK162, trametinib, Ro.4987655, TAK.733, BIX.02188, nobiletin",0.84163750790475,0.302770657240282,FALSE
"HCC827","Pearson.est","MET inhibitor",-0.60793,-1.46,0.0763,1045,0.427,"LY2801653, PF.04217903, AMG458, INC.280",1.11747546204512,0.369572124974976,FALSE
"HCC827","Pearson.est","microtubule inhibitor",-0.35709,-0.9,0.549,1200,0.93,"cabazitaxel, podophyllotoxin",0.260427655549908,0.0315170514460649,FALSE
"HCC827","Pearson.est","mTOR inhibitor",0.18114,0.492,0.975,286,1,"voxtalisib, torin.1, XL388, PF.04691502, OSI.027, WYE.125132, WYE.354, AZD2014",0.0109953843014632,0,FALSE
"HCC827","Pearson.est","NFkB pathway inhibitor",0.35786,0.961,0.471,49,1,"EVP4593, tyloxapol",0.326979092871104,0,FALSE
"HCC827","Pearson.est","opioid receptor agonist",-0.35867,-0.896,0.579,1389,0.909,"salvinorin.a",0.237321436272564,0.0414361167780325,FALSE
"HCC827","Pearson.est","p38 MAPK inhibitor",-0.64396,-1.6,0.044,1268,0.446,"TAK.715, VX.702, CMPD.1",1.35654732351381,0.350665141287858,FALSE
"HCC827","Pearson.est","PARP inhibitor",-0.58796,-1.48,0.0863,897,0.428,"E7449, AZD2461, talazoparib, olaparib, PJ.34, niraparib",1.06398920428479,0.368556230986828,FALSE
"HCC827","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.19394,0.529,0.963,375,1,"dasatinib, ponatinib, dovitinib, lenvatinib, axitinib, nintedanib, motesanib, masitinib, linifanib, pazopanib",0.0163737128754655,0,FALSE
"HCC827","Pearson.est","phosphatase inhibitor",0.38189,1.02,0.395,47,1,"GSK2830371, menadione",0.40340290437354,0,FALSE
"HCC827","Pearson.est","phosphodiesterase inhibitor",-0.51667,-1.32,0.165,1037,0.572,"cilostamide, papaverine, EMD.53998, GSK256066, zardaverine, YM.976",0.782516055786094,0.242603971206976,FALSE
"HCC827","Pearson.est","PI3K inhibitor",0.20965,0.562,0.936,241,1,"voxtalisib, buparlisib, ZSTK.474, PF.04691502, PI.828, GDC.0941, idelalisib",0.0287241512618947,0,FALSE
"HCC827","Pearson.est","PLK inhibitor",0.30049,0.811,0.644,1015,1,"volasertib, NMS.1286937, GW.843682X, rigosertib, HMN.214, GSK461364, BI.2536",0.191114132640188,0,FALSE
"HCC827","Pearson.est","potassium channel blocker",-0.52176,-1.29,0.18,1175,0.602,"oleoylethanolamide, meglitinide",0.744727494896694,0.220403508742175,FALSE
"HCC827","Pearson.est","PPAR receptor agonist",0.18876,0.503,0.984,1176,1,"clofibrate, fenofibrate, pterostilbene, S26948, ciprofibrate, GW.501516, oleoylethanolamide",0.00700490156865849,0,FALSE
"HCC827","Pearson.est","progesterone receptor agonist",0.54686,1.49,0.103,26,0.976,"norethindrone, tanaproget",0.987162775294828,0.0105501823333082,FALSE
"HCC827","Pearson.est","proteasome inhibitor",-0.72327,-1.82,0.00633,1170,0.47,"carfilzomib, bortezomib, ONX.0914, delanzomib, ixazomib, ixazomib.citrate",2.19859628998264,0.327902142064283,FALSE
"HCC827","Pearson.est","protein synthesis inhibitor",0.2476,0.652,0.865,191,1,"clofoctol, clindamycin.phosphate, harringtonine, florfenicol",0.0629838925351858,0,FALSE
"HCC827","Pearson.est","protein tyrosine kinase inhibitor",0.36425,0.973,0.472,114,1,"mubritinib, PP.121",0.326058001365912,0,FALSE
"HCC827","Pearson.est","RAF inhibitor",-0.61835,-1.54,0.0602,1296,0.349,"LGX818, GDC.0879, CEP.32496, vemurafenib, dabrafenib",1.22040350874218,0.45717457304082,FALSE
"HCC827","Pearson.est","RET tyrosine kinase inhibitor",-0.46037,-1.15,0.298,1008,0.709,"vandetanib, sunitinib, apatinib",0.525783735923745,0.149353764816933,FALSE
"HCC827","Pearson.est","retinoid receptor agonist",-0.341,-0.858,0.612,1215,0.796,"tamibarotene, AM.580, CD.437",0.213248577854439,0.0990869322623309,FALSE
"HCC827","Pearson.est","ribonucleotide reductase inhibitor",-0.45848,-1.13,0.328,1211,0.688,"gemcitabine, fludarabine.phosphate, clofarabine, fludarabine",0.484126156288321,0.162411561764489,FALSE
"HCC827","Pearson.est","serotonin receptor agonist",0.4792,1.29,0.179,179,0.946,"NAN.190, zolmitriptan, aripiprazole",0.747146969020107,0.0241088635982073,FALSE
"HCC827","Pearson.est","serotonin receptor antagonist",0.29723,0.812,0.637,179,1,"pirenperone, SB.200646, aripiprazole",0.19586056766465,0,FALSE
"HCC827","Pearson.est","sodium channel blocker",0.24279,0.693,0.839,90,1,"cibenzoline, oxcarbazepine",0.0762380391712997,0,FALSE
"HCC827","Pearson.est","src inhibitor",-0.26735,-0.669,0.871,1032,0.927,"bosutinib, PP.2, saracatinib, KX2.391",0.0599818449923368,0.0329202658555029,FALSE
"HCC827","Pearson.est","sterol demethylase inhibitor",0.47349,1.29,0.195,197,0.946,"posaconazole, sulconazole, chlormidazole, terconazole",0.709965388637482,0.0241088635982073,FALSE
"HCC827","Pearson.est","TGF beta receptor inhibitor",-0.4683,-1.14,0.3,1191,0.697,"repsox, D.4476, LY2109761",0.522878745280338,0.156767221901991,FALSE
"HCC827","Pearson.est","thymidylate synthase inhibitor",-0.61796,-1.57,0.0651,1250,0.38,"carmofur, raltitrexed, doxifluridine",1.18641901143181,0.42021640338319,FALSE
"HCC827","Pearson.est","topoisomerase inhibitor",-0.49626,-1.23,0.239,1183,0.631,"amsacrine, etoposide, nemorubicin, rubitecan, SN.38, irinotecan, licochalcone.a, camptothecin, exatecan.mesylate, genz.644282",0.621602099051862,0.199970640755866,FALSE
"HCC827","Pearson.est","tubulin polymerization inhibitor",-0.35576,-0.885,0.613,1089,0.904,"epothilone.d, fosbretabulin, KX2.391, plinabulin, taltobulin, mebendazole, podophyllotoxin, combretastatin.A.4",0.212539525481585,0.0438315695246367,FALSE
"HCC827","Pearson.est","tyrosine kinase inhibitor",0.22136,0.599,0.932,133,1,"mubritinib, GTP.14564, PP.121, dasatinib",0.0305840876460186,0,FALSE
"HCC827","Pearson.est","VEGFR inhibitor",0.12888,0.343,1,375,1,"SAR131675, ENMD.2076, dovitinib, lenvatinib, axitinib, ZM.306416, nintedanib, semaxanib, motesanib, linifanib, cediranib, pazopanib",0,0,FALSE
"HCC827","Pearson.est","vitamin D receptor agonist",-0.34162,-0.844,0.627,1029,0.781,"maxacalcitol, calcitriol, ercalcitriol",0.202732459169284,0.1073489661227,FALSE
"HCC95","Pearson.est","EGFR inhibitor",-0.20296,-0.494,0.974,754,1,"afatinib, gefitinib, vandetanib, dacomitinib, osimertinib, PD.153035, neratinib, brigatinib, tucatinib, tyrphostin.AG.494, GW.583340, BIBU.1361, erlotinib, lapatinib, OSI.420, WZ8040, TAK.285, CP.724714, AEE788, BIBX.1382, tyrphostin.AG.1478, BMS.599626",0.0114410431213845,0,FALSE
"HCC95","Pearson.est","Abl kinase inhibitor",-0.27828,-0.684,0.838,1301,0.987,"imatinib, tozasertib",0.0767559813697235,0.00568284733036327,FALSE
"HCC95","Pearson.est","acetylcholine receptor agonist",0.49968,1.37,0.144,5,0.47,"xanomeline",0.84163750790475,0.327902142064283,FALSE
"HCC95","Pearson.est","acetylcholine receptor antagonist",-0.52214,-1.27,0.203,1096,0.722,"hyoscyamine, darifenacin, diphemanil",0.692503962086787,0.141462802430361,FALSE
"HCC95","Pearson.est","adenosine receptor antagonist",0.4387,1.21,0.228,55,0.668,"MRS.1220",0.642065152999546,0.175223537524454,FALSE
"HCC95","Pearson.est","adrenergic receptor agonist",-0.39216,-0.956,0.509,1162,0.826,"clenbuterol, methyldopa, buphenine, terbutaline, metaraminol, epinephrine",0.293282217663241,0.0830199526796178,FALSE
"HCC95","Pearson.est","adrenergic receptor antagonist",-0.27303,-0.677,0.844,1091,0.978,"levobunolol, imiloxan, dihydroergocristine, dronedarone, propranolol, vincamine",0.073657553374345,0.00966114521239857,FALSE
"HCC95","Pearson.est","AKT inhibitor",-0.47681,-1.19,0.269,1342,0.827,"ONC201, triciribine, uprosertib",0.570247719997592,0.0824944904474534,FALSE
"HCC95","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.45458,-1.12,0.327,773,0.739,"SB.505124, DMH1, lorlatinib, brigatinib, AZD3463, CEP.37440, crizotinib, GW.788388",0.485452247339714,0.131355561605174,FALSE
"HCC95","Pearson.est","androgen receptor antagonist",-0.59334,-1.47,0.082,1140,0.826,"enzalutamide, cyproterone.acetate, bicalutamide",1.08618614761628,0.0830199526796178,FALSE
"HCC95","Pearson.est","antioxidant",0.38781,1.04,0.4,202,0.763,"trolox, benfotiamine",0.397940008672038,0.11747546204512,FALSE
"HCC95","Pearson.est","AP inhibitor",0.3667,1.02,0.415,2,0.731,"idronoxil",0.381951903287907,0.13608262304214,FALSE
"HCC95","Pearson.est","ATPase inhibitor",0.69862,1.91,0.0199,213,0.293,"k.strophanthidin, blebbistatin...., NMS.873, evodiamine, digitoxigenin, ouabain",1.70114692359029,0.533132379645891,FALSE
"HCC95","Pearson.est","Aurora kinase inhibitor",-0.28191,-0.676,0.842,1219,0.962,"barasertib, hesperadin, MLN.8054, PF.03814735, tozasertib",0.0746879085003505,0.0168249279621871,FALSE
"HCC95","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.42666,-1.04,0.418,964,0.79,"dirithromycin, valnemulin, tedizolid, azalomycin.b, azithromycin",0.378823718224965,0.102372908709559,FALSE
"HCC95","Pearson.est","bacterial DNA gyrase inhibitor",-0.43578,-1.08,0.377,1361,0.806,"lomefloxacin, novobiocin",0.423658649794207,0.0936649581949093,FALSE
"HCC95","Pearson.est","BCL inhibitor",0.29661,0.834,0.67,217,0.912,"ABT.737, gossypol, TW.37",0.173925197299174,0.0400051616715838,FALSE
"HCC95","Pearson.est","Bcr.Abl kinase inhibitor",-0.34726,-0.849,0.635,1301,0.871,"imatinib, tozasertib",0.197226274708024,0.0599818449923368,FALSE
"HCC95","Pearson.est","benzodiazepine receptor agonist",-0.30379,-0.748,0.762,940,0.94,"CL.218872, lorazepam, bentazepam, ivermectin, eprinomectin, zaleplon",0.1180450286604,0.0268721464003014,FALSE
"HCC95","Pearson.est","bromodomain inhibitor",0.53235,1.45,0.116,267,0.423,"PFI.1, OTX015, bromosporine",0.935542010773082,0.373659632624958,FALSE
"HCC95","Pearson.est","calcium channel blocker",-0.26099,-0.637,0.882,1419,0.985,"penfluridol",0.0545314148681803,0.00656376950238827,FALSE
"HCC95","Pearson.est","CC chemokine receptor antagonist",-0.54634,-1.34,0.159,994,0.832,"MK.0812, ZK811752, RS.504393, PF.04136309, navarixin",0.798602875679548,0.0798766737092761,FALSE
"HCC95","Pearson.est","CDK inhibitor",-0.35431,-0.871,0.606,1063,0.869,"BMS.265246, JNJ.7706621, BMS.387032, indisulam, R547, alvocidib, AZD5438, PHA.793887",0.217527375833714,0.0609802235513335,FALSE
"HCC95","Pearson.est","CHK inhibitor",-0.58405,-1.43,0.0891,918,0.757,"PF.477736, LY2606368, SB.218078, LY2603618, CHIR.124, SCH.900776",1.05012229596313,0.120904120499927,FALSE
"HCC95","Pearson.est","cyclooxygenase inhibitor",-0.46292,-1.15,0.28,1113,0.752,"phenazone, acetylsalicylsalicylic.acid, indoprofen, ramifenazone, FK.3311, curcumin, aspirin, amfenac, meloxicam",0.552841968657781,0.123782159408358,FALSE
"HCC95","Pearson.est","cytochrome P450 inhibitor",0.39374,1.11,0.292,247,0.781,"morin, eplerenone, metyrapone, itraconazole",0.534617148551582,0.1073489661227,FALSE
"HCC95","Pearson.est","DNA alkylating agent",-0.51026,-1.25,0.204,1157,0.739,"carboplatin, dianhydrogalactitol, melphalan, cyclophosphamide, mitomycin.c, dacarbazine",0.690369832574101,0.131355561605174,FALSE
"HCC95","Pearson.est","DNA inhibitor",-0.62402,-1.54,0.052,1157,0.845,"carboplatin, valrubicin, melphalan, tirapazamine, sangivamycin, nimorazole, busulfan, nithiamide",1.2839966563652,0.0731432910503077,FALSE
"HCC95","Pearson.est","DNA methyltransferase inhibitor",-0.51536,-1.27,0.193,1313,0.722,"fdcyd, azacitidine",0.714442690992226,0.141462802430361,FALSE
"HCC95","Pearson.est","DNA polymerase inhibitor",-0.35947,-0.878,0.611,1065,0.875,"idoxuridine, famciclovir, trifluridine, foscarnet",0.213958789757446,0.0579919469776868,FALSE
"HCC95","Pearson.est","DNA synthesis inhibitor",-0.38385,-0.939,0.553,1109,0.84,"CB.10.277, cyclocytidine, enocitabine, mitomycin.c, floxuridine, altretamine",0.257274868695302,0.0757207139381184,FALSE
"HCC95","Pearson.est","dopamine receptor antagonist",-0.54394,-1.3,0.171,1266,0.833,"domperidone, isofloxythepin, lurasidone, amisulpride, oxiperomide",0.767003889607846,0.0793549985932124,FALSE
"HCC95","Pearson.est","estrogen receptor agonist",-0.46089,-1.15,0.29,1341,0.752,"equol, PPT",0.537602002101044,0.123782159408358,FALSE
"HCC95","Pearson.est","estrogen receptor antagonist",-0.23461,-0.57,0.944,734,1,"tamoxifen, danazol, clomifene, raloxifene",0.025028005701931,0,FALSE
"HCC95","Pearson.est","FGFR inhibitor",0.2886,0.826,0.638,1033,0.866,"erdafitinib, PD.173074, orantinib, nintedanib, MK.2461, dovitinib, regorafenib, AZD4547, lenvatinib, lucitanib",0.195179321278838,0.0624821079826534,FALSE
"HCC95","Pearson.est","FLT3 inhibitor",-0.41208,-1.02,0.418,1283,0.785,"sunitinib, tozasertib, pacritinib, tandutinib",0.378823718224965,0.105130343254747,FALSE
"HCC95","Pearson.est","glucocorticoid receptor agonist",0.58663,1.63,0.0502,234,0.532,"deflazacort, prednisolone.hemisuccinate, flumethasone.pivalate, triamcinolone.acetonide, beclomethasone.dipropionate, triamcinolone, dexamethasone.acetate, desonide, ciclesonide, betamethasone, fluocinolone.acetonide, rimexolone, halcinonide, piretanide",1.29929628285498,0.274088367704952,FALSE
"HCC95","Pearson.est","glutamate receptor antagonist",-0.41429,-0.999,0.463,1128,0.784,"SIB.1757, tiletamine, latrepirdine, CPP, diazooxonorleucine",0.334419008982047,0.105683937315562,FALSE
"HCC95","Pearson.est","glycogen synthase kinase inhibitor",0.20222,0.563,0.95,1157,1,"indirubin, TWS.119, CHIR.99021, GSK.3.inhibitor.IX, LY2090314, kenpaullone, tideglusib, CHIR.98014, AZD2858",0.0222763947111523,0,FALSE
"HCC95","Pearson.est","growth factor receptor inhibitor",-0.33695,-0.824,0.676,1015,0.875,"AZD3463, GW.441756, GSK1838705A",0.170053304058364,0.0579919469776868,FALSE
"HCC95","Pearson.est","HCV inhibitor",-0.59201,-1.44,0.0858,1150,0.823,"PSI.7976, embelin, Ro.9187, daclatasvir",1.06651271215129,0.0846001647877302,FALSE
"HCC95","Pearson.est","HDAC inhibitor",-0.24604,-0.611,0.913,1018,0.993,"chidamide, romidepsin, M.344, dacinostat, tacedinaline, SB.939, JNJ.26481585, vorinostat",0.039529222465701,0.00305075150461883,FALSE
"HCC95","Pearson.est","histamine receptor antagonist",-0.3985,-0.98,0.483,1012,0.8,"tecastemizole, nizatidine, astemizole, levocetirizine, tiotidine, terfenadine, chloropyramine, zolantidine",0.316052869248488,0.0969100130080564,FALSE
"HCC95","Pearson.est","HMGCR inhibitor",0.25312,0.699,0.836,1083,0.969,"lovastatin, pitavastatin, atorvastatin, fluvastatin, simvastatin, mevastatin",0.0777937225609836,0.0136762229492347,FALSE
"HCC95","Pearson.est","HSP inhibitor",-0.21365,-0.522,0.963,768,1,"SNX.2112, tanespimycin, BIIB021, NVP.AUY922, guanidine, PU.H71, VER.49009",0.0163737128754655,0,FALSE
"HCC95","Pearson.est","JAK inhibitor",-0.41458,-1.04,0.429,1378,0.79,"atiprimod, LY2784544, tozasertib, pacritinib",0.367542707815276,0.102372908709559,FALSE
"HCC95","Pearson.est","KIT inhibitor",-0.34217,-0.842,0.652,1283,0.865,"sunitinib, imatinib, tandutinib",0.18575240426808,0.0629838925351858,FALSE
"HCC95","Pearson.est","MDM inhibitor",-0.32242,-0.79,0.715,685,0.894,"RITA, CGM097, idasanutlin, nutlin.3",0.145693958198919,0.0486624812040823,FALSE
"HCC95","Pearson.est","MEK inhibitor",-0.56398,-1.4,0.104,1085,0.777,"TAK.733, arctigenin, PD.198306, Ro.4987655, nobiletin, AS.703026, BIX.02188, cobimetinib, MEK162, PD.98059, trametinib, PD.0325901",0.98296666070122,0.109578981199086,FALSE
"HCC95","Pearson.est","MET inhibitor",-0.65095,-1.58,0.0374,976,1,"LY2801653, NVP.BVU972, INC.280, PF.04217903, AMG458",1.42712839779952,0,FALSE
"HCC95","Pearson.est","microtubule inhibitor",0.2427,0.69,0.814,1099,0.927,"cytochalasin.b, estramustine.phosphate, cabazitaxel, vinblastine, colchicine, podophyllotoxin, secnidazole, triclabendazole, D.64131, vinflunine",0.0893755951107988,0.0329202658555029,FALSE
"HCC95","Pearson.est","mTOR inhibitor",-0.42542,-1.04,0.439,1118,0.79,"NVP.BEZ235, GSK2126458, AZD8055, PP242, LY303511, GDC.0980, ku.0063794, sirolimus, PI.103",0.357535479757879,0.102372908709559,FALSE
"HCC95","Pearson.est","NFkB pathway inhibitor",-0.34895,-0.853,0.66,1199,0.883,"parthenolide...., betulinic.acid, curcumin, bortezomib",0.180456064458131,0.0540392964224314,FALSE
"HCC95","Pearson.est","opioid receptor agonist",-0.42807,-1.05,0.405,1194,0.847,"BW.180C, salvinorin.a",0.392544976785331,0.0721165896692931,FALSE
"HCC95","Pearson.est","p38 MAPK inhibitor",-0.6211,-1.5,0.0658,895,0.845,"CMPD.1, SB.239063, talmapimod, skepinone.l, SB.242235, VX.702, TAK.715",1.18177410638604,0.0731432910503077,FALSE
