"Feature_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"KEGG_CELL_ADHESION_MOLECULES_CAMS",1.22,0.197989898732233,0.182338651823123,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_ADHERENS_JUNCTION",1.19,0.226274169979695,0.183064305413212,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",1.19,0.254558441227157,0.134273004455817,"transcriptomics, proteomics",2,0,"",0.55886923320755
"KEGG_ECM_RECEPTOR_INTERACTION",1.19,0.0707106781186548,0.193961042413855,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_FOLATE_BIOSYNTHESIS",1.165,0.106066017177982,0.201467068542999,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_PPAR_SIGNALING_PATHWAY",1.155,0.0494974746830582,0.24637217159447,"transcriptomics, proteomics",2,0,"",0.64271001285514
"KEGG_ERBB_SIGNALING_PATHWAY",1.155,0.00707106781186548,0.237734747476145,"transcriptomics, proteomics",2,0,"",0.629297860966267
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",1.1455,0.246780266634105,0.199624814964424,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_LEISHMANIA_INFECTION",1.145,0.120208152801713,0.20198608205634,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",1.143,0.236173664916307,0.235251387217387,"transcriptomics, proteomics",2,0,"",0.629297860966267
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",1.133,0.533158513014657,0.144198079246792,"transcriptomics, proteomics",2,0,"",0.55886923320755
"KEGG_ACUTE_MYELOID_LEUKEMIA",1.125,0.120208152801713,0.276450728036561,"transcriptomics, proteomics",2,0,"",0.679941153934616
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",1.1245,0.389615836433788,0.276920394471277,"transcriptomics, proteomics",2,0,"",0.679941153934616
"KEGG_LYSOSOME",1.118,0.596798123321446,0.152147814585263,"transcriptomics, proteomics",2,0,"",0.55886923320755
"KEGG_TYROSINE_METABOLISM",1.1095,0.410829039869384,0.187722982452129,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",1.1005,0.154856385079854,0.313176456954237,"transcriptomics, proteomics",2,0,"",0.698307821925215
"KEGG_MTOR_SIGNALING_PATHWAY",1.1,0.127279220613579,0.305898171964213,"transcriptomics, proteomics",2,0,"",0.696983176627321
"KEGG_ENDOMETRIAL_CANCER",1.0915,0.450427019615831,0.297708986484787,"transcriptomics, proteomics",2,0,"",0.696983176627321
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",1.09,0.113137084989848,0.301597251578129,"transcriptomics, proteomics",2,0,"",0.696983176627321
"KEGG_PEROXISOME",1.0895,0.212839141137151,0.279531363284231,"transcriptomics, proteomics",2,0,"",0.679941153934616
"KEGG_NON_SMALL_CELL_LUNG_CANCER",1.0785,0.129400540957138,0.356046125651037,"transcriptomics, proteomics",2,0,"",0.719540934814592
"KEGG_RENAL_CELL_CARCINOMA",1.075,0.0353553390593274,0.359148173016949,"transcriptomics, proteomics",2,0,"",0.719540934814592
"KEGG_RIBOFLAVIN_METABOLISM",1.068,0.342239682094289,0.360566335553805,"transcriptomics, proteomics",2,0,"",0.719540934814592
"KEGG_PANCREATIC_CANCER",1.0585,0.0869741340859454,0.385929479832285,"transcriptomics, proteomics",2,0,"",0.731234803892751
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",1.0525,0.420728534805996,0.363767917045155,"transcriptomics, proteomics",2,0,"",0.719540934814592
"KEGG_NOTCH_SIGNALING_PATHWAY",1.0495,0.142128463018496,0.36050541628526,"transcriptomics, proteomics",2,0,"",0.719540934814592
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",1.018,0.087681240867132,0.467205809888853,"transcriptomics, proteomics",2,0,"",0.808625440192245
"KEGG_ENDOCYTOSIS",1.0165,0.259508188695463,0.381471433836517,"transcriptomics, proteomics",2,0,"",0.730477213729501
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",1.0085,0.440527524679219,0.304906011855273,"transcriptomics, proteomics",2,0,"",0.696983176627321
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",1,0.395979797464467,0.349878685693999,"transcriptomics, proteomics",2,0,"",0.719540934814592
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.998,0.101823376490863,0.494892750858944,"transcriptomics, proteomics",2,0,"",0.827793835551903
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.994,0.17819090885901,0.45902012660477,"transcriptomics, proteomics",2,0,"",0.808625440192245
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.975,0.403050865276332,0.354719337597814,"transcriptomics, proteomics",2,0,"",0.719540934814592
"KEGG_FATTY_ACID_METABOLISM",0.9675,0.187383297014435,0.527330933777786,"transcriptomics, proteomics",2,0,"",0.839996177699127
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.967,0.216374675043084,0.509575512712316,"transcriptomics, proteomics",2,0,"",0.82816129944154
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.958,0.370523953341751,0.455170326502419,"transcriptomics, proteomics",2,0,"",0.808625440192245
"KEGG_MELANOGENESIS",0.9565,0.132228968081884,0.568566019627426,"transcriptomics, proteomics",2,0,"",0.876656581794286
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.9455,0.053033008588991,0.635794734446359,"transcriptomics, proteomics",2,0,"",0.892269874846721
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.942,0.23758787847868,0.576227061477709,"transcriptomics, proteomics",2,0,"",0.876656581794286
"KEGG_VIRAL_MYOCARDITIS",0.9305,0.253851334445971,0.585304186638296,"transcriptomics, proteomics",2,0,"",0.876656581794286
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.9275,0.0615182899632296,0.664511707407244,"transcriptomics, proteomics",2,0,"",0.913069521628274
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.9115,0.4362848839921,0.457193277534351,"transcriptomics, proteomics",2,0,"",0.808625440192245
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.895,0.140007142674936,0.68938278384523,"transcriptomics, proteomics",2,0,"",0.93299925633189
"KEGG_GLUTATHIONE_METABOLISM",0.8895,0.130814754519511,0.710303040802014,"transcriptomics, proteomics",2,0,"",0.934679627088488
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.8805,0.153442171517481,0.72178037869611,"transcriptomics, proteomics",2,0,"",0.934679627088488
"KEGG_TASTE_TRANSDUCTION",0.879,0.340825468531916,0.616139892229958,"transcriptomics, proteomics",2,0,"",0.891752231843372
"KEGG_FOCAL_ADHESION",0.865,0.0466690475583122,0.778415330977841,"transcriptomics, proteomics",2,0,"",0.958789543801597
"KEGG_PROSTATE_CANCER",0.846,0.103237590053236,0.806269974262101,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.8405,0.0601040764008565,0.826788761897546,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.835,0.124450793488832,0.832427014220701,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_SMALL_CELL_LUNG_CANCER",0.835,0.0579827560572969,0.840582894066333,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.832,0.0692964645562816,0.837876663774707,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_GNRH_SIGNALING_PATHWAY",0.8315,0.252437120883597,0.753287973042953,"transcriptomics, proteomics",2,0,"",0.941609966303691
"KEGG_BUTANOATE_METABOLISM",0.827,0.014142135623731,0.829364491311233,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.8165,0.0898025612106915,0.865585241060815,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.801,0.10040916292849,0.88025179974882,"transcriptomics, proteomics",2,0,"",0.97778227977331
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.7935,0.00636396103067893,0.885436175572497,"transcriptomics, proteomics",2,0,"",0.97778227977331
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.782,0.0325269119345812,0.915688308536683,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.7745,0.129400540957138,0.911891017671648,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_WNT_SIGNALING_PATHWAY",0.7725,0.0657609306503489,0.902038242898594,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_SPHINGOLIPID_METABOLISM",0.7685,0.0912167747730646,0.917650916328079,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.762,0.421435641587182,0.717437743574537,"transcriptomics, proteomics",2,0,"",0.934679627088488
"KEGG_INSULIN_SIGNALING_PATHWAY",0.7595,0.269407683632075,0.849872261315658,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_PATHWAYS_IN_CANCER",0.7535,0.101116269709676,0.945521983609552,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_APOPTOSIS",0.745,0.111722871427474,0.940681168755102,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.7305,0.451841233178204,0.731122467416446,"transcriptomics, proteomics",2,0,"",0.940014600964001
"KEGG_GLYCEROLIPID_METABOLISM",0.721,0.288499566724111,0.854061973145639,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.719,NA,NA,"transcriptomics",1,0,"",NA
"KEGG_P53_SIGNALING_PATHWAY",0.693,0.197989898732233,0.934653709254103,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.6865,0.245366053071732,0.94456444662607,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.68,0.0226274169979695,0.985310897788388,"transcriptomics, proteomics",2,0,"",0.99081542794363
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.6785,0.161927452891719,0.961161562977455,"transcriptomics, proteomics",2,0,"",0.983006143954216
"KEGG_LONG_TERM_POTENTIATION",0.6775,0.00212132034355964,0.98450260218051,"transcriptomics, proteomics",2,0,"",0.99081542794363
"KEGG_OTHER_GLYCAN_DEGRADATION",0.5815,1.68079281888042,0.0539225775101993,"transcriptomics, proteomics",2,0,"",0.488563619880045
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.3465,1.57472680170244,0.155241453668764,"transcriptomics, proteomics",2,0,"",0.55886923320755
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.346,1.82999234971079,0.0395541742607838,"transcriptomics, proteomics",2,0,"",0.474650091129405
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.266,1.39158614537513,0.445713367706894,"transcriptomics, proteomics",2,0,"",0.808625440192245
"KEGG_TYPE_I_DIABETES_MELLITUS",0.231,1.45522575568191,0.416461648735748,"transcriptomics, proteomics",2,0,"",0.772815430643657
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.18,2.05060966544099,0.0207840651537921,"transcriptomics, proteomics",2,0,"",0.34010288433478
"KEGG_BASAL_CELL_CARCINOMA",0.1605,1.30036937060206,0.590361929751792,"transcriptomics, proteomics",2,0,"",0.876656581794286
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.1505,1.00479873606608,0.946045071417951,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_COLORECTAL_CANCER",0.1355,1.09672261762034,0.880002392453183,"transcriptomics, proteomics",2,0,"",0.97778227977331
"KEGG_PROPANOATE_METABOLISM",0.1325,1.28339880785358,0.627028747122668,"transcriptomics, proteomics",2,0,"",0.891752231843372
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.125,1.61927452891719,0.208168272265051,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.0975,1.48845977439768,0.338030142768267,"transcriptomics, proteomics",2,0,"",0.719540934814592
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.0935,1.38097954365733,0.497776012732322,"transcriptomics, proteomics",2,0,"",0.827793835551903
"KEGG_BASE_EXCISION_REPAIR",0.082,1.1511698397717,0.857265023387435,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_TYPE_II_DIABETES_MELLITUS",0.064,1.39441457249987,0.501275155973097,"transcriptomics, proteomics",2,0,"",0.827793835551903
"KEGG_RETINOL_METABOLISM",0.06,1.72534054609518,0.138686810309407,"transcriptomics, proteomics",2,0,"",0.55886923320755
"KEGG_MISMATCH_REPAIR",0.0599999999999999,1.66877200360025,0.209454527249088,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.045,1.81726442764943,0.0954896485332761,"transcriptomics, proteomics",2,0,"",0.509186963684416
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.0435,1.25228610948138,0.742930611205083,"transcriptomics, proteomics",2,0,"",0.941609966303691
"KEGG_LONG_TERM_DEPRESSION",0.0235,0.968029183444384,0.983071266220555,"transcriptomics, proteomics",2,0,"",0.99081542794363
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.00750000000000001,1.18723228561221,0.834182451063396,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.0035,1.2720850993546,0.721292203642806,"transcriptomics, proteomics",2,0,"",0.934679627088488
"KEGG_SELENOAMINO_ACID_METABOLISM",0.0025,1.04298250225016,0.961132560272309,"transcriptomics, proteomics",2,0,"",0.983006143954216
"KEGG_HISTIDINE_METABOLISM",0,1.44249783362056,0.465464032013939,"transcriptomics, proteomics",2,0,"",0.808625440192245
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",-0.0045,0.878933729014878,0.995617215165771,"transcriptomics, proteomics",2,0,"",0.995617215165771
"KEGG_DILATED_CARDIOMYOPATHY",-0.0205,1.26077139085561,0.7106332998997,"transcriptomics, proteomics",2,0,"",0.934679627088488
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",-0.025,1.30673333163274,0.639460076973484,"transcriptomics, proteomics",2,0,"",0.892269874846721
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",-0.035,1.68998520703585,0.193070851987586,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_ALZHEIMERS_DISEASE",-0.039,1.05076067684321,0.936874243335078,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_MAPK_SIGNALING_PATHWAY",-0.059,1.16389776183306,0.827671052153154,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_PHENYLALANINE_METABOLISM",-0.06,1.73948268171891,0.148236352806265,"transcriptomics, proteomics",2,0,"",0.55886923320755
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",-0.0755,1.34986684528512,0.581919599579247,"transcriptomics, proteomics",2,0,"",0.876656581794286
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",-0.081,1.27844906038528,0.68830907169884,"transcriptomics, proteomics",2,0,"",0.93299925633189
"KEGG_GLIOMA",-0.1015,1.23248711960815,0.75110990515617,"transcriptomics, proteomics",2,0,"",0.941609966303691
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",-0.105,1.70412734265958,0.188746314557271,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",-0.12,1.90918830920368,0.076117502409686,"transcriptomics, proteomics",2,0,"",0.488563619880045
"KEGG_NITROGEN_METABOLISM",-0.126,1.47643895911751,0.443060612986735,"transcriptomics, proteomics",2,0,"",0.808625440192245
"KEGG_OOCYTE_MEIOSIS",-0.137,0.98712106653642,0.939111980022951,"transcriptomics, proteomics",2,0,"",0.97866731525995
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",-0.148,1.21905209076561,0.702678853474599,"transcriptomics, proteomics",2,0,"",0.934679627088488
"KEGG_PROTEASOME",-0.1565,1.34845263172275,0.513193430697479,"transcriptomics, proteomics",2,0,"",0.82816129944154
"KEGG_PYRUVATE_METABOLISM",-0.174,1.1511698397717,0.764671332425092,"transcriptomics, proteomics",2,0,"",0.949247171286321
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",-0.1755,1.50543033714616,0.380440796464836,"transcriptomics, proteomics",2,0,"",0.730477213729501
"KEGG_TRYPTOPHAN_METABOLISM",-0.181,1.32794653506834,0.571029200005094,"transcriptomics, proteomics",2,0,"",0.876656581794286
"KEGG_OLFACTORY_TRANSDUCTION",-0.202,1.2982480502585,0.584456329114831,"transcriptomics, proteomics",2,0,"",0.876656581794286
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",-0.202,1.26996377901104,0.553108101178551,"transcriptomics, proteomics",2,0,"",0.873328580808238
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",-0.211,1.66735779003788,0.20821238198023,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_LYSINE_DEGRADATION",-0.2135,1.21127391617256,0.662940099043489,"transcriptomics, proteomics",2,0,"",0.913069521628274
"KEGG_HOMOLOGOUS_RECOMBINATION",-0.2215,1.27067088579223,0.629180741356157,"transcriptomics, proteomics",2,0,"",0.891752231843372
"KEGG_LINOLEIC_ACID_METABOLISM",-0.235,1.97282791951047,0.0810077524681304,"transcriptomics, proteomics",2,0,"",0.488563619880045
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",-0.282,1.68008571209924,0.226246554998265,"transcriptomics, proteomics",2,0,"",0.617036059086176
"KEGG_OXIDATIVE_PHOSPHORYLATION",-0.3435,1.42340595052852,0.361818002370916,"transcriptomics, proteomics",2,0,"",0.719540934814592
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",-0.352,1.56694862710939,0.287002914058151,"transcriptomics, proteomics",2,0,"",0.688806993739563
"KEGG_CELL_CYCLE",-0.368,1.24733636201307,0.379991896654085,"transcriptomics, proteomics",2,0,"",0.730477213729501
"KEGG_ABC_TRANSPORTERS",-0.501,1.66735779003788,0.151596030142548,"transcriptomics, proteomics",2,0,"",0.55886923320755
"KEGG_PRION_DISEASES",-0.5565,1.80100097168214,0.0733110251462656,"transcriptomics, proteomics",2,0,"",0.488563619880045
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",-0.653,1.59381868479448,0.0988641838634014,"transcriptomics, proteomics",2,1,"transcriptomics",0.509186963684416
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",-0.6775,2.04000306372319,0.0270572557103867,"transcriptomics, proteomics",2,0,"",0.374638925220738
"KEGG_GRAFT_VERSUS_HOST_DISEASE",-0.679,NA,NA,"transcriptomics",1,0,"",NA
"KEGG_PYRIMIDINE_METABOLISM",-0.7645,0.23546655813512,0.860202570783159,"transcriptomics, proteomics",2,0,"",0.973783396193417
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",-0.806,0.401636651713959,0.627885566032803,"transcriptomics, proteomics",2,0,"",0.891752231843372
"KEGG_ALLOGRAFT_REJECTION",-0.807,NA,NA,"transcriptomics",1,0,"",NA
"KEGG_HUNTINGTONS_DISEASE",-0.814,0.291327993848858,0.739114047366216,"transcriptomics, proteomics",2,0,"",0.941609966303691
"KEGG_BETA_ALANINE_METABOLISM",-0.835,0.00424264068711929,0.783011460771304,"transcriptomics, proteomics",2,0,"",0.958789543801597
"KEGG_GAP_JUNCTION",-0.866,0.373352380466497,0.598593325122088,"transcriptomics, proteomics",2,0,"",0.876656581794286
"KEGG_PURINE_METABOLISM",-0.884,0.17819090885901,0.599048664226095,"transcriptomics, proteomics",2,0,"",0.876656581794286
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",-0.9615,0.252437120883597,0.515300364096958,"transcriptomics, proteomics",2,0,"",0.82816129944154
"KEGG_REGULATION_OF_AUTOPHAGY",-0.988,0.398808224589213,0.47673446521645,"transcriptomics, proteomics",2,0,"",0.8172590832282
"KEGG_TGF_BETA_SIGNALING_PATHWAY",-0.989,0.340825468531916,0.492504604487226,"transcriptomics, proteomics",2,0,"",0.827793835551903
"KEGG_PARKINSONS_DISEASE",-1.007,0.527501658765164,0.344234056941909,"transcriptomics, proteomics",2,0,"",0.719540934814592
"KEGG_PROTEIN_EXPORT",-1.06,0.0424264068711929,0.390838753342179,"transcriptomics, proteomics",2,0,"",0.732822662516586
"KEGG_DNA_REPLICATION",-1.075,0.657609306503489,0.127061226224373,"transcriptomics, proteomics",2,0,"",0.55886923320755
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",-1.0935,0.461740728114815,0.273580409275154,"transcriptomics, proteomics",2,0,"",0.679941153934616
"KEGG_MELANOMA",-1.107,0.230516810666815,0.314238519866347,"transcriptomics, proteomics",2,0,"",0.698307821925215
"KEGG_SPLICEOSOME",-1.1435,0.23546655813512,0.25472078183329,"transcriptomics, proteomics",2,0,"",0.654996296142745
"KEGG_ASTHMA",-1.2,NA,NA,"transcriptomics",1,0,"",NA
"KEGG_RNA_POLYMERASE",-1.215,0.00707106781186548,0.179784464973633,"transcriptomics, proteomics",2,0,"",0.580027921612858
"KEGG_BASAL_TRANSCRIPTION_FACTORS",-1.225,0.0494974746830584,0.159226874568896,"transcriptomics, proteomics",2,0,"",0.559561738554814
"KEGG_RNA_DEGRADATION",-1.335,0.106066017177982,0.0678705513843905,"transcriptomics, proteomics",2,0,"",0.488563619880045
"acyl carnitines",-1.38,NA,NA,"metabolomics",1,0,"",NA
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",-1.4235,0.645588491223318,0.0515831087853856,"transcriptomics, proteomics",2,1,"transcriptomics",0.488563619880045
"KEGG_RIBOSOME",-1.425,0.190918830920368,0.0802871241396461,"transcriptomics, proteomics",2,0,"",0.488563619880045
"alpha amino acids",-1.44,NA,NA,"metabolomics",1,0,"",NA
"KEGG_AUTOIMMUNE_THYROID_DISEASE",-1.46,NA,NA,"transcriptomics",1,0,"",NA
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",-1.55,0.551543289325507,0.0158758045857219,"transcriptomics, proteomics",2,1,"transcriptomics",0.285764482542995
"KEGG_ONE_CARBON_POOL_BY_FOLATE",-1.565,0.00707106781186548,0.0240143366970624,"transcriptomics, proteomics",2,0,"",0.360215050455935
