"Feature_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"KEGG_VIRAL_MYOCARDITIS",1.27533333333333,0.469217788807429,0.0450468667641184,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.239391920517886
"KEGG_PRIMARY_IMMUNODEFICIENCY",1.266,0.556334431794402,0.0195921888040481,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.164054772359422
"KEGG_AXON_GUIDANCE",1.25333333333333,0.0351188458428425,0.0799897160275239,"GSE12790, GSE31625, Coldren et al",3,0,"",0.303634432267744
"KEGG_CELL_ADHESION_MOLECULES_CAMS",1.25333333333333,0.180092568789868,0.104439298993411,"GSE12790, GSE31625, Coldren et al",3,0,"",0.358255640899226
"KEGG_ADHERENS_JUNCTION",1.22333333333333,0.177857620959388,0.110966540335512,"GSE12790, GSE31625, Coldren et al",3,0,"",0.358255640899226
"KEGG_STEROID_BIOSYNTHESIS",1.21866666666667,0.514642918277648,0.0400325385329101,"GSE12790, GSE31625, Coldren et al",3,0,"",0.219324697141609
"KEGG_BASAL_CELL_CARCINOMA",1.2,0.235159520326097,0.128523489430298,"GSE12790, GSE31625, Coldren et al",3,0,"",0.385570468290895
"KEGG_PANCREATIC_CANCER",1.17533333333333,0.157306494886045,0.183904383166151,"GSE12790, GSE31625, Coldren et al",3,0,"",0.46857829135485
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",1.17,0.158745078663875,0.181661009265945,"GSE12790, GSE31625, Coldren et al",3,0,"",0.46857829135485
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1.16266666666667,0.212417827249347,0.145105371928179,"GSE12790, GSE31625, Coldren et al",3,0,"",0.408933320888505
"KEGG_THYROID_CANCER",1.15333333333333,0.0585946527708231,0.210692710652901,"GSE12790, GSE31625, Coldren et al",3,0,"",0.483941442378293
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",1.14433333333333,0.368709009021116,0.167835218682395,"GSE12790, GSE31625, Coldren et al",3,0,"",0.446344530679348
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",1.14433333333333,0.238361769865332,0.208811902161077,"GSE12790, GSE31625, Coldren et al",3,0,"",0.483941442378293
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",1.143,0.336492199018046,0.203041816453584,"GSE12790, GSE31625, Coldren et al",3,0,"",0.483941442378293
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",1.13866666666667,0.232562536392544,0.210748692648611,"GSE12790, GSE31625, Coldren et al",3,0,"",0.483941442378293
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",1.13666666666667,0.0723417813807023,0.198260408890443,"GSE12790, GSE31625, Coldren et al",3,0,"",0.483941442378293
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",1.136,0.20136533961931,0.237393896128453,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",1.12666666666667,0.132790561913614,0.283910492058359,"GSE12790, GSE31625, Coldren et al",3,0,"",0.502927157360522
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",1.11666666666667,0.0923760430703401,0.25246493645276,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",1.11533333333333,0.135371094895969,0.268566576128902,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_ENDOCYTOSIS",1.11166666666667,0.31202296923998,0.226691824765323,"GSE12790, GSE31625, Coldren et al",3,0,"",0.484651487429311
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",1.11,0.0624499799839839,0.274967811759291,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_FOCAL_ADHESION",1.10933333333333,0.356390703208338,0.222775911928715,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.484651487429311
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",1.10766666666667,0.290644685713215,0.268619686982773,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_RENAL_CELL_CARCINOMA",1.10666666666667,0.0404145188432737,0.282430833550908,"GSE12790, GSE31625, Coldren et al",3,0,"",0.502927157360522
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",1.09866666666667,0.14719148526098,0.314092356527521,"GSE12790, GSE31625, Coldren et al",3,0,"",0.540936836241841
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",1.09166666666667,0.478443657428263,0.201069633171426,"GSE12790, GSE31625, Coldren et al",3,0,"",0.483941442378293
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",1.089,0.386578581920934,0.167979124449217,"GSE12790, GSE31625, Coldren et al",3,0,"",0.446344530679348
"KEGG_ERBB_SIGNALING_PATHWAY",1.079,0.0981478476585198,0.32900159989543,"GSE12790, GSE31625, Coldren et al",3,0,"",0.556311796186817
"KEGG_PRION_DISEASES",1.07766666666667,0.437031272717792,0.242728872190082,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.496543815409982
"KEGG_TIGHT_JUNCTION",1.07766666666667,0.100430738986295,0.364310331895039,"GSE12790, GSE31625, Coldren et al",3,0,"",0.589232362891106
"KEGG_VEGF_SIGNALING_PATHWAY",1.06766666666667,0.141302276461964,0.334365174443668,"GSE12790, GSE31625, Coldren et al",3,0,"",0.560287589608308
"KEGG_SMALL_CELL_LUNG_CANCER",1.06433333333333,0.446643407354607,0.192429310181635,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.483673671537623
"KEGG_MELANOGENESIS",1.05266666666667,0.0916587875401662,0.413063528667972,"GSE12790, GSE31625, Coldren et al",3,0,"",0.64562870867431
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",1.04666666666667,0.267644042215278,0.384586270820053,"GSE12790, GSE31625, Coldren et al",3,0,"",0.611393558739572
"KEGG_LYSOSOME",1.046,0.425500881315186,0.221738213801101,"GSE12790, GSE31625, Coldren et al",3,0,"",0.484651487429311
"KEGG_PATHWAYS_IN_CANCER",1.03966666666667,0.258612322470012,0.395430298344703,"GSE12790, GSE31625, Coldren et al",3,0,"",0.623305385526396
"KEGG_NON_SMALL_CELL_LUNG_CANCER",1.03566666666667,0.0991682072709461,0.452408828960927,"GSE12790, GSE31625, Coldren et al",3,0,"",0.690739171349311
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",1.01733333333333,0.29438297052196,0.341410918164267,"GSE12790, GSE31625, Coldren et al",3,0,"",0.561968413969502
"KEGG_GRAFT_VERSUS_HOST_DISEASE",1.00833333333333,1.50716897968786,0.106158461029819,"GSE12790, GSE31625, Coldren et al",3,0,"",0.358255640899226
"KEGG_ACUTE_MYELOID_LEUKEMIA",0.989333333333333,0.113847851685191,0.535177148549286,"GSE12790, GSE31625, Coldren et al",3,0,"",0.754142929012424
"KEGG_NOTCH_SIGNALING_PATHWAY",0.988666666666667,0.16590760480862,0.539485694331938,"GSE12790, GSE31625, Coldren et al",3,0,"",0.754142929012424
"KEGG_DILATED_CARDIOMYOPATHY",0.982333333333333,0.233097261531176,0.519599261253213,"GSE12790, GSE31625, Coldren et al",3,0,"",0.751654207965371
"KEGG_GNRH_SIGNALING_PATHWAY",0.979333333333333,0.0323934149686836,0.603224772535707,"GSE12790, GSE31625, Coldren et al",3,0,"",0.818125076876376
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.939666666666667,0.204808040206759,0.606996024779247,"GSE12790, GSE31625, Coldren et al",3,0,"",0.818125076876376
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.932666666666667,0.127844958185035,0.678286709374389,"GSE12790, GSE31625, Coldren et al",3,0,"",0.876120332941918
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.905,0.0910659101969557,0.773013983421368,"GSE12790, GSE31625, Coldren et al",3,0,"",0.906726381613588
"KEGG_ENDOMETRIAL_CANCER",0.903,0.182748461005832,0.716771256325571,"GSE12790, GSE31625, Coldren et al",3,0,"",0.876691768262702
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.895333333333333,0.207695289627216,0.697173771348368,"GSE12790, GSE31625, Coldren et al",3,0,"",0.876691768262702
"KEGG_GLIOMA",0.885666666666667,0.10646282606306,0.791073291064056,"GSE12790, GSE31625, Coldren et al",3,0,"",0.913910758620586
"KEGG_P53_SIGNALING_PATHWAY",0.877333333333333,0.376988505571898,0.62067694485193,"GSE12790, GSE31625, Coldren et al",3,0,"",0.824613655303279
"KEGG_ALLOGRAFT_REJECTION",0.875,1.47415229878056,0.0163488997313946,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.152044767501969
"KEGG_TYPE_I_DIABETES_MELLITUS",0.867666666666667,1.47069586704163,0.00988435123753631,"GSE12790, GSE31625, Coldren et al",3,0,"",0.142671637050432
"KEGG_WNT_SIGNALING_PATHWAY",0.862,0.175008571218669,0.818207332568072,"GSE12790, GSE31625, Coldren et al",3,0,"",0.929391833681316
"KEGG_PROSTATE_CANCER",0.842333333333333,0.0884891707122026,0.885626587968505,"GSE12790, GSE31625, Coldren et al",3,0,"",0.96450577624571
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.834,0.121786698781107,0.886723052354927,"GSE12790, GSE31625, Coldren et al",3,0,"",0.96450577624571
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.62,1.43446854270144,0.0369570461523315,"GSE12790, GSE31625, Coldren et al",3,0,"",0.219324697141609
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.601,1.26270067712027,0.136743686694518,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.397411339455942
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.58,1.4992331373072,0.0211683577237964,"GSE12790, GSE31625, Coldren et al",3,0,"",0.164054772359422
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.571666666666667,1.22724175830736,0.155619125860894,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.425664079560681
"KEGG_PPAR_SIGNALING_PATHWAY",0.567,1.28177884207846,0.142609882551538,"GSE12790, GSE31625, Coldren et al",3,0,"",0.40808366391671
"KEGG_GALACTOSE_METABOLISM",0.55,1.49438950745781,0.0304379901105281,"GSE12790, GSE31625, Coldren et al",3,0,"",0.202195220019937
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.513666666666667,1.19216623561202,0.256415440665712,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.513333333333333,1.46158589666613,0.0570145053646437,"GSE12790, GSE31625, Coldren et al",3,0,"",0.252821847442748
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.453333333333333,1.72743547877579,0.0132253486054393,"GSE12790, GSE31625, Coldren et al",3,0,"",0.147394735159805
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.453333333333333,1.3539694728218,0.125895112542221,"GSE12790, GSE31625, Coldren et al",3,0,"",0.383876900538577
"KEGG_PHENYLALANINE_METABOLISM",0.45,1.69858764860692,0.0134715618156811,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.147394735159805
"KEGG_ASTHMA",0.436666666666667,1.43472413143898,0.108281501405106,"GSE12790, GSE31625, Coldren et al",3,0,"",0.358255640899226
"KEGG_TYPE_II_DIABETES_MELLITUS",0.436666666666667,1.2667412258758,0.259069929470746,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.433,1.16999529913586,0.369478090934058,"GSE12790, GSE31625, Coldren et al",3,0,"",0.592439007877024
"KEGG_COLORECTAL_CANCER",0.427333333333333,0.880770306795894,0.85391474358544,"GSE12790, GSE31625, Coldren et al",3,0,"",0.943475518927392
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.426666666666667,1.3146228863569,0.208269833147509,"GSE12790, GSE31625, Coldren et al",3,0,"",0.483941442378293
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.423333333333333,1.43604781721687,0.094765876168384,"GSE12790, GSE31625, Coldren et al",3,0,"",0.345616724849401
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.421666666666667,1.30125260166246,0.263984157613368,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.411,1.21937401973308,0.339260323880508,"GSE12790, GSE31625, Coldren et al",3,0,"",0.561968413969502
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.410333333333333,0.946689142925667,0.807194324849932,"GSE12790, GSE31625, Coldren et al",3,0,"",0.926778669272144
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.406666666666667,1.15752077015202,0.453065477981806,"GSE12790, GSE31625, Coldren et al",3,0,"",0.690739171349311
"KEGG_AUTOIMMUNE_THYROID_DISEASE",0.393333333333333,1.65714614121185,0.0124274102996564,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.147394735159805
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.386,1.0023537299776,0.775267514720685,"GSE12790, GSE31625, Coldren et al",3,0,"",0.906726381613588
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.382,0.823634020666946,0.944062981274023,"GSE12790, GSE31625, Coldren et al",3,0,"",0.994611226804283
"KEGG_APOPTOSIS",0.380333333333333,1.0007808617941,0.775572036929403,"GSE12790, GSE31625, Coldren et al",3,0,"",0.906726381613588
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.377666666666667,0.946910942662156,0.857243885477039,"GSE12790, GSE31625, Coldren et al",3,0,"",0.943475518927392
"KEGG_ETHER_LIPID_METABOLISM",0.376666666666667,1.42889234490683,0.116087052843398,"GSE12790, GSE31625, Coldren et al",3,0,"",0.359869863814534
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.375,1.12204055185185,0.510884129221171,"GSE12790, GSE31625, Coldren et al",3,0,"",0.751654207965371
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.373333333333333,1.42591491097237,0.112745529661901,"GSE12790, GSE31625, Coldren et al",3,0,"",0.358255640899226
"KEGG_MTOR_SIGNALING_PATHWAY",0.372333333333333,1.15660552191892,0.481878888268005,"GSE12790, GSE31625, Coldren et al",3,0,"",0.722818332402008
"KEGG_FATTY_ACID_METABOLISM",0.366666666666667,1.29616099823029,0.2710663192045,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.366666666666667,0.989966329393749,0.779979683108463,"GSE12790, GSE31625, Coldren et al",3,0,"",0.906726381613588
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.356666666666667,1.47242430478899,0.088068034548536,"GSE12790, GSE31625, Coldren et al",3,0,"",0.327613088520554
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.35,1.65429743395799,0.0203926455488642,"GSE12790, GSE31625, Coldren et al",3,0,"",0.164054772359422
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.345333333333333,1.11151128349348,0.612530164941694,"GSE12790, GSE31625, Coldren et al",3,0,"",0.819644681145001
"KEGG_RETINOL_METABOLISM",0.34,1.59361224894891,0.0466535439311036,"GSE12790, GSE31625, Coldren et al",3,0,"",0.241043310310702
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.336,1.14222064418395,0.543307271439058,"GSE12790, GSE31625, Coldren et al",3,0,"",0.754142929012424
"KEGG_MAPK_SIGNALING_PATHWAY",0.311333333333333,0.852192662097799,0.972035943988809,"GSE12790, GSE31625, Coldren et al",3,0,"",0.999821414918504
"KEGG_TYROSINE_METABOLISM",0.311,1.49392201938388,0.0757485972788716,"GSE12790, GSE31625, Coldren et al",3,0,"",0.293525814455628
"KEGG_MELANOMA",0.305333333333333,1.04215178037239,0.705767002995794,"GSE12790, GSE31625, Coldren et al",3,0,"",0.876691768262702
"KEGG_GLUTATHIONE_METABOLISM",0.295,1.44997413770039,0.155055507277937,"GSE12790, GSE31625, Coldren et al",3,0,"",0.425664079560681
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.286666666666667,1.73234907952564,0.0204254493988953,"GSE12790, GSE31625, Coldren et al",3,0,"",0.164054772359422
"KEGG_LONG_TERM_DEPRESSION",0.283666666666667,0.948827873396083,0.89675507098725,"GSE12790, GSE31625, Coldren et al",3,0,"",0.965651312850048
"KEGG_GLYCEROLIPID_METABOLISM",0.280333333333333,1.27712189446949,0.271694234906025,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.275666666666667,1.24632914325764,0.429123434671686,"GSE12790, GSE31625, Coldren et al",3,0,"",0.665141323741113
"KEGG_INSULIN_SIGNALING_PATHWAY",0.269333333333333,0.826704501822346,0.968001466282383,"GSE12790, GSE31625, Coldren et al",3,0,"",0.999821414918504
"KEGG_OLFACTORY_TRANSDUCTION",0.263333333333333,1.00752882506325,0.841300115639517,"GSE12790, GSE31625, Coldren et al",3,0,"",0.937016895263175
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.255666666666667,1.33555094748697,0.2430271129191,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.243,1.67320261773642,0.0331808169251463,"GSE12790, GSE31625, Coldren et al",3,0,"",0.212814894761283
"KEGG_TASTE_TRANSDUCTION",0.241,0.867140703692313,0.978254231712166,"GSE12790, GSE31625, Coldren et al",3,0,"",0.999821414918504
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.237,0.935726455755099,0.946484877120205,"GSE12790, GSE31625, Coldren et al",3,0,"",0.994611226804283
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.235333333333333,1.10668709820497,0.688506823112401,"GSE12790, GSE31625, Coldren et al",3,0,"",0.876691768262702
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.231,1.00154530601466,0.824460497620523,"GSE12790, GSE31625, Coldren et al",3,0,"",0.929391833681316
"KEGG_HISTIDINE_METABOLISM",0.22,1.42042247236518,0.225992905097543,"GSE12790, GSE31625, Coldren et al",3,0,"",0.484651487429311
"KEGG_ALZHEIMERS_DISEASE",0.215,0.853903390320006,0.984906791411828,"GSE12790, GSE31625, Coldren et al",3,0,"",0.999836414226464
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.210666666666667,1.65535534956496,0.0487379188084848,"GSE12790, GSE31625, Coldren et al",3,0,"",0.243435273663563
"KEGG_LONG_TERM_POTENTIATION",0.208666666666667,0.81898371982191,0.995275635269174,"GSE12790, GSE31625, Coldren et al",3,0,"",0.999836414226464
"KEGG_HOMOLOGOUS_RECOMBINATION",0.204333333333333,0.71244391592134,0.999836414226464,"GSE12790, GSE31625, Coldren et al",3,0,"",0.999836414226464
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.141333333333333,1.14306444846007,0.640625546716018,"GSE12790, GSE31625, Coldren et al",3,0,"",0.845080508433897
"KEGG_LINOLEIC_ACID_METABOLISM",0.13,1.66385095486345,0.049741598604489,"GSE12790, GSE31625, Coldren et al",3,0,"",0.243435273663563
"KEGG_PROPANOATE_METABOLISM",0.123333333333333,1.56180451188148,0.113640230177712,"GSE12790, GSE31625, Coldren et al",3,0,"",0.358255640899226
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.098,1.43592896760251,0.22140864513936,"GSE12790, GSE31625, Coldren et al",3,0,"",0.484651487429311
"KEGG_TRYPTOPHAN_METABOLISM",0.0906666666666666,1.26719585437032,0.469481660803075,"GSE12790, GSE31625, Coldren et al",3,0,"",0.709947877311967
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.079,1.11892939902391,0.710534584888573,"GSE12790, GSE31625, Coldren et al",3,0,"",0.876691768262702
"KEGG_CELL_CYCLE",0.0143333333333333,1.10123128058248,0.701501369994042,"GSE12790, GSE31625, Coldren et al",3,0,"",0.876691768262702
"KEGG_NON_HOMOLOGOUS_END_JOINING",-0.00366666666666671,1.67707851138023,0.0591112515022086,"GSE12790, GSE31625, Coldren et al",3,0,"",0.25569052975374
"KEGG_PYRUVATE_METABOLISM",-0.0499999999999999,1.6285883457768,0.0684660160213429,"GSE12790, GSE31625, Coldren et al",3,0,"",0.276840847390647
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",-0.053,1.80878605700066,0.0724248090134894,"GSE12790, GSE31625, Coldren et al",3,0,"",0.286617329287426
"KEGG_TGF_BETA_SIGNALING_PATHWAY",-0.068,1.20244293003868,0.535507316993309,"GSE12790, GSE31625, Coldren et al",3,0,"",0.754142929012424
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",-0.0896666666666667,1.32884548888625,0.274239874108206,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_PROTEASOME",-0.118,1.32494226289299,0.256824373349329,"GSE12790, GSE31625, Coldren et al",3,0,"",0.496543815409982
"KEGG_OTHER_GLYCAN_DEGRADATION",-0.138,1.66089493948293,0.0371314723757607,"GSE12790, GSE31625, Coldren et al",3,0,"",0.219324697141609
"KEGG_PEROXISOME",-0.152333333333333,1.19721189992972,0.521308563588886,"GSE12790, GSE31625, Coldren et al",3,0,"",0.751654207965371
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",-0.154333333333333,1.23740710089014,0.364211432437172,"GSE12790, GSE31625, Coldren et al",3,0,"",0.589232362891106
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",-0.167333333333333,1.37186053712953,0.218406812226338,"GSE12790, GSE31625, Coldren et al",3,0,"",0.484651487429311
"KEGG_BETA_ALANINE_METABOLISM",-0.206,1.10537821581575,0.672238625123212,"GSE12790, GSE31625, Coldren et al",3,0,"",0.874380309600821
"KEGG_GAP_JUNCTION",-0.206666666666667,1.0753759032698,0.721149680345126,"GSE12790, GSE31625, Coldren et al",3,0,"",0.876691768262702
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",-0.209666666666667,0.953415089734442,0.942412372032921,"GSE12790, GSE31625, Coldren et al",3,0,"",0.994611226804283
"KEGG_LYSINE_DEGRADATION",-0.237666666666667,0.768586581546499,0.996110308194897,"GSE12790, GSE31625, Coldren et al",3,0,"",0.999836414226464
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",-0.266,1.06526100088194,0.716291182346385,"GSE12790, GSE31625, Coldren et al",3,0,"",0.876691768262702
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",-0.269,1.50847041734334,0.108118226467449,"GSE12790, GSE31625, Coldren et al",3,0,"",0.358255640899226
"KEGG_PYRIMIDINE_METABOLISM",-0.290666666666667,0.945952077715004,0.903351228150045,"GSE12790, GSE31625, Coldren et al",3,0,"",0.965651312850048
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",-0.313333333333333,1.52487157929228,0.0607960428239783,"GSE12790, GSE31625, Coldren et al",3,0,"",0.257001453755908
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",-0.315,1.03396373243939,0.776139368676975,"GSE12790, GSE31625, Coldren et al",3,0,"",0.906726381613588
"KEGG_RIBOFLAVIN_METABOLISM",-0.336333333333333,1.00958919038059,0.762080665220213,"GSE12790, GSE31625, Coldren et al",3,0,"",0.906726381613588
"KEGG_BASE_EXCISION_REPAIR",-0.376333333333333,1.10588983779278,0.590833687529622,"GSE12790, GSE31625, Coldren et al",3,0,"",0.808051955003747
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",-0.389666666666667,0.761196645639833,0.902964607159073,"GSE12790, GSE31625, Coldren et al",3,0,"",0.965651312850048
"KEGG_SELENOAMINO_ACID_METABOLISM",-0.448666666666667,1.01692936496756,0.684418008860076,"GSE12790, GSE31625, Coldren et al",3,0,"",0.876691768262702
"KEGG_BUTANOATE_METABOLISM",-0.454,1.10271845908192,0.516133334098852,"GSE12790, GSE31625, Coldren et al",3,0,"",0.751654207965371
"KEGG_OXIDATIVE_PHOSPHORYLATION",-0.459666666666667,1.00626553818231,0.649637077651426,"GSE12790, GSE31625, Coldren et al",3,0,"",0.850933073543417
