"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"GSE12790","Log2FC","KEGG_FOLATE_BIOSYNTHESIS",0.58041,1.73,0.0106,10,0.234,"ALPP",1.97469413473523,0.630784142589857,TRUE
"GSE12790","Log2FC","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.40475,1.18,0.218,2988,0.448,"AKR1B1, AKR1B10, GMDS, MTMR2, ALDOC",0.661543506395395,0.348721986001856,FALSE
"GSE12790","Log2FC","KEGG_GALACTOSE_METABOLISM",0.44744,1.29,0.132,1356,0.345,"AKR1B1, MGAM, PGM1",0.87942606879415,0.462180904926726,FALSE
"GSE12790","Log2FC","KEGG_GAP_JUNCTION",0.34726,1.01,0.434,4660,0.622,"TUBB6, GJA1, EGFR, GNAI1, ADCY7, LPAR1, TUBA4A, TUBB2B, PRKCA, TUBA8, KRAS, EGF, TUBB2A, MAPK7, NRAS, ADCY3, PRKACG, PDGFRB, PDGFC, TUBB4A, ADCY8, TUBB1, ITPR3, SOS1, HTR2C",0.362510270487489,0.206209615309181,FALSE
"GSE12790","Log2FC","KEGG_GLIOMA",0.32463,0.94,0.553,3800,0.685,"CALML5, TGFA, CDK6, EGFR, PIK3CD, CDKN2A, AKT3, PRKCA, PIK3CG, KRAS, EGF, NRAS, PDGFRB",0.257274868695302,0.164309428507574,FALSE
"GSE12790","Log2FC","KEGG_GLUTATHIONE_METABOLISM",0.43695,1.28,0.152,3581,0.348,"GSTP1, GPX1, GPX3, GPX7, MGST1, ODC1, ANPEP, GSTO1, OPLAH, GPX2, GCLM",0.818156412055227,0.458420756053419,FALSE
"GSE12790","Log2FC","KEGG_GLYCEROLIPID_METABOLISM",0.4909,1.42,0.0801,4280,0.285,"AKR1B1, LIPG, GPAT3, LPL, AGPAT4, DGKG, LIPF, CEL, GK2, ALDH2, DGKA, MBOAT2, DGAT1, LIPC, PLPP2",1.09636748391576,0.54515513999149,FALSE
"GSE12790","Log2FC","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.32024,0.918,0.563,4321,0.717,"PLA2G4A, GPAT3, AGPAT4, DGKG, PLD1, PLA2G1B, LPCAT2, PLA2G2F, PCYT1B, PEMT, DGKA, MBOAT2, ADPRM, PLPP2, LPCAT4",0.249491605148654,0.1444808443322,FALSE
"GSE12790","Log2FC","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.36899,1.08,0.325,4472,0.549,"PSAT1, MAOA, GATM, CTH, CBS, DMGDH, PSPH, SRR, SHMT1",0.488116639021126,0.260427655549908,FALSE
"GSE12790","Log2FC","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.41046,1.22,0.172,3236,0.391,"LDHB, ALDH1A3, ALDH3A1, GALM, ENO2, PGM1, ALDH3B1, ADH1C, LDHAL6B, ALDH2, ALDOC, ADH1B, BPGM",0.764471553092451,0.407823242604133,FALSE
"GSE12790","Log2FC","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.50716,1.46,0.0595,2026,0.269,"CHST11, CHST3, CSGALNACT1, CHSY3, DSE",1.22548303427145,0.570247719997592,FALSE
"GSE12790","Log2FC","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.33931,1,0.409,1611,0.637,"HS6ST2, NDST3, EXT1, HS3ST1",0.388276691992658,0.19586056766465,FALSE
"GSE12790","Log2FC","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.49142,1.44,0.0697,8295,0.272,"B3GNT7, B4GALT4, FUT8, CHST4, CHST6, B3GNT2, B4GALT1, B4GALT2, CHST2",1.15676722190199,0.565431095965801,FALSE
"GSE12790","Log2FC","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.43467,1.27,0.15,795,0.351,"HYAL4, HPSE",0.823908740944319,0.454692883534176,FALSE
"GSE12790","Log2FC","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.29865,0.873,0.652,2339,0.775,"ST8SIA1, ST6GALNAC5",0.18575240426808,0.11069829749369,FALSE
"GSE12790","Log2FC","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.52019,1.51,0.05,2667,0.224,"GBGT1, ST8SIA1, FUT2",1.30102999566398,0.649751981665837,FALSE
"GSE12790","Log2FC","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.68553,2,0.00242,2932,0.113,"GCNT2, B3GNT5, B3GNT3, FUT3, ST8SIA1, B3GALT2, FUT4, ST3GAL6, FUT7, FUT2, B4GALT4",2.61618463401957,0.94692155651658,TRUE
"GSE12790","Log2FC","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",-0.38134,-1.33,0.131,17084,0.733,"PIGU, PIGK, PIGC, DPM2, PIGW, PIGO, PIGH, PIGM, PIGN",0.882728704344236,0.134896025358872,FALSE
"GSE12790","Log2FC","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",-0.28107,-0.968,0.477,14986,0.934,"ACO1, ACO2, CS, MDH2, MTHFD1L, MTHFD1, GRHPR, PGP",0.321481620959886,0.0296531237699066,FALSE
"GSE12790","Log2FC","KEGG_GNRH_SIGNALING_PATHWAY",0.34603,0.996,0.464,4534,0.639,"CALML5, PLA2G4A, MMP14, EGFR, ADCY7, PLD1, PLA2G1B, MAPK13, HBEGF, MMP2, PLA2G2F, PRKCA, PTK2B, CACNA1S, KRAS, MAPK7, NRAS, MAP3K4, ADCY3, PRKACG, GNRH1, GNRHR, ADCY8, MAP2K7, ITPR3, SOS1",0.333482019445119,0.1944991418416,FALSE
"GSE12790","Log2FC","KEGG_GRAFT_VERSUS_HOST_DISEASE",0.68865,2.01,0,3798,0.311,"IL6, IL1A, IL1B, HLA-G, HLA-A, HLA-B, FAS, TNF, HLA-F, KIR3DL1, HLA-C, HLA-E, HLA-DOB, KIR2DL3, HLA-DPA1, CD86, HLA-DPB1, HLA-DMA, CD28",Inf,0.507239610973163,FALSE
