"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"HCC827","Pearson.est","protein synthesis inhibitor",0.32788,0.811,0.686,432,0.95,"mercaptopurine, florfenicol, brefeldin.a, harringtonine, thiostrepton, clofoctol, methacycline",0.163675884293248,0.0222763947111523,FALSE
"HCC827","Pearson.est","protein tyrosine kinase inhibitor",-0.77439,-1.88,0.0136,1334,0.0654,"NVP.TAE226, CP.724714, BMS.599626, AV.412",1.86646109162978,1.18442225167573,TRUE
"HCC827","Pearson.est","RAF inhibitor",0.66353,1.61,0.0344,78,0.667,"dabrafenib, vemurafenib, SB.590885, TAK.632, AZ.628",1.46344155742847,0.175874166083451,FALSE
"HCC827","Pearson.est","RET tyrosine kinase inhibitor",-0.59339,-1.5,0.0776,1430,0.327,"vandetanib",1.11013827874181,0.485452247339714,FALSE
"HCC827","Pearson.est","retinoid receptor agonist",-0.32268,-0.797,0.652,1273,0.982,"adarotene, tamibarotene, CD.437",0.18575240426808,0.00788851221305034,FALSE
"HCC827","Pearson.est","ribonucleotide reductase inhibitor",0.65337,1.59,0.0536,148,0.568,"cladribine, triapine, pentostatin, clofarabine, hydroxyurea",1.27083521030723,0.245651664288981,FALSE
"HCC827","Pearson.est","serotonin receptor agonist",0.64701,1.57,0.0552,1,0.36,"aripiprazole",1.2580609222708,0.443697499232713,FALSE
"HCC827","Pearson.est","serotonin receptor antagonist",0.62152,1.54,0.0617,89,0.336,"aripiprazole, lerisetron, paliperidone, pirenperone",1.20971483596676,0.473660722610156,FALSE
"HCC827","Pearson.est","sodium channel blocker",0.60362,1.51,0.0669,186,0.357,"cibenzoline, butamben, mepivacaine, benzethonium, quinidine, oxcarbazepine",1.17457388223218,0.447331783887807,FALSE
"HCC827","Pearson.est","src inhibitor",-0.82886,-2.09,0,1415,0.0189,"dasatinib, bosutinib, ZM.306416, saracatinib",Inf,1.72353819582676,TRUE
"HCC827","Pearson.est","sterol demethylase inhibitor",0.40715,0.997,0.472,74,0.738,"posaconazole",0.326058001365912,0.131943638176958,FALSE
"HCC827","Pearson.est","TGF beta receptor inhibitor",-0.33738,-0.853,0.609,1110,1,"D.4476, SB.431542, repsox",0.215382707367125,0,FALSE
"HCC827","Pearson.est","thymidylate synthase inhibitor",0.22798,0.563,0.955,436,1,"doxifluridine, ftorafur",0.0199966284162537,0,FALSE
"HCC827","Pearson.est","topoisomerase inhibitor",0.32487,0.797,0.706,290,0.949,"doxorubicin, etoposide.phosphate, epirubicin, valrubicin, beta.lapachone, voreloxin, dexrazoxane, nemorubicin, teniposide",0.151195298948196,0.0227337875727074,FALSE
"HCC827","Pearson.est","tubulin polymerization inhibitor",0.19021,0.459,0.995,309,1,"taltobulin, vindesine, vinblastine, vinorelbine, BNC105, verubulin",0.00217691925427455,0,FALSE
"HCC827","Pearson.est","tyrosine kinase inhibitor",-0.62052,-1.55,0.0748,1334,0.339,"NVP.TAE226, aminopurvalanol.a, tivantinib, dasatinib, CP.724714, BMS.599626, vandetanib, AV.412",1.12609840213554,0.469800301796918,FALSE
"HCC827","Pearson.est","VEGFR inhibitor",-0.41588,-1.01,0.451,1411,0.744,"AEE788, ZM.306416, vandetanib, XL.647, BMS.690514",0.345823458122039,0.128427064454121,FALSE
"HCC827","Pearson.est","vitamin D receptor agonist",-0.81049,-1.95,0,1246,0.0569,"calcitriol, paricalcitol, tacalcitol, ercalcitriol, maxacalcitol",Inf,1.24488773360493,TRUE
"HCC95","Pearson.est","EGFR inhibitor",-0.79651,-1.91,0.00531,1326,0.0578,"WZ.4002, BMS.599626, icotinib, GW.583340, BIBX.1382, rociletinib, tucatinib, CP.724714, TAK.285, brigatinib, ARRY.334543, AEE788, PD.168393, vandetanib, gefitinib, AST.1306, osimertinib, canertinib, neratinib, pelitinib, dacomitinib, BMS.690514, AZD8931, erlotinib, afatinib, poziotinib, lapatinib, XL.647",2.27490547891853,1.23807216157947,TRUE
"HCC95","Pearson.est","Abl kinase inhibitor",-0.64044,-1.54,0.0724,1237,0.2,"metatinib, imatinib, tozasertib, ZM.306416, dasatinib, bosutinib",1.14026143380285,0.698970004336019,FALSE
"HCC95","Pearson.est","acetylcholine receptor agonist",0.32434,0.896,0.543,191,0.706,"nicotine, nefiracetam",0.265200170411153,0.151195298948196,FALSE
"HCC95","Pearson.est","acetylcholine receptor antagonist",0.56651,1.57,0.0556,287,0.252,"diphemanil, dicycloverine, iododexetimide",1.25492520841794,0.598599459218456,FALSE
"HCC95","Pearson.est","adenosine receptor antagonist",-0.49369,-1.19,0.259,1406,0.479,"CGS.15943",0.586700235918748,0.319664486585437,FALSE
"HCC95","Pearson.est","adrenergic receptor agonist",-0.295,-0.701,0.812,773,0.959,"metaraminol, oxymetazoline, norepinephrine, A61603, epinephrine, clenbuterol, midodrine, isoxsuprine, buphenine",0.0904439707588247,0.0181813928293364,FALSE
"HCC95","Pearson.est","adrenergic receptor antagonist",-0.27045,-0.631,0.883,869,0.973,"dihydroergocristine, pindolol, atipamezole, dronedarone, vincamine, idazoxan, naftidrofuryl, RS.17053, practolol",0.0540392964224314,0.0118871597316481,FALSE
"HCC95","Pearson.est","AKT inhibitor",-0.46959,-1.09,0.384,1058,0.612,"ONC201, A.674563, CCT128930, uprosertib, triciribine",0.415668775632469,0.213248577854439,FALSE
"HCC95","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.65596,-1.56,0.0427,1096,0.287,"alectinib, SB.505124, NVP.TAE684, lorlatinib, GW.788388, crizotinib, AZD3463, AP26113, brigatinib",1.36957212497498,0.542118103266008,FALSE
"HCC95","Pearson.est","androgen receptor antagonist",0.47349,1.34,0.142,355,0.328,"bicalutamide, nilutamide, RU.58841, flutamide",0.847711655616944,0.484126156288321,FALSE
"HCC95","Pearson.est","antioxidant",0.51443,1.44,0.131,340,0.273,"trolox, benfotiamine, mesna, taurine",0.882728704344236,0.563837352959244,FALSE
"HCC95","Pearson.est","AP inhibitor",0.6975,1.96,0.0198,251,0.098,"idronoxil, GDC.0152, LCL.161",1.70333480973847,1.00877392430751,TRUE
"HCC95","Pearson.est","ATPase inhibitor",-0.19584,-0.469,0.989,1158,1,"digitoxigenin, k.strophanthidin",0.0048037084028206,0,FALSE
"HCC95","Pearson.est","Aurora kinase inhibitor",-0.56769,-1.36,0.146,903,0.356,"ZM.447439, MLN.8054, KW.2449, AT.9283, alisertib, MK.8745, ENMD.2076, aurora.a.inhibitor.i, TAK.901, CCT129202, PF.03814735, CYC116, barasertib, PHA.680632, danusertib, tozasertib, GSK1070916, hesperadin",0.835647144215563,0.448550002027125,FALSE
"HCC95","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.43856,-1.06,0.379,1129,0.628,"azithromycin, tedizolid",0.421360790031928,0.202040356262804,FALSE
"HCC95","Pearson.est","bacterial DNA gyrase inhibitor",0.42097,1.14,0.311,278,0.471,"sparfloxacin, norfloxacin, sarafloxacin, nadifloxacin",0.507239610973163,0.326979092871104,FALSE
"HCC95","Pearson.est","BCL inhibitor",0.2468,0.674,0.841,20,0.908,"ABT.737",0.0752040042020878,0.0419141514789149,FALSE
"HCC95","Pearson.est","Bcr.Abl kinase inhibitor",-0.64196,-1.54,0.0461,1237,0.2,"metatinib, imatinib, tozasertib, dasatinib, bosutinib",1.33629907461035,0.698970004336019,TRUE
"HCC95","Pearson.est","benzodiazepine receptor agonist",0.4647,1.27,0.18,191,0.381,"indiplon, zaleplon, temazepam, nefiracetam",0.744727494896694,0.419075024324381,FALSE
"HCC95","Pearson.est","bromodomain inhibitor",0.52547,1.45,0.128,246,0.288,"bromosporine, I.BET151, PFI.1",0.892790030352132,0.540607512240769,FALSE
"HCC95","Pearson.est","calcium channel blocker",-0.35359,-0.843,0.666,1223,0.819,"SKF.96365, penfluridol",0.176525770829699,0.0867160982395816,FALSE
"HCC95","Pearson.est","CC chemokine receptor antagonist",0.22396,0.62,0.902,84,0.936,"SB.225002",0.0447934624580583,0.0287241512618947,FALSE
"HCC95","Pearson.est","CDK inhibitor",-0.55669,-1.33,0.154,959,0.368,"dinaciclib, ribociclib, BMS.387032, AZD5438, JNJ.7706621, BMS.265246, R547, palbociclib, alvocidib, PHA.793887, AT.7519, aminopurvalanol.a, PHA.848125, indisulam",0.812479279163537,0.434152181326482,FALSE
"HCC95","Pearson.est","CHK inhibitor",-0.38846,-0.93,0.569,782,0.779,"LY2606368, AZD7762, CHIR.124, LY2603618",0.244887733604929,0.108462542327436,FALSE
"HCC95","Pearson.est","cyclooxygenase inhibitor",-0.19378,-0.464,0.985,1062,0.988,"AM.404, ramifenazone, FK.3311, amfenac, aspirin, phenazone",0.00656376950238827,0.00524305541237188,FALSE
"HCC95","Pearson.est","cytochrome P450 inhibitor",0.55149,1.48,0.0952,339,0.284,"metyrapone, clotrimazole, cobicistat, morin",1.02136305161553,0.546681659952962,FALSE
"HCC95","Pearson.est","DNA alkylating agent",-0.43797,-1.05,0.403,1189,0.608,"estramustine, cyclophosphamide, mitomycin.c, dacarbazine",0.39469495385889,0.216096420727265,FALSE
"HCC95","Pearson.est","DNA inhibitor",0.44048,1.19,0.276,258,0.431,"pibenzimol, chlorambucil, bendamustine, melphalan, carboplatin",0.559090917934782,0.365522729839268,FALSE
"HCC95","Pearson.est","DNA methyltransferase inhibitor",-0.64487,-1.54,0.045,1317,0.2,"fdcyd, azacitidine, decitabine",1.34678748622466,0.698970004336019,TRUE
"HCC95","Pearson.est","DNA polymerase inhibitor",0.29477,0.79,0.646,29,0.86,"menadione",0.189767482004916,0.0655015487564323,FALSE
"HCC95","Pearson.est","DNA synthesis inhibitor",-0.29483,-0.703,0.812,875,0.979,"altretamine, floxuridine, cyclocytidine, CB.10.277, enocitabine, capecitabine, anisomycin, mitomycin.c",0.0904439707588247,0.00921730819686218,FALSE
"HCC95","Pearson.est","dopamine receptor antagonist",0.341,0.942,0.497,343,0.66,"amisulpride, raclopride, sertindole, domperidone, paliperidone, remoxipride, nemonapride, lurasidone",0.303643611266668,0.180456064458131,FALSE
"HCC95","Pearson.est","estrogen receptor agonist",-0.433,-1.03,0.417,1112,0.623,"ethinyl.estradiol, levonorgestrel",0.379863945026242,0.20551195334083,FALSE
"HCC95","Pearson.est","estrogen receptor antagonist",0.49594,1.34,0.158,250,0.328,"toremifene, fulvestrant, danazol",0.801342913045577,0.484126156288321,FALSE
"HCC95","Pearson.est","FGFR inhibitor",-0.38835,-0.911,0.568,923,0.769,"nintedanib, AZD4547, MK.2461, PD.173074, dovitinib, lenvatinib, lucitanib",0.245651664288981,0.114073660198569,FALSE
"HCC95","Pearson.est","FLT3 inhibitor",-0.45795,-1.11,0.338,850,0.596,"tyrphostin.AG.1296, quizartinib, ponatinib, lestaurtinib, KW.2449, sunitinib, dovitinib, gilteritinib, ENMD.2076, midostaurin, pacritinib, sorafenib, tozasertib",0.471083299722345,0.224753740259764,FALSE
"HCC95","Pearson.est","glucocorticoid receptor agonist",-0.24566,-0.592,0.925,777,0.966,"rimexolone, fluocinolone.acetonide, methylprednisolone, fludroxycortide, fluticasone.propionate, flumethasone.pivalate, desonide, prednisolone.acetate, clobetasol.propionate, halobetasol.propionate, difluprednate, hydrocortisone, fluorometholone, triamcinolone.acetonide, betamethasone, ciclesonide, flumethasone",0.0338582672609674,0.0150228735845067,FALSE
"HCC95","Pearson.est","glutamate receptor antagonist",0.34253,0.949,0.503,269,0.677,"MTPG, ACDPP, JNJ.16259685, felbamate, IEM1754",0.298432014944073,0.169411331314856,FALSE
"HCC95","Pearson.est","glycogen synthase kinase inhibitor",0.2467,0.676,0.839,1093,0.937,"CHIR.98014, CHIR.99021, GSK.3.inhibitor.IX, indirubin, tideglusib, kenpaullone, AZD2858, TWS.119, LY2090314",0.0762380391712997,0.0282604091122217,FALSE
"HCC95","Pearson.est","growth factor receptor inhibitor",-0.64875,-1.57,0.0431,1185,0.306,"GSK1838705A, danusertib, AZD3463, PHA.848125",1.36552272983927,0.51427857351842,FALSE
"HCC95","Pearson.est","HCV inhibitor",0.57327,1.57,0.0686,120,0.252,"mericitabine, Ro.9187",1.16367588429325,0.598599459218456,FALSE
"HCC95","Pearson.est","HDAC inhibitor",-0.35418,-0.856,0.65,860,0.818,"RGFP966, trichostatin.a, JNJ.26481585, SB.939, romidepsin, panobinostat, tacedinaline, givinostat, resminostat, dacinostat, belinostat, vorinostat, chidamide",0.187086643357144,0.087246696328677,FALSE
"HCC95","Pearson.est","histamine receptor antagonist",-0.28589,-0.684,0.839,1027,0.938,"terfenadine, BF2.649, ranitidine, zolantidine, ebastine, levocetirizine",0.0762380391712997,0.0277971616209356,FALSE
"HCC95","Pearson.est","HMGCR inhibitor",0.7865,2.15,0.0134,285,0.101,"atorvastatin, mevastatin, fluvastatin, simvastatin, pitavastatin",1.87289520163519,0.995678626217357,TRUE
"HCC95","Pearson.est","HSP inhibitor",-0.70905,-1.73,0.0231,1220,0.162,"alvespimycin, XL888, tanespimycin, ganetespib, NVP.AUY922, VER.49009, PU.H71, BIIB021",1.63638802010786,0.790484985457369,TRUE
"HCC95","Pearson.est","JAK inhibitor",-0.56921,-1.38,0.125,910,0.412,"lestaurtinib, TG.101209, filgotinib, PRT062070, AT.9283, AZ960, LY2784544, baricitinib, WHI.P154, AZD1480, pacritinib, tozasertib, CEP.33779, ruxolitinib",0.903089986991944,0.385102783966865,FALSE
"HCC95","Pearson.est","KIT inhibitor",-0.50623,-1.2,0.261,1184,0.48,"lenvatinib, midostaurin, sorafenib, imatinib, dasatinib",0.583359492661719,0.318758762624413,FALSE
"HCC95","Pearson.est","MDM inhibitor",0.74932,2.04,0.00397,150,0.0742,"AMG.232, idasanutlin, CGM097, nutlin.3",2.40120949323688,1.12959609472097,TRUE
"HCC95","Pearson.est","MEK inhibitor",0.57934,1.58,0.0584,220,0.313,"U.0126, cobimetinib, selumetinib, MEK1.2.inhibitor, BIX.02188, MEK162, refametinib, AS.703026, PD.318088",1.2335871528876,0.504455662453552,FALSE
"HCC95","Pearson.est","MET inhibitor",-0.6514,-1.57,0.048,1388,0.306,"INC.280, LY2801653",1.31875876262441,0.51427857351842,FALSE
"HCC95","Pearson.est","microtubule inhibitor",-0.58123,-1.38,0.118,958,0.412,"vinblastine, cytochalasin.b, triclabendazole, colchicine, vinflunine, podophyllotoxin, D.64131, cabazitaxel",0.928117992693875,0.385102783966865,FALSE
"HCC95","Pearson.est","mTOR inhibitor",-0.37838,-0.903,0.584,905,0.762,"PKI.179, MLN0128, temsirolimus, WYE.354, NVP.BEZ235, torin.1, voxtalisib, GSK2126458, AZD8055, GDC.0980, PF.05212384, sirolimus, deforolimus, everolimus, torin.2",0.233587152887601,0.1180450286604,FALSE
