"Drug_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"benzodiazepine receptor agonist",0.0255333333333334,0.769114041949443,0.99985851150393,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"ATPase inhibitor",0.0237333333333334,1.39353530206279,0.000122762043908677,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H1650, A549, H1299",0.000783788434186171
"proteasome inhibitor",0.0144,1.05288825889279,0.616305582678248,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.843343515000466
"FLT3 inhibitor",0.00433333333333337,1.06886693456647,0.532191529275925,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.817998091294478
"HDAC inhibitor",-0.0038,1.27422380855394,0.00487149818162925,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1650, HCC15",0.0144405124669724
"PARP inhibitor",-0.0094666666666666,1.28083231124289,0.00770212473874496,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1650, H2126",0.0206218178488978
"thymidylate synthase inhibitor",-0.0208666666666668,1.09927104851135,0.360719516250298,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.575763843245669
"DNA alkylating agent",-0.0276666666666666,1.13523513402458,0.308551743330339,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.50215283718467
"HMGCR inhibitor",-0.038,2.06637086976868,2.81192824270463e-07,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,13,"HCC827, HCC95, H1975, H2009, H2126, H3255, H358, A549, HCC44, H1299, H1703, H460, H520",5.83475110361212e-06
"opioid receptor agonist",-0.0645333333333334,1.13473576953697,0.260174734379682,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1975",0.4498854781982
"CHK inhibitor",-0.0728,1.07417358267381,0.598640858831536,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.843343515000466
"PI3K inhibitor",-0.0841333333333333,0.943188200176604,0.918379844835189,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"p38 MAPK inhibitor",-0.0984,1.40553760939669,0.0026088777916596,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"HCC827, H3255, H1299",0.00941464594381506
"retinoid receptor agonist",-0.0984,1.33723412844786,0.00335406356611246,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"HCC44",0.0111354910394934
"DNA polymerase inhibitor",-0.107733333333333,1.06385535178604,0.4938917724513,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.773453153084112
"bacterial DNA gyrase inhibitor",-0.120266666666667,0.892620017273921,0.977915690015317,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"vitamin D receptor agonist",-0.137866666666667,1.98002257803385,2.37713878693295e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,11,"HCC827, H1650, H1975, H2126, H3255, H358, A549, HCC15, H1299, H1703, H460",3.9460503863087e-05
"serotonin receptor agonist",-0.146,1.48735527507241,1.32871492582267e-05,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H1975, A549, H1299",0.000183805564738803
"DNA synthesis inhibitor",-0.1472,1.11410266262008,0.298849709614438,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.496090517959968
"adrenergic receptor antagonist",-0.1498,0.697358198591554,0.999999633811902,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"mTOR inhibitor",-0.151933333333333,1.00343029273635,0.727742360780241,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.92927101453477
"DNA methyltransferase inhibitor",-0.169733333333333,1.26712393500662,0.0261159889968523,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"HCC95",0.0585845158578038
"androgen receptor antagonist",-0.178866666666667,1.52011225462683,0.0022259745008619,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H1650, HCC15, H520",0.00839799470779716
"phosphodiesterase inhibitor",-0.1834,1.01448050041107,0.687697031419794,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.892886206982442
"PDGFR tyrosine kinase receptor inhibitor",-0.191133333333333,0.986673622884101,0.80759389131879,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"estrogen receptor agonist",-0.199,0.848302675093877,0.98788418925686,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"protein tyrosine kinase inhibitor",-0.199466666666667,1.6350492725938,1.89078965213184e-09,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,9,"HCC827, HCC95, H1975, H2009, H3255, H358, A549, H1299, H1703",7.84677705634712e-08
"antioxidant",-0.220733333333333,1.37947000519696,0.00113092001697756,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1975, HCC15",0.00521479785606321
"CDK inhibitor",-0.237933333333333,0.895274137319056,0.94493251729883,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"protein synthesis inhibitor",-0.238466666666667,1.2845231392381,0.00469548729435226,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H460, H520",0.0144342757567125
"KIT inhibitor",-0.2428,0.910896983355261,0.91935815178424,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"Aurora kinase inhibitor",-0.2624,1.2426476227337,0.0125481218134206,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.0306321797209974
"VEGFR inhibitor",-0.263266666666667,0.883200225370917,0.967312380279596,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"tyrosine kinase inhibitor",-0.264933333333333,1.21988919090844,0.0740706728392538,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.149947947455075
"histamine receptor antagonist",-0.2666,0.82455241538321,0.993197023505866,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"growth factor receptor inhibitor",-0.272,1.25695169812868,0.0144970697625136,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.0343787654368179
"potassium channel blocker",-0.2886,1.25660186898749,0.00961603897481951,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1975, HCC44",0.0249416010909381
"adrenergic receptor agonist",-0.328666666666667,0.786901216042728,0.994281906885891,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"microtubule inhibitor",-0.350066666666667,1.27105785339089,0.00367780830499553,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1299",0.0117406957428703
"JAK inhibitor",-0.353133333333333,0.962050478826098,0.74287148996616,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.934217176775626
"EGFR inhibitor",-0.3608,1.91312799960095,0.0186105572783557,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,10,"HCC827, HCC95, H1975, H2009, H3255, H358, A549, HCC44, H1299, H1703",0.0429076737250979
"topoisomerase inhibitor",-0.3652,1.35373410556558,6.13480429899034e-05,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H2126, H1299, H460",0.000587172288938228
"cyclooxygenase inhibitor",-0.369666666666667,0.56398362016066,0.99999917867605,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"tubulin polymerization inhibitor",-0.428,1.35204506476036,7.0743649269666e-05,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"HCC15, H520",0.000587172288938228
"MET inhibitor",-0.533,1.2487478871711,0.00105207995905694,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H2009, HCC44",0.00513662568245446
"src inhibitor",-0.594266666666667,1.45039051227428,5.4738702562375e-05,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,4,"HCC827, HCC95, H2009, H358",0.000587172288938228
"ALK tyrosine kinase receptor inhibitor",-0.612133333333333,0.963681769247998,0.224211661180687,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.395948252723341
"bacterial 50S ribosomal subunit inhibitor",-0.6286,0.742863167557987,0.876568096064847,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999999633811902
"RET tyrosine kinase inhibitor",-0.6768,1.16309968863992,0.0117308929723585,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"HCC95, H520",0.0295049732335076
"HSP inhibitor",-0.6854,1.25184354339624,0.000104530131970241,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"HCC95, H358, HCC44",0.000723000079460835
"PLK inhibitor",-0.703,1.6465416137208,1.64234033436046e-09,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,9,"HCC95, H1650, H1975, H2009, H2126, HCC15, H1299, H460, H520",7.84677705634712e-08
"Abl kinase inhibitor",-0.719533333333333,0.999682654407792,0.0403688093965156,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.0859131071771998
"sterol demethylase inhibitor",-0.742533333333333,0.914146508003634,0.152412234108965,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.281115898467647
"Bcr.Abl kinase inhibitor",-0.785066666666667,0.990250218499393,0.00515745474666957,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"HCC95, A549",0.0147609911715026
