"Feature_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.266,1.55640060946495,1.72156426113164e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1299, H1703",1.88788954214348e-05
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.252733333333333,1.0967609758262,0.295335665109728,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.443003497664592
"KEGG_FATTY_ACID_METABOLISM",0.236266666666667,1.1716406364378,0.118053474997529,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.223680268416371
"KEGG_PROTEIN_EXPORT",0.233333333333333,1.0715536561905,0.468287274777629,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H2126, H520",0.631330518007783
"KEGG_PARKINSONS_DISEASE",0.2306,0.954130778697104,0.800212157429862,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H460",0.917440690046976
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.227533333333333,1.16543228440086,0.137038529084978,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.249160961972687
"KEGG_RNA_DEGRADATION",0.2268,0.862700842040358,0.972144204552248,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.225,1.17462516817676,0.142172924522516,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.255911264140528
"KEGG_HUNTINGTONS_DISEASE",0.219866666666667,0.758205293219895,0.999211940353133,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.214333333333333,1.6541561796477,0.00245314496198085,"H1975, H2009, H2126, H3255, A549, H1703",6,2,"H2009, H2126",0.0091992936074282
"KEGG_RIBOSOME",0.207133333333333,1.44952587650813,0.00022748285117458,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"HCC15",0.00141196252453187
"KEGG_RIBOFLAVIN_METABOLISM",0.205333333333333,1.55470652566727,6.36883715403337e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H2126",5.1910931146388e-05
"KEGG_DNA_REPLICATION",0.2044,1.34259284329135,0.00568311834312175,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1975",0.0196723327261907
"KEGG_BASAL_TRANSCRIPTION_FACTORS",0.1936,1.16100029531189,0.172053004027568,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.297784045432329
"KEGG_TASTE_TRANSDUCTION",0.171066666666667,1.44532134176189,0.000311366612587233,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,4,"HCC95, H1650, H1299, H460",0.00175143719580319
"KEGG_ADHERENS_JUNCTION",0.1706,1.0273442739135,0.594536006222527,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.753637190986302
"KEGG_TRYPTOPHAN_METABOLISM",0.169933333333333,1.36502336278629,0.00402253595459586,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H358, H1299, H520",0.014197185722103
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.149333333333333,1.08579810453395,0.408726180857809,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H2126",0.565928558110812
"KEGG_TIGHT_JUNCTION",0.1442,1.12278678805398,0.26004746309588,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.400073020147507
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.141066666666667,1.43737173175143,0.000546682107846546,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H2126",0.00258954682664153
"KEGG_PURINE_METABOLISM",0.140333333333333,0.844700425904835,0.994520213682643,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_FOCAL_ADHESION",0.1352,1.14599384191813,0.184094398342539,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.306823997237565
"KEGG_LYSOSOME",0.1334,1.23926837863544,0.048745751417269,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H3255",0.112490195578313
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.132666666666667,1.15887899446384,0.18244461202891,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1299",0.306823997237565
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.128066666666667,1.41091887316977,0.00156311584519203,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.00639456482124013
"KEGG_GLYCEROLIPID_METABOLISM",0.1274,1.14553068176158,0.209877187255361,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.340341384738422
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.1268,1.55134937577397,0.000325400486602347,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H2009, H1703",0.00177491174510371
"KEGG_RNA_POLYMERASE",0.104066666666667,1.33016220636361,0.0121868800871744,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H460",0.0348196573919267
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.100533333333333,0.991397416829012,0.790022324675496,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.911564220779419
"KEGG_ECM_RECEPTOR_INTERACTION",0.0853333333333332,1.61384132104857,1.20191109327206e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,4,"H2009, H1299, H1703, H460",1.54531426277836e-05
"KEGG_BASAL_CELL_CARCINOMA",0.079,1.46966215748479,0.000245546677109744,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1299",0.00147328006265847
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.0714000000000001,1.69878384229929,1.71994518615006e-07,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,5,"HCC95, H358, HCC15, H1299, H520",3.86987666883764e-06
"KEGG_NOTCH_SIGNALING_PATHWAY",0.0688666666666667,1.1185900478898,0.309422039085118,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.452812740124564
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.0652,0.948735865695581,0.845887167877184,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H460",0.951623063861832
"KEGG_PEROXISOME",0.0530666666666666,1.22113650030656,0.0705707839157357,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"HCC15",0.151223108390862
"KEGG_LONG_TERM_POTENTIATION",0.0485333333333333,0.918778759834929,0.95239959631585,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_NON_HOMOLOGOUS_END_JOINING",0.0358666666666667,1.33999013144909,0.00685695274264554,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.0224409362486581
"KEGG_LEISHMANIA_INFECTION",0.0221333333333334,1.30260754240247,0.0147954449774412,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.0391644131755798
"KEGG_BETA_ALANINE_METABOLISM",0.000733333333333401,1.32176021526851,0.00998730871744822,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"HCC95, H358, H1299",0.0294707470350931
"KEGG_GNRH_SIGNALING_PATHWAY",-0.00473333333333329,0.930174904187891,0.956338012963406,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",-0.00646666666666668,0.857701818538243,0.995692009323155,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",-0.00813333333333336,1.32298897882607,0.0064295596276342,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"H2009, H358, H1299",0.0214710294257406
"KEGG_STARCH_AND_SUCROSE_METABOLISM",-0.0186,1.28254572739421,0.0180458086585579,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H2126, H1299",0.0464035079791488
"KEGG_PHENYLALANINE_METABOLISM",-0.019,1.59507299429928,6.63306342426068e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,4,"HCC95, HCC15, H1299, H520",5.1910931146388e-05
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",-0.0240000000000001,1.18978623530208,0.115004526323932,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.222589405788256
"KEGG_GAP_JUNCTION",-0.0400666666666666,0.999390347495245,0.768552374418437,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.892512434808508
"KEGG_APOPTOSIS",-0.0443333333333333,0.960622987341821,0.903804460103794,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.998066274961245
"KEGG_LONG_TERM_DEPRESSION",-0.0611333333333334,0.914045627703459,0.970529640015843,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_BASE_EXCISION_REPAIR",-0.0684666666666666,1.13212530014928,0.307863235285446,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.452812740124564
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",-0.0713333333333334,1.69679052780185,2.14645829478055e-06,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,5,"HCC95, H358, HCC15, H1299, H520",2.14645829478055e-05
"KEGG_LYSINE_DEGRADATION",-0.0741333333333333,1.08975671378436,0.486454890935122,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.639137812907459
"KEGG_TGF_BETA_SIGNALING_PATHWAY",-0.0758666666666667,0.897194346414474,0.980707634624924,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",-0.0759333333333333,0.97243093523886,0.858707730805452,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.960045910217275
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",-0.0765333333333333,1.16611068248667,0.223961608027633,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H520",0.353623591622579
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",-0.0912666666666667,1.3454995071755,0.00812248060042913,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,2,"H1703, H520",0.0247804492894448
"KEGG_PYRUVATE_METABOLISM",-0.0932666666666667,1.0501283232244,0.599400430742815,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"HCC15",0.754490052683264
"KEGG_SMALL_CELL_LUNG_CANCER",-0.0990666666666667,1.16124615740817,0.180272984935311,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.30649421315758
"KEGG_ALZHEIMERS_DISEASE",-0.0995333333333334,0.843619655893296,0.996041425215107,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_PRIMARY_IMMUNODEFICIENCY",-0.109,1.47902801093923,0.000208876564249226,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.00139251042832817
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",-0.116533333333333,1.13235714120506,0.23924678852022,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.374473234205562
"KEGG_HISTIDINE_METABOLISM",-0.116866666666667,1.38316515214028,0.00189511352797835,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"HCC15, H1299, H520",0.00741566163121962
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",-0.1172,1.40260860032808,0.0009363483501256,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,3,"HCC95, H358, HCC15",0.0042135675755652
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",-0.123733333333333,1.42138320291321,0.000403536004808347,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1299",0.00213091037398761
"KEGG_OOCYTE_MEIOSIS",-0.133533333333333,1.00423537840394,0.704540767861799,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.84008352030222
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.134866666666667,1.23720034563449,0.0551572381005017,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.124103785726129
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",-0.1436,1.15758441839647,0.191255446117642,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.315834681662162
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",-0.1442,1.09261712023406,0.318078952500197,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.458033691600284
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",-0.144533333333333,1.07241655464034,0.48540261925761,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.639137812907459
"KEGG_PANCREATIC_CANCER",-0.146666666666667,0.934790248945617,0.924617650695373,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_GLUTATHIONE_METABOLISM",-0.158866666666667,1.31317814408223,0.0101778052018162,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,1,"H1299",0.0295484667149502
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",-0.1628,1.21792699757768,0.0685664310635586,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.150511677944397
"KEGG_PATHWAYS_IN_CANCER",-0.180066666666667,0.90808680096962,0.957106780963963,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.999504660123495
"KEGG_ENDOCYTOSIS",-0.1846,1.00630787677387,0.729025288211259,"HCC827, HCC95, H1650, H1975, H2009, H2126, H3255, H358, A549, HCC15, HCC44, H1299, H1703, H460, H520",15,0,"",0.861108689845029
