"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"HCC827","Input","KEGG_BASAL_CELL_CARCINOMA",0.42377,1.22,0.196,338,0.614,"CTNNB1, TP53",0.707743928643524,0.211831628858832,FALSE
"HCC827","Input","KEGG_BASAL_TRANSCRIPTION_FACTORS",-0.24193,-0.735,0.787,4917,0.868,"TAF6, GTF2A1, TAF6L, TAF1, GTF2F1, TAF10, GTF2H2, TAF12, GTF2H4, GTF2H1, GTF2F2, GTF2IRD1, TAF2, TBPL1",0.104025267640935,0.0614802748235081,FALSE
"HCC827","Input","KEGG_BASE_EXCISION_REPAIR",-0.37347,-1.09,0.304,6755,0.621,"MUTYH, LIG3, NTHL1, PARP1, FEN1, HMGB1, MPG",0.517126416391246,0.20690839982342,FALSE
"HCC827","Input","KEGG_BETA_ALANINE_METABOLISM",-0.29755,-0.899,0.535,6702,0.766,"ALDH7A1, ALDH2, SRM, EHHADH",0.271646217978772,0.115771230367396,FALSE
"HCC827","Input","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.2539,0.723,0.799,2400,0.972,"ACOX3, SCD5, PECR, ACAA1, FADS1, ELOVL6, ACOT2, HADHA, ACOX1",0.0974532206860086,0.0123337350737254,FALSE
"HCC827","Input","KEGG_BLADDER_CANCER",0.4753,1.35,0.135,338,0.503,"CDKN2A, EGFR, CDH1, CDK4, TP53",0.869666231504994,0.298432014944073,FALSE
"HCC827","Input","KEGG_BUTANOATE_METABOLISM",0.36724,1.04,0.37,786,0.682,"ACSM3, ACADS, HMGCL, BDH2, ALDH1B1",0.431798275933005,0.166215625343521,FALSE
"HCC827","Input","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",-0.286,-0.869,0.612,6577,0.759,"MAP2K1, BLNK, NFAT5, AKT1, SYK, NFKBIB, CHUK, CD22, MAPK3, RAF1, MAP2K2, AKT3, IKBKB, GSK3B, AKT2, MAPK1, PIK3CB, CD81, PLCG2",0.213248577854439,0.11975822410452,FALSE
"HCC827","Input","KEGG_CALCIUM_SIGNALING_PATHWAY",0.23319,0.669,0.878,615,0.969,"TNNC1, EGFR, PLCB4, P2RX4, CAMK2D, ERBB3",0.0565054840938974,0.0136762229492347,FALSE
"HCC827","Input","KEGG_CARDIAC_MUSCLE_CONTRACTION",0.45321,1.29,0.157,2323,0.544,"TNNC1, COX6A1, COX7A2, COX7C, COX5B, COX5A, UQCRH, COX6B1, COX6C, COX7A2L, ATP2A2, COX4I1, SLC9A6, UQCRFS1, COX7B, UQCRB, ATP1B1, UQCRC2, UQCRC1",0.804100347590766,0.26440110030182,FALSE
"HCC827","Input","KEGG_CELL_ADHESION_MOLECULES_CAMS",0.39319,1.15,0.272,592,0.636,"ITGB2, CDH1, CDH15, CDH3, OCLN, CLDN6, CD274, CLDN3, CLDN4, ICAM1, ALCAM, ITGB1, F11R, SDC1, ITGAV, CD276, CNTN1",0.565431095965801,0.196542884351586,FALSE
"HCC827","Input","KEGG_CELL_CYCLE",0.25369,0.726,0.808,926,0.981,"CDKN2A, FZR1, CDK4, TP53, ZBTB17, TFDP2, TGFB2, E2F3, CDC20, CCNA2, CCNB1",0.0925886392254138,0.0083309926200515,FALSE
"HCC827","Input","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.29394,0.84,0.639,1649,0.862,"CXCL5, CX3CL1, PLCB4, RAC2, LYN, GNG12, STAT1, GNG4, ARRB1, CXCR4, GNB3, GNAI1, PIK3R3, STAT2, GNAI3, GNB2, PARD3, PRKCB, RAP1A, GNAI2, KRAS, NRAS, ADCY9",0.1944991418416,0.0644927341752872,FALSE
"HCC827","Input","KEGG_CHRONIC_MYELOID_LEUKEMIA",0.26282,0.746,0.776,704,0.974,"CDKN2A, CDK4, TGFBR2, TP53, TGFB2, E2F3",0.110138278741812,0.0114410431213845,FALSE
"HCC827","Input","KEGG_CITRATE_CYCLE_TCA_CYCLE",0.36444,1.04,0.369,2236,0.682,"DLST, DLAT, SUCLG2, SDHC, OGDHL, PDHB, PDHA1, OGDH, SUCLG1, CS, MDH2, SDHA, SDHB",0.43297363384094,0.166215625343521,FALSE
"HCC827","Input","KEGG_COLORECTAL_CANCER",-0.25449,-0.758,0.752,6269,0.848,"MSH2, CCND1, APPL1, MAP2K1, SMAD4, MAPK8, AKT1, MSH6, SMAD2, CASP3, MAPK3, RAF1, AKT3, BAX, GSK3B, MAPK9, TCF7L1, AKT2, CASP9, MAPK1, PIK3CB",0.123782159408358,0.0716041477432862,FALSE
"HCC827","Input","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.59971,1.71,0.0294,706,0.472,"CFB, SERPINA1, CFI, MBL2, SERPINC1, PROS1, PLAU, TFPI, SERPINF2, F3, F8",1.53165266958784,0.326058001365912,FALSE
"HCC827","Input","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",-0.27524,-0.815,0.658,7177,0.792,"SRM, MAT1A, AHCY, SDS, APIP",0.181774106386044,0.101274818410506,FALSE
"HCC827","Input","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.52324,1.49,0.0855,993,0.423,"CXCL5, EGFR, CX3CL1, TGFBR2, TNFRSF10B, IL6ST, IL10RB, OSMR, MET, TNFRSF10A, LTBR, IL18, TGFB2, CXCR4, TNFRSF21, IL1RAP",1.06803388527183,0.373659632624958,FALSE
"HCC827","Input","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",-0.25404,-0.762,0.729,5858,0.85,"RELA, POLR3A, POLR3B, IRF3, RIPK1, POLR3D, IKBKG, NFKBIB, CHUK, TREX1, POLR3C, IKBKB, PYCARD",0.137272471682025,0.0705810742857073,FALSE
"HCC827","Input","KEGG_DILATED_CARDIOMYOPATHY",0.51379,1.45,0.0924,660,0.436,"ITGB6, TNNC1, ITGA1, ITGA3, ITGA2, ITGA5, ITGB1, ITGAV, TGFB2",1.03432802877989,0.360513510731414,FALSE
"HCC827","Input","KEGG_DNA_REPLICATION",-0.22458,-0.659,0.883,5811,0.942,"POLA2, MCM7, MCM2, PRIM1, RNASEH2A, PRIM2, RNASEH1, FEN1, RNASEH2C, RNASEH2B",0.0540392964224314,0.0259490972071227,FALSE
"HCC827","Input","KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.5855,1.71,0.0304,412,0.472,"EGFR, ETS2, ETS1, ETV6",1.51712641639125,0.326058001365912,FALSE
"HCC827","Input","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",-0.35448,-1.07,0.32,7065,0.631,"MGST2, GSTM2, GSTO1, GSTA4, ALDH3A1, GSTT2, GSTM4, MAOA, GSTM3, MAOB",0.494850021680094,0.199970640755866,FALSE
"HCC827","Input","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",-0.32803,-0.966,0.449,6831,0.69,"UMPS, GMPS, IMPDH1, CES1, CES2, TPMT, UCK2",0.347753658996677,0.161150909262745,FALSE
"HCC827","Input","KEGG_ECM_RECEPTOR_INTERACTION",0.58515,1.67,0.0377,1235,0.302,"ITGB6, TNC, ITGA1, LAMB3, ITGA3, ITGA2, LAMC2, ITGA5, ITGB1, CD47, SDC1, ITGAV, LAMB1, ITGA6, SDC4, LAMA5, COL5A1, AGRN",1.42365864979421,0.519993057042849,FALSE
"HCC827","Input","KEGG_ENDOCYTOSIS",0.22512,0.644,0.907,1759,0.96,"EGFR, RAB11FIP1, RAB31, EPN3, EPN2, MET, ERBB3, RAB11A, ACAP1, ARRB1, CXCR4, RAB11B, EHD1, RAB11FIP5, STAM2, PLD2, PARD3, RAB5B, PSD, SRC, LDLR, CHMP2B, EHD4, PLD1, EHD3, CLTA, AGAP1, RAB22A, RUFY1, RAB5A",0.0423927129399047,0.0177287669604316,FALSE
"HCC827","Input","KEGG_ENDOMETRIAL_CANCER",0.38834,1.12,0.29,425,0.644,"EGFR, CDH1, CTNNB1, TP53, CTNNA1, CTNNA2",0.537602002101044,0.191114132640188,FALSE
"HCC827","Input","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.26233,0.751,0.792,810,0.98,"EGFR, LYN, F11R, JUN, MET, TCIRG1, TJP1, ADAM17",0.101274818410506,0.00877392430750515,FALSE
"HCC827","Input","KEGG_ERBB_SIGNALING_PATHWAY",-0.28031,-0.831,0.617,5895,0.783,"BRAF, PAK3, STAT5A, NCK2, PTK2, CRK, BAD, CAMK2G, SOS1, NCK1, RPS6KB2, HBEGF, MAP2K1, MTOR, MAPK8, CBL, AKT1, SHC1, PLCG1, ABL2, MAPK3, RAF1, MAP2K2, AKT3, GSK3B, MAPK9, RPS6KB1, AKT2, MAPK1, CRKL, PIK3CB, PLCG2",0.209714835966758,0.106238237942057,FALSE
"HCC827","Input","KEGG_ETHER_LIPID_METABOLISM",0.58793,1.7,0.0258,1722,0.37,"LPCAT1, PLPP2, PLPP1, PAFAH2, PLA2G12A, PLD2, LPCAT4, PLD1, PLPP3, AGPS",1.58838029403677,0.431798275933005,FALSE
"HCC827","Input","KEGG_FATTY_ACID_METABOLISM",0.30824,0.894,0.552,1362,0.823,"ACADS, ACSL4, CPT2, ACADVL, ALDH1B1, ACOX3, ACAA1, ACADM",0.258060922270801,0.0846001647877302,FALSE
"HCC827","Input","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",-0.34275,-1.02,0.393,6577,0.66,"MAP2K1, MAPK8, AKT1, SYK, PLCG1, PRKCD, MAPK14, MAPK3, RAF1, MAP2K2, AKT3, MAPK9, AKT2, MAPK1, PIK3CB, PLCG2",0.405607449624573,0.180456064458131,FALSE
"HCC827","Input","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.2418,0.692,0.85,552,0.978,"MARCKS, PLPP2, RAC2, LYN, MARCKSL1, AMPH, PLPP1, CFL2",0.0705810742857073,0.00966114521239857,FALSE
"HCC827","Input","KEGG_FOCAL_ADHESION",0.33014,0.941,0.498,545,0.815,"ITGB6, TNC, EGFR, ITGA1, LAMB3, ITGA3, ITGA2, LAMC2, ITGA5, CTNNB1, ITGB1, RAC2, JUN, MET, ITGAV",0.302770657240282,0.0888423912600234,FALSE
"HCC827","Input","KEGG_FOLATE_BIOSYNTHESIS",-0.61361,-1.81,0.031,6548,0.42,"ALPI, ALPP, GGH, DHFR",1.50863830616573,0.3767507096021,FALSE
"HCC827","Input","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",-0.49287,-1.41,0.122,6011,0.416,"GMDS, ALDOA, PMM1, PFKFB4, ALDOC, PMM2, PFKL, PFKM, PFKFB3, MTMR6, PFKP, MTMR2, AKR1B1, HK3",0.913640169325252,0.380906669373257,FALSE
"HCC827","Input","KEGG_GALACTOSE_METABOLISM",-0.40012,-1.21,0.227,7624,0.614,"GALK1, PFKP, AKR1B1, HK3, GCK",0.643974142806877,0.211831628858832,FALSE
"HCC827","Input","KEGG_GAP_JUNCTION",-0.29238,-0.872,0.554,6779,0.763,"CDK1, ADCY5, ADCY6, ITPR2, CSNK1D, TUBA1B, TUBB1, TUBA3C, TUBB, MAPK3, RAF1, TUBB2A, MAP2K2, TUBB6, TUBAL3, MAPK1, ITPR1, TUBB2B",0.25649023527157,0.11747546204512,FALSE
"HCC827","Input","KEGG_GLIOMA",0.31413,0.893,0.542,704,0.811,"CDKN2A, EGFR, CDK4, TP53, CAMK2D, E2F3",0.266000713461613,0.090979145788844,FALSE
"HCC827","Input","KEGG_GLUTATHIONE_METABOLISM",-0.37778,-1.13,0.279,6961,0.63,"GGCT, MGST2, GSTM2, SRM, PGD, GSTO1, GSTA4, IDH2, RRM2B, GCLM, ANPEP, RRM2, RRM1, GSTT2, GSTM4, GSTM3",0.554395796726402,0.200659450546418,FALSE
"HCC827","Input","KEGG_GLYCEROLIPID_METABOLISM",0.38497,1.11,0.317,1248,0.648,"LPL, PLPP2, MGLL, PLPP1, ALDH1B1, GLA, GPAT3, MBOAT2, MBOAT1",0.498940737782249,0.188424994129407,FALSE
"HCC827","Input","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.33079,0.935,0.501,1567,0.812,"LPCAT1, PEMT, PLPP2, PLPP1, GPD2, GPAT3, PLA2G12A, CDS1, PLD2, LPCAT4, MBOAT2, MBOAT1, PISD, PLD1, PLPP3",0.300162274132754,0.0904439707588247,FALSE
"HCC827","Input","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",-0.33729,-0.995,0.398,7312,0.693,"PHGDH, SDS, GCAT, MAOA, MAOB",0.400116927926312,0.159266765388193,FALSE
"HCC827","Input","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",-0.27023,-0.815,0.678,6478,0.792,"ALDOC, BPGM, GPI, PFKL, ALDH7A1, ALDH2, PKLR, PFKM, PKM, PFKP, ACSS2, HK3, ALDH3A1, ACSS1, GCK",0.168770306132937,0.101274818410506,FALSE
"HCC827","Input","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",-0.6485,-1.93,0.0252,7319,0.892,"CHST14, CHPF, CHST12",1.59859945921846,0.0496351456238769,FALSE
"HCC827","Input","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",-0.31616,-0.967,0.458,5041,0.699,"HS3ST1, EXT1, B3GALT6, EXTL2, EXT2, GLCE",0.339134521996131,0.155522824254319,FALSE
"HCC827","Input","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",-0.40808,-1.24,0.201,6954,0.595,"B3GNT2, B4GAT1, B4GALT4, ST3GAL1",0.696803942579511,0.22548303427145,FALSE
"HCC827","Input","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.63815,1.78,0.0317,1502,1,"GNS, HPSE, IDS, HEXB, SGSH, HEXA",1.49894073778225,0,FALSE
"HCC827","Input","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",-0.3095,-0.916,0.487,7834,0.766,"ST3GAL1",0.312471038785366,0.115771230367396,FALSE
"HCC827","Input","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.59506,1.69,0.0325,1502,0.307,"B3GALT5, GLA, HEXB, HEXA",1.48811663902113,0.512861624522813,FALSE
"HCC827","Input","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",-0.44013,-1.28,0.191,6954,0.561,"B3GNT2, B4GAT1, B4GALT4, FUT3, ST3GAL4",0.718966632752272,0.251037138743839,FALSE
"HCC827","Input","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",-0.64256,-1.94,0.0179,7997,1,"PGAP1, PIGM, PIGX",1.74714696902011,0,FALSE
"HCC827","Input","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",-0.25109,-0.747,0.755,2075,0.857,"CS, MDH2, MTHFD1L, MTHFD1, ACO2, MTHFD2, ACO1, PGP, MDH1, GRHPR",0.122053048370812,0.0670191780768018,FALSE
"HCC827","Input","KEGG_GNRH_SIGNALING_PATHWAY",0.22789,0.658,0.901,1649,0.957,"EGFR, PLCB4, JUN, CAMK2D, GNAQ, PLA2G12A, PLD2, MAP2K4, PRKCB, ITPR3, SRC, PLD1, KRAS, NRAS, ADCY9",0.045275209020937,0.0190880622231565,FALSE
"HCC827","Input","KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.24669,0.698,0.865,929,0.997,"CSNK1G1, LRP2",0.0629838925351858,0.00130484168834428,FALSE
"HCC827","Input","KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.42532,1.21,0.197,201,0.613,"ITGA1, ITGA3, ITGA2, ITGA5",0.705533773838407,0.212539525481585,FALSE
"HCC827","Input","KEGG_HISTIDINE_METABOLISM",-0.49187,-1.49,0.0806,7840,0.383,"METTL2B, ALDH3A1, BUD23, LCMT1, MAOA, MAOB",1.09366495819491,0.416801226031377,FALSE
"HCC827","Input","KEGG_HOMOLOGOUS_RECOMBINATION",-0.20486,-0.607,0.948,6866,0.976,"BLM, TOP3B, MUS81",0.0231916626619338,0.0105501823333082,FALSE
"HCC827","Input","KEGG_HUNTINGTONS_DISEASE",0.23112,0.658,0.901,2330,0.957,"PLCB4, SOD2, COX6A1, TP53, COX7A2, CREB1, COX7C, ATP5PF, COX5B, COX5A, GNAQ, UQCRH, COX6B1, NDUFB1, DLG4, COX6C, COX7A2L, ATP5MC2, RCOR1, COX4I1, HTT, NDUFB10, CLTA, SDHC, POLR2D, SLC25A5, SLC25A31, UQCRFS1, CREB5, GPX1, CASP8, POLR2K, COX7B, TFAM, POLR2L, UQCRB, AP2B1, SDHA, SDHB, TAF4, UQCRC2, UQCRC1, CLTB",0.045275209020937,0.0190880622231565,FALSE
"HCC827","Input","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.53826,1.54,0.0722,660,0.43,"ITGB6, TNNC1, ITGA1, ITGA3, ITGA2, ITGA5, ITGB1, ACE, ITGAV, TGFB2",1.14146280243036,0.366531544420413,FALSE
"HCC827","Input","KEGG_INOSITOL_PHOSPHATE_METABOLISM",-0.37439,-1.09,0.323,7479,0.621,"CDIPT, PLCD3, PIP5K1A, OCRL, IMPA2, ITPKB, PIK3CB, ITPK1, PLCG2, ITPKA",0.490797477668897,0.20690839982342,FALSE
"HCC827","Input","KEGG_INSULIN_SIGNALING_PATHWAY",-0.39484,-1.17,0.279,5975,0.602,"TSC1, ACACB, PRKACB, EIF4E2, CRK, PHKG2, BAD, ACACA, INPP5D, PRKCI, SOS1, RPS6KB2, MAP2K1, PRKAR2B, MTOR, MAPK8, PRKAR1A, PHKB, CBL, AKT1, SHC1, PKLR, GYS1, RPTOR, MAPK3, RAF1, PPP1R3D, MAP2K2, AKT3, IKBKB, GSK3B, MAPK9, RPS6KB1, IRS2, AKT2, MAPK1, CRKL, PIK3CB, HK3, SORBS1, GCK",0.554395796726402,0.220403508742175,FALSE
"HCC827","Input","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",-0.5027,-1.53,0.0963,8256,0.387,"CD40",1.01637371287547,0.412289034981089,FALSE
"HCC827","Input","KEGG_JAK_STAT_SIGNALING_PATHWAY",0.25171,0.732,0.828,1605,0.985,"IRF9, IL6ST, STAT1, IL10RB, OSMR, STAM2, PIK3R3, STAT2, JAK1, IFNGR1, SPRY1, IL13RA1",0.0819696632151199,0.00656376950238827,FALSE
"HCC827","Input","KEGG_LEISHMANIA_INFECTION",0.59025,1.69,0.0353,1357,0.307,"PTGS2, ITGB2, ITGB1, MARCKSL1, JUN, STAT1, CYBA, TGFB2, NCF2, JAK1, PRKCB, IFNGR1",1.45222529461218,0.512861624522813,FALSE
"HCC827","Input","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.37798,1.07,0.367,434,0.682,"ITGB2, OCLN, CLDN6, CLDN3, CLDN4, ICAM1, CTNNB1, CTNND1, ITGB1, RAC2, F11R, CTNNA1, CTNNA2, CYBA",0.435333935747911,0.166215625343521,FALSE
"HCC827","Input","KEGG_LIMONENE_AND_PINENE_DEGRADATION",-0.46478,-1.37,0.139,6702,0.453,"ALDH7A1, ALDH2, EHHADH",0.856985199745905,0.343901797987168,FALSE
"HCC827","Input","KEGG_LONG_TERM_DEPRESSION",0.28927,0.807,0.674,1585,0.915,"PLCB4, LYN, GNAQ, PLA2G12A, GNAI1, GNAI3, PRKCB, ITPR3, GNAI2, KRAS, NRAS",0.17134010346468,0.0385789059335517,FALSE
"HCC827","Input","KEGG_LONG_TERM_POTENTIATION",-0.17933,-0.545,0.987,6899,0.992,"RPS6KA1, ITPR2, MAPK3, RAF1, MAP2K2, MAPK1, ITPR1, CAMK4",0.00568284733036327,0.00348832784582135,FALSE
"HCC827","Input","KEGG_LYSINE_DEGRADATION",0.2399,0.683,0.857,2365,0.977,"TMLHE, PLOD2, DLST, PIPOX, ALDH1B1, SETDB1, EHMT1, SETD2, EHMT2, SETD1B, GCDH, OGDHL, OGDH, SETD1A, ECHS1, HADH, HADHA",0.0670191780768018,0.0101054362812269,FALSE
"HCC827","Input","KEGG_LYSOSOME",0.53598,1.53,0.0749,1582,0.415,"GNS, CTSS, NAPSA, CTSK, CTSO, CTSH, CTSC, AP1M2, IDS, NPC2, FUCA1, LGMN, GAA, AGA, SUMF1, CTSV, AP1B1, TCIRG1, AP1S1, GLA, AP1S3, GALC, PSAP, HEXB, CLN5, IGF2R, LAMP2, GGA3, CD63, ASAH1, SCARB2, M6PR, SGSH, HEXA, AP1G1, LAMP1",1.12551818230053,0.381951903287907,FALSE
"HCC827","Input","KEGG_MAPK_SIGNALING_PATHWAY",-0.26069,-0.793,0.702,7088,0.814,"RPS6KA5, CASP3, RELB, NFKB2, MAPK14, MAPKAPK2, MAPK3, RASA1, CD14, TAOK2, RAF1, FLNA, MAP3K11, PPP5C, MAP2K2, AKT3, IKBKB, MAPK9, STK4, AKT2, NLK, MAPK1, CRKL, HSPA2, HSPA1L, STMN1, FGFR1, MAPT, FLNB",0.153662887870195,0.0893755951107988,FALSE
"HCC827","Input","KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",-0.63536,-1.9,0.0285,6310,0.504,"IAPP, PKLR, MNX1, GCK",1.54515513999149,0.297569463554475,FALSE
"HCC827","Input","KEGG_MELANOGENESIS",0.23385,0.671,0.872,1649,0.979,"CTNNB1, PLCB4, CAMK2D, CREB1, GNAQ, GNAI1, GNAI3, ASIP, PRKCB, GNAI2, KRAS, NRAS, ADCY9",0.0594835150674328,0.00921730819686218,FALSE
"HCC827","Input","KEGG_MELANOMA",0.40989,1.17,0.237,704,0.674,"CDKN2A, EGFR, CDH1, CDK4, TP53, MET, E2F3",0.625251653989896,0.17134010346468,FALSE
"HCC827","Input","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",-0.35663,-1.05,0.407,7065,0.63,"MGST2, GSTM2, GSTO1, GSTA4, AKR1C3, AKR1C1, ALDH3A1, GSTT2, GSTM4, GSTM3",0.39040559077478,0.200659450546418,FALSE
