"Drug_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"acetylcholine receptor antagonist",0.925333333333333,0.350487279845265,0.58120045216875,"GSE12790, GSE31625, Coldren et al",3,0,"",0.871800678253124
"HMGCR inhibitor",0.921,1.58726588824935,0.0360007018713121,"GSE12790, GSE31625, Coldren et al",3,1,"Coldren et al",0.182253553223518
"mTOR inhibitor",0.918333333333333,0.0819410357106458,0.737115606533089,"GSE12790, GSE31625, Coldren et al",3,0,"",0.969216808977674
"adrenergic receptor antagonist",0.847333333333333,0.265846446907483,0.788879740235108,"GSE12790, GSE31625, Coldren et al",3,0,"",0.969216808977674
"cyclooxygenase inhibitor",0.811666666666667,0.361328567004234,0.806363150486619,"GSE12790, GSE31625, Coldren et al",3,0,"",0.969216808977674
"PLK inhibitor",0.79,1.66352036356637,0.000427842408988178,"GSE12790, GSE31625, Coldren et al",3,1,"Coldren et al",0.0346552351280424
"dopamine receptor antagonist",0.764666666666667,0.124500334671572,0.941927144670964,"GSE12790, GSE31625, Coldren et al",3,0,"",0.983930662368058
"bromodomain inhibitor",0.639333333333333,1.5341738276132,0.840360448995707,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.972417090980747
"DNA polymerase inhibitor",0.621,1.36750246800509,0.092406184136918,"GSE12790, GSE31625, Coldren et al",3,0,"",0.325430474569146
"topoisomerase inhibitor",0.592,1.31931497376479,0.132684974615539,"GSE12790, GSE31625, Coldren et al",3,0,"",0.383838676566381
"PDGFR tyrosine kinase receptor inhibitor",0.581666666666667,1.08298584170493,0.456548293224534,"GSE12790, GSE31625, Coldren et al",3,0,"",0.75523908953841
"retinoid receptor agonist",0.542666666666667,1.40226293302409,0.0755516280325824,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.291413422411389
"PPAR receptor agonist",0.526666666666667,1.5844978173962,0.0410151922447099,"GSE12790, GSE31625, Coldren et al",3,0,"",0.195425327754206
"microtubule inhibitor",0.521333333333333,1.496323939972,0.0265361174593826,"GSE12790, GSE31625, Coldren et al",3,1,"Coldren et al",0.165340424169999
"cytochrome P450 inhibitor",0.465333333333333,1.0017346621403,0.629952169042457,"GSE12790, GSE31625, Coldren et al",3,0,"",0.911180815936412
"estrogen receptor antagonist",0.451,1.31093592520764,0.257464249340397,"GSE12790, GSE31625, Coldren et al",3,0,"",0.521365104914305
"opioid receptor agonist",0.447666666666667,1.23980818408871,0.33125873668547,"GSE12790, GSE31625, Coldren et al",3,0,"",0.596265726033847
"sodium channel blocker",0.421,0.956343557514767,0.738666445881696,"GSE12790, GSE31625, Coldren et al",3,0,"",0.969216808977674
"AP inhibitor",0.409666666666667,0.95569311671338,0.813663493956565,"GSE12790, GSE31625, Coldren et al",3,0,"",0.969216808977674
"tubulin polymerization inhibitor",0.401,1.44817920161836,0.120071116577302,"GSE12790, GSE31625, Coldren et al",3,0,"",0.37406770933698
"HDAC inhibitor",0.385333333333333,1.40485776266971,0.197916654109267,"GSE12790, GSE31625, Coldren et al",3,0,"",0.46695753739535
"glycogen synthase kinase inhibitor",0.381,1.03927426601451,0.69858587218184,"GSE12790, GSE31625, Coldren et al",3,0,"",0.959075519436086
"KIT inhibitor",0.367333333333333,1.11331097781947,0.607825963596335,"GSE12790, GSE31625, Coldren et al",3,0,"",0.895161873660057
"calcium channel blocker",0.342666666666667,0.976959228081363,0.78433674643619,"GSE12790, GSE31625, Coldren et al",3,0,"",0.969216808977674
"Bcr.Abl kinase inhibitor",0.316666666666667,1.89315433426156,0.004092042160623,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.0784884070929638
"growth factor receptor inhibitor",0.296333333333333,1.41853104771568,0.158790324475968,"GSE12790, GSE31625, Coldren et al",3,0,"",0.43061392672371
"proteasome inhibitor",0.276666666666667,1.48288008056395,0.165531633980907,"GSE12790, GSE31625, Coldren et al",3,0,"",0.432518140401725
"phosphodiesterase inhibitor",0.27,1.02712365370485,0.800031448198042,"GSE12790, GSE31625, Coldren et al",3,0,"",0.969216808977674
"benzodiazepine receptor agonist",0.25,0.742915203774966,0.983930662368058,"GSE12790, GSE31625, Coldren et al",3,0,"",0.983930662368058
"progesterone receptor agonist",0.231666666666667,0.923320276682654,0.894771119370493,"GSE12790, GSE31625, Coldren et al",3,0,"",0.983930662368058
"bacterial DNA gyrase inhibitor",0.225,1.03791955372273,0.759456933181127,"GSE12790, GSE31625, Coldren et al",3,0,"",0.969216808977674
"Abl kinase inhibitor",0.206666666666667,1.82418018115901,0.0258734640205324,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.165340424169999
"NFkB pathway inhibitor",0.186333333333333,0.865263158428309,0.963328004423398,"GSE12790, GSE31625, Coldren et al",3,0,"",0.983930662368058
"glucocorticoid receptor agonist",0.102666666666667,0.857242283915891,0.952868910836111,"GSE12790, GSE31625, Coldren et al",3,0,"",0.983930662368058
"histamine receptor antagonist",0.053,0.934038007791974,0.920017368645138,"GSE12790, GSE31625, Coldren et al",3,0,"",0.983930662368058
"MET inhibitor",-0.0723333333333334,1.34172885984216,0.359067235983164,"GSE12790, GSE31625, Coldren et al",3,0,"",0.632270567709484
"bacterial 50S ribosomal subunit inhibitor",-0.110333333333333,0.912943225690039,0.943805653362881,"GSE12790, GSE31625, Coldren et al",3,0,"",0.983930662368058
"PI3K inhibitor",-0.187666666666667,0.822255637459138,0.97876803772867,"GSE12790, GSE31625, Coldren et al",3,0,"",0.983930662368058
"glutamate receptor antagonist",-0.254333333333333,1.15984496090354,0.513527200793342,"GSE12790, GSE31625, Coldren et al",3,0,"",0.799917370466552
"adenosine receptor antagonist",-0.28,1.95829007044411,0.00107604150193936,"GSE12790, GSE31625, Coldren et al",3,2,"GSE12790, Coldren et al",0.043579680828544
"VEGFR inhibitor",-0.325333333333333,0.734679748824842,0.979725457342251,"GSE12790, GSE31625, Coldren et al",3,0,"",0.983930662368058
"p38 MAPK inhibitor",-0.385,0.886869212454689,0.859526714230959,"GSE12790, GSE31625, Coldren et al",3,0,"",0.980586814826869
"estrogen receptor agonist",-0.478666666666667,1.12144118585565,0.508218109136666,"GSE12790, GSE31625, Coldren et al",3,0,"",0.799917370466552
"ALK tyrosine kinase receptor inhibitor",-0.526666666666667,1.16834640981745,0.378819080813023,"GSE12790, GSE31625, Coldren et al",3,0,"",0.652858415869253
"adrenergic receptor agonist",-0.687333333333333,0.0859205058954691,0.96995329091943,"GSE12790, GSE31625, Coldren et al",3,0,"",0.983930662368058
"HSP inhibitor",-0.723333333333333,1.54778336124063,0.0329098455608673,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.182253553223518
"AKT inhibitor",-0.723333333333333,1.72653796174116,0.00765536439613635,"GSE12790, GSE31625, Coldren et al",3,2,"GSE31625, Coldren et al",0.103347419347841
"tyrosine kinase inhibitor",-0.808666666666667,0.188473694008828,0.83801239276031,"GSE12790, GSE31625, Coldren et al",3,0,"",0.972417090980747
"MEK inhibitor",-0.834666666666667,1.12718114486241,0.104168000000676,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.351567000002281
"vitamin D receptor agonist",-0.856666666666667,2.2590337167323,0.00215111152782059,"GSE12790, GSE31625, Coldren et al",3,3,"GSE12790, GSE31625, Coldren et al",0.058080011251156
"DNA methyltransferase inhibitor",-1.166,0.427537132890232,0.196069825511376,"GSE12790, GSE31625, Coldren et al",3,0,"",0.46695753739535
"CHK inhibitor",-1.26566666666667,0.888924256240842,0.783463278348338,"GSE12790, GSE31625, Coldren et al",3,1,"GSE12790",0.969216808977674
"TGF beta receptor inhibitor",-1.302,0.539344046041115,0.0212004990086226,"GSE12790, GSE31625, Coldren et al",3,1,"GSE31625",0.165340424169999
"protein tyrosine kinase inhibitor",-1.306,0.544231568360381,0.034864770244826,"GSE12790, GSE31625, Coldren et al",3,1,"Coldren et al",0.182253553223518
"src inhibitor",-1.61333333333333,0.415852537966685,0.00484496340080023,"GSE12790, GSE31625, Coldren et al",3,2,"GSE12790, GSE31625",0.0784884070929638
"EGFR inhibitor",-2.19666666666667,0.161658075373095,NA,"GSE12790, GSE31625, Coldren et al",3,3,"GSE12790, GSE31625, Coldren et al",NA
