"Feature_set","mean_NES","sd_NES","Fisher_p","types","N_types","N_sig","sig_types","adj_Fisher_p"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",1.1545,0.248194480196478,0.257852512459703,"transcriptomics, proteomics",2,0,"",0.665184742287349
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",1.146,0.41577878733769,0.226605090532601,"transcriptomics, proteomics",2,0,"",0.625799339658275
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",1.1405,0.267993470069702,0.193912173985747,"transcriptomics, proteomics",2,0,"",0.605550297709875
"KEGG_LEISHMANIA_INFECTION",1.135,0.134350288425444,0.233992352735262,"transcriptomics, proteomics",2,0,"",0.625799339658275
"KEGG_ACUTE_MYELOID_LEUKEMIA",1.13,0.0989949493661166,0.285903104540908,"transcriptomics, proteomics",2,0,"",0.716771163496924
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",1.127,0.499217387517703,0.145440160415175,"transcriptomics, proteomics",2,0,"",0.590071725079659
"KEGG_TYROSINE_METABOLISM",1.116,0.41577878733769,0.188790846404705,"transcriptomics, proteomics",2,0,"",0.600085190357811
"KEGG_MTOR_SIGNALING_PATHWAY",1.11,0.0989949493661166,0.296030455829575,"transcriptomics, proteomics",2,0,"",0.728145603869248
"KEGG_LYSOSOME",1.1095,0.580534667354156,0.141898091288192,"transcriptomics, proteomics",2,0,"",0.590071725079659
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",1.0975,0.159099025766973,0.332404775512872,"transcriptomics, proteomics",2,0,"",0.732061172491496
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",1.09,0.0989949493661166,0.306830673370159,"transcriptomics, proteomics",2,0,"",0.72821146479851
"KEGG_ENDOMETRIAL_CANCER",1.089,0.453962553521763,0.30183793672628,"transcriptomics, proteomics",2,0,"",0.728145603869248
"KEGG_PEROXISOME",1.0835,0.207182286887658,0.279584664417728,"transcriptomics, proteomics",2,0,"",0.710943860947936
"KEGG_NON_SMALL_CELL_LUNG_CANCER",1.076,0.11879393923934,0.364407680677363,"transcriptomics, proteomics",2,0,"",0.750422663684818
"KEGG_RIBOFLAVIN_METABOLISM",1.0705,0.338704148188356,0.333128960515793,"transcriptomics, proteomics",2,0,"",0.732061172491496
"KEGG_RENAL_CELL_CARCINOMA",1.065,0.0212132034355964,0.389403230616191,"transcriptomics, proteomics",2,0,"",0.750422663684818
"KEGG_PANCREATIC_CANCER",1.06,0.0848528137423858,0.385761330008228,"transcriptomics, proteomics",2,0,"",0.750422663684818
"KEGG_NOTCH_SIGNALING_PATHWAY",1.0535,0.136471608769004,0.369216078060731,"transcriptomics, proteomics",2,0,"",0.750422663684818
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",1.05,0.424264068711929,0.351741911336706,"transcriptomics, proteomics",2,0,"",0.745357859737305
"KEGG_ENDOCYTOSIS",1.0225,0.265165042944955,0.407078220376932,"transcriptomics, proteomics",2,0,"",0.762736033969409
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",1.0055,0.0770746391493338,0.474250613817934,"transcriptomics, proteomics",2,0,"",0.827613816270512
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",1.0055,0.0770746391493338,0.487742068477896,"transcriptomics, proteomics",2,0,"",0.829046469072016
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.992,0.39315137033972,0.347690379635031,"transcriptomics, proteomics",2,0,"",0.745357859737305
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.988,0.158391918985787,0.48904426546383,"transcriptomics, proteomics",2,0,"",0.829046469072016
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.983,0.420021428024809,0.347137440047844,"transcriptomics, proteomics",2,0,"",0.745357859737305
"KEGG_FATTY_ACID_METABOLISM",0.9765,0.174655374953077,0.510563360843721,"transcriptomics, proteomics",2,0,"",0.857361115379079
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.971,0.394565583902094,0.39624785781463,"transcriptomics, proteomics",2,0,"",0.750422663684818
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.964,0.347896536343781,0.481212223462171,"transcriptomics, proteomics",2,0,"",0.829046469072016
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.9555,0.204353859762912,0.546053230299415,"transcriptomics, proteomics",2,0,"",0.874599746975749
"KEGG_MELANOGENESIS",0.9555,0.133643181644258,0.586520136773377,"transcriptomics, proteomics",2,0,"",0.892312686715052
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.95,0.254558441227157,0.562958780572096,"transcriptomics, proteomics",2,0,"",0.878681262636279
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.949,0.0480832611206852,0.634661344847042,"transcriptomics, proteomics",2,0,"",0.916382649201493
"KEGG_VIRAL_MYOCARDITIS",0.943,0.264457936163769,0.567687332602091,"transcriptomics, proteomics",2,0,"",0.878681262636279
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.9275,0.0544472221513641,0.654396998642311,"transcriptomics, proteomics",2,0,"",0.91718634455379
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.9085,0.440527524679219,0.440747446510298,"transcriptomics, proteomics",2,0,"",0.807750180477686
"KEGG_TASTE_TRANSDUCTION",0.8995,0.340118361750729,0.618154880615334,"transcriptomics, proteomics",2,0,"",0.909725896380489
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.896,0.131521861300698,0.709487426199479,"transcriptomics, proteomics",2,0,"",0.949805233530186
"KEGG_GLUTATHIONE_METABOLISM",0.8855,0.123743686707646,0.725942755947498,"transcriptomics, proteomics",2,0,"",0.951106901972484
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.8785,0.140714249456123,0.726688419484595,"transcriptomics, proteomics",2,0,"",0.951106901972484
"KEGG_FOCAL_ADHESION",0.86,0.0410121933088198,0.78532034706412,"transcriptomics, proteomics",2,0,"",0.970816423820948
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.8525,0.0643467170879758,0.797906039471933,"transcriptomics, proteomics",2,0,"",0.970816423820948
"KEGG_PROSTATE_CANCER",0.8485,0.0855599205235723,0.801741653380221,"transcriptomics, proteomics",2,0,"",0.970816423820948
"KEGG_SMALL_CELL_LUNG_CANCER",0.8445,0.0643467170879758,0.795997237838954,"transcriptomics, proteomics",2,0,"",0.970816423820948
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.84,0.0791959594928933,0.809906000764379,"transcriptomics, proteomics",2,0,"",0.973244413340943
"KEGG_GNRH_SIGNALING_PATHWAY",0.8355,0.246780266634105,0.753263211521839,"transcriptomics, proteomics",2,0,"",0.961156905625959
"KEGG_BUTANOATE_METABOLISM",0.8305,0.0162634559672906,0.850989357851896,"transcriptomics, proteomics",2,0,"",0.979213819695412
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.8285,0.129400540957138,0.820901027609806,"transcriptomics, proteomics",2,0,"",0.97413588609697
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.8165,0.0912167747730646,0.858187392542046,"transcriptomics, proteomics",2,0,"",0.979213819695412
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.807,0.104651803615609,0.885246645185309,"transcriptomics, proteomics",2,0,"",0.982927589918995
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.7945,0.00212132034355964,0.891064262513035,"transcriptomics, proteomics",2,0,"",0.982927589918995
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.7825,0.127986327394765,0.894574548128524,"transcriptomics, proteomics",2,0,"",0.982927589918995
"KEGG_WNT_SIGNALING_PATHWAY",0.7815,0.0700035713374682,0.90801631684201,"transcriptomics, proteomics",2,0,"",0.986015656135679
"KEGG_SPHINGOLIPID_METABOLISM",0.7745,0.0827314933988261,0.908588382654003,"transcriptomics, proteomics",2,0,"",0.986015656135679
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.7735,0.0530330085889911,0.924058929402915,"transcriptomics, proteomics",2,0,"",0.986015656135679
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.7625,0.420728534805996,0.692903340982458,"transcriptomics, proteomics",2,0,"",0.948744574575981
"KEGG_INSULIN_SIGNALING_PATHWAY",0.7585,0.263750829382582,0.856018223472532,"transcriptomics, proteomics",2,0,"",0.979213819695412
"KEGG_PATHWAYS_IN_CANCER",0.754,0.104651803615609,0.9351160353012,"transcriptomics, proteomics",2,0,"",0.986015656135679
"KEGG_APOPTOSIS",0.744,0.103237590053236,0.951071607226839,"transcriptomics, proteomics",2,0,"",0.986015656135679
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.7205,0.437699097554473,0.776445608503706,"transcriptomics, proteomics",2,0,"",0.970816423820948
"KEGG_GLYCEROLIPID_METABOLISM",0.718,0.282842712474619,0.865811452714908,"transcriptomics, proteomics",2,0,"",0.981620627918812
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.712,NA,NA,"transcriptomics",1,0,"",NA
"KEGG_P53_SIGNALING_PATHWAY",0.6985,0.195868578388674,0.938536809293395,"transcriptomics, proteomics",2,0,"",0.986015656135679
"KEGG_LONG_TERM_POTENTIATION",0.6835,0.00919238815542505,0.979371244204903,"transcriptomics, proteomics",2,0,"",0.992826766145126
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.682,0.0296984848098349,0.983600437439118,"transcriptomics, proteomics",2,0,"",0.992826766145126
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.682,0.239002092041053,0.952779173344589,"transcriptomics, proteomics",2,0,"",0.986015656135679
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.672,0.15980613254816,0.963707881249188,"transcriptomics, proteomics",2,0,"",0.988350836763138
"KEGG_OTHER_GLYCAN_DEGRADATION",0.566,1.68857099347348,0.0331587967106251,"transcriptomics, proteomics",2,0,"",0.426452007796741
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.3375,1.57331258814007,0.174899430526967,"transcriptomics, proteomics",2,0,"",0.594293952112485
"KEGG_PRIMARY_IMMUNODEFICIENCY",0.3365,1.84342737855333,0.0420378000119916,"transcriptomics, proteomics",2,0,"",0.438866716338083
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.283,1.38168665043851,0.460473884443628,"transcriptomics, proteomics",2,0,"",0.81799651745086
"KEGG_TYPE_I_DIABETES_MELLITUS",0.2295,1.44320494040174,0.392840466980235,"transcriptomics, proteomics",2,0,"",0.750422663684818
"KEGG_BASAL_CELL_CARCINOMA",0.17,1.28693434175952,0.608017997416452,"transcriptomics, proteomics",2,0,"",0.909472298656541
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.165,2.05768073325285,0.0158751331920396,"transcriptomics, proteomics",2,0,"",0.282577370818305
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.1525,0.976514464818622,0.95079912270602,"transcriptomics, proteomics",2,0,"",0.986015656135679
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.133,1.59381868479448,0.23906941065597,"transcriptomics, proteomics",2,0,"",0.625799339658275
"KEGG_COLORECTAL_CANCER",0.126,1.09601551083915,0.884649066318332,"transcriptomics, proteomics",2,0,"",0.982927589918995
"KEGG_PROPANOATE_METABOLISM",0.122,1.28410591463477,0.638378924162838,"transcriptomics, proteomics",2,0,"",0.916382649201493
"KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.0835,1.50825876427091,0.328251464745458,"transcriptomics, proteomics",2,0,"",0.732061172491496
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.082,1.36895872837716,0.529397143258659,"transcriptomics, proteomics",2,0,"",0.872524921296678
"KEGG_BASE_EXCISION_REPAIR",0.0775,1.15470537367763,0.875267785019435,"transcriptomics, proteomics",2,0,"",0.982927589918995
"KEGG_TYPE_II_DIABETES_MELLITUS",0.0615,1.38380797078207,0.516223744567709,"transcriptomics, proteomics",2,0,"",0.858764733953759
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.059,1.22188051789035,0.774683866540996,"transcriptomics, proteomics",2,0,"",0.970816423820948
"KEGG_MISMATCH_REPAIR",0.055,1.68998520703585,0.182874445524158,"transcriptomics, proteomics",2,0,"",0.600085190357811
"KEGG_RETINOL_METABOLISM",0.04,1.71119841047145,0.155369887641028,"transcriptomics, proteomics",2,0,"",0.590071725079659
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.03,1.81019335983756,0.103946070486637,"transcriptomics, proteomics",2,0,"",0.555495584209551
"KEGG_LONG_TERM_DEPRESSION",0.0205,0.956715474945399,0.988131336819642,"transcriptomics, proteomics",2,0,"",0.992826766145126
"KEGG_SELENOAMINO_ACID_METABOLISM",0.0115,1.02035508525219,0.966140705599922,"transcriptomics, proteomics",2,0,"",0.988350836763138
"KEGG_HISTIDINE_METABOLISM",0.005,1.43542676580869,0.444716391498951,"transcriptomics, proteomics",2,0,"",0.807750180477686
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",-0.0035,1.27774195360409,0.713480749187654,"transcriptomics, proteomics",2,0,"",0.949805233530186
"KEGG_DILATED_CARDIOMYOPATHY",-0.004,1.23036579926459,0.7506534782875,"transcriptomics, proteomics",2,0,"",0.961156905625959
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",-0.0045,1.19430335342408,0.814682121279779,"transcriptomics, proteomics",2,0,"",0.973244413340943
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",-0.00750000000000001,0.886004796826744,0.992826766145126,"transcriptomics, proteomics",2,0,"",0.992826766145126
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",-0.025,1.68998520703585,0.215820784606351,"transcriptomics, proteomics",2,0,"",0.61961451064404
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",-0.03,1.30956175875749,0.652259231843655,"transcriptomics, proteomics",2,0,"",0.91718634455379
"KEGG_ALZHEIMERS_DISEASE",-0.038,1.04934646328084,0.948510046683055,"transcriptomics, proteomics",2,0,"",0.986015656135679
"KEGG_MAPK_SIGNALING_PATHWAY",-0.0545,1.16743329573899,0.830196034913158,"transcriptomics, proteomics",2,0,"",0.978641683540014
"KEGG_PHENYLALANINE_METABOLISM",-0.055,1.74655374953077,0.153432310043954,"transcriptomics, proteomics",2,0,"",0.590071725079659
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",-0.075,1.36471608769004,0.545366449520804,"transcriptomics, proteomics",2,0,"",0.874599746975749
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",-0.0855,1.29188408922782,0.690482909107846,"transcriptomics, proteomics",2,0,"",0.948744574575981
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",-0.095,1.71826947828331,0.174886742653429,"transcriptomics, proteomics",2,0,"",0.594293952112485
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",-0.1,1.14834141264695,0.840832817795071,"transcriptomics, proteomics",2,0,"",0.979213819695412
"KEGG_GLIOMA",-0.105,1.23178001282697,0.715021917376657,"transcriptomics, proteomics",2,0,"",0.949805233530186
"KEGG_NITROGEN_METABOLISM",-0.1175,1.47431763877395,0.391740954545974,"transcriptomics, proteomics",2,0,"",0.750422663684818
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",-0.145,1.95868578388674,0.0548694731667342,"transcriptomics, proteomics",2,0,"",0.47314535039905
"KEGG_PROTEASOME",-0.149,1.33077496219308,0.578308515992854,"transcriptomics, proteomics",2,0,"",0.887404446954553
"KEGG_OOCYTE_MEIOSIS",-0.1575,1.01611244456507,0.923793030318454,"transcriptomics, proteomics",2,0,"",0.986015656135679
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",-0.159,1.50048058967785,0.387136131950925,"transcriptomics, proteomics",2,0,"",0.750422663684818
"KEGG_OLFACTORY_TRANSDUCTION",-0.1695,1.25935717729324,0.650646623296866,"transcriptomics, proteomics",2,0,"",0.91718634455379
"KEGG_PYRUVATE_METABOLISM",-0.1745,1.1405632380539,0.733120021655323,"transcriptomics, proteomics",2,0,"",0.952520904048521
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",-0.182,1.62351716960431,0.234331755876882,"transcriptomics, proteomics",2,0,"",0.625799339658275
"KEGG_TRYPTOPHAN_METABOLISM",-0.1895,1.3300678554119,0.552820334840267,"transcriptomics, proteomics",2,0,"",0.874599746975749
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",-0.1965,1.26359981798036,0.594847331157008,"transcriptomics, proteomics",2,0,"",0.897312075813115
"KEGG_LYSINE_DEGRADATION",-0.2075,1.21975919754679,0.674265494130077,"transcriptomics, proteomics",2,0,"",0.937650452774638
"KEGG_HOMOLOGOUS_RECOMBINATION",-0.2245,1.28057038072884,0.62320171901604,"transcriptomics, proteomics",2,0,"",0.909725896380489
"KEGG_LINOLEIC_ACID_METABOLISM",-0.255,2.01525432638166,0.0443797803038511,"transcriptomics, proteomics",2,0,"",0.438866716338083
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",-0.292,1.69422784772297,0.162486449352675,"transcriptomics, proteomics",2,0,"",0.590256897648492
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",-0.3195,1.52805775414413,0.302712217338901,"transcriptomics, proteomics",2,0,"",0.728145603869248
"KEGG_OXIDATIVE_PHOSPHORYLATION",-0.341,1.42694148443445,0.396290620148162,"transcriptomics, proteomics",2,0,"",0.750422663684818
"KEGG_CELL_CYCLE",-0.3625,1.24097240098239,0.456905790890463,"transcriptomics, proteomics",2,0,"",0.81799651745086
"KEGG_ABC_TRANSPORTERS",-0.472,1.62351716960431,0.228905352431052,"transcriptomics, proteomics",2,0,"",0.625799339658275
"KEGG_PRION_DISEASES",-0.546,1.77342380721586,0.124076527294908,"transcriptomics, proteomics",2,0,"",0.590071725079659
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",-0.6225,1.53795724908074,0.176952693606526,"transcriptomics, proteomics",2,1,"transcriptomics",0.594293952112485
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",-0.692,2.06192337393997,NA,"transcriptomics, proteomics",2,0,"",NA
"KEGG_GRAFT_VERSUS_HOST_DISEASE",-0.725,NA,NA,"transcriptomics",1,0,"",NA
"KEGG_PYRIMIDINE_METABOLISM",-0.765,0.222031529292576,0.856764603936648,"transcriptomics, proteomics",2,0,"",0.979213819695412
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",-0.779,0.354967604155647,0.698751888222322,"transcriptomics, proteomics",2,0,"",0.949449130561628
"KEGG_ALLOGRAFT_REJECTION",-0.792,NA,NA,"transcriptomics",1,0,"",NA
"KEGG_HUNTINGTONS_DISEASE",-0.81,0.311126983722081,0.755966105548507,"transcriptomics, proteomics",2,0,"",0.961156905625959
"KEGG_BETA_ALANINE_METABOLISM",-0.8465,0.0190918830920368,0.793025263248264,"transcriptomics, proteomics",2,0,"",0.970816423820948
"KEGG_GAP_JUNCTION",-0.8705,0.381130555059549,0.623519996395616,"transcriptomics, proteomics",2,0,"",0.909725896380489
"KEGG_PURINE_METABOLISM",-0.926,0.231931024229188,0.541035485839175,"transcriptomics, proteomics",2,0,"",0.874599746975749
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",-0.965,0.289913780286484,0.555223434877863,"transcriptomics, proteomics",2,0,"",0.874599746975749
"KEGG_REGULATION_OF_AUTOPHAGY",-0.987,0.386080302527855,0.434180846473036,"transcriptomics, proteomics",2,0,"",0.805043652835421
"KEGG_PARKINSONS_DISEASE",-1.002,0.562856997824492,0.332556110976229,"transcriptomics, proteomics",2,0,"",0.732061172491496
"KEGG_TGF_BETA_SIGNALING_PATHWAY",-1.002,0.350724963468528,0.464144091362567,"transcriptomics, proteomics",2,0,"",0.81799651745086
"KEGG_MELANOMA",-1.064,0.277185858225127,0.33173012011406,"transcriptomics, proteomics",2,0,"",0.732061172491496
"KEGG_PROTEIN_EXPORT",-1.065,0.0494974746830584,0.368174607026404,"transcriptomics, proteomics",2,0,"",0.750422663684818
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",-1.078,0.469518902707868,0.322259057146716,"transcriptomics, proteomics",2,0,"",0.732061172491496
"KEGG_SPLICEOSOME",-1.149,0.227688383542068,0.235750750134503,"transcriptomics, proteomics",2,0,"",0.625799339658275
"KEGG_ASTHMA",-1.16,NA,NA,"transcriptomics",1,0,"",NA
"KEGG_DNA_REPLICATION",-1.1605,0.777110352524016,0.0563535863250453,"transcriptomics, proteomics",2,1,"transcriptomics",0.47314535039905
"KEGG_BASAL_TRANSCRIPTION_FACTORS",-1.22,0.0848528137423858,0.171110994218738,"transcriptomics, proteomics",2,0,"",0.594293952112485
"KEGG_RNA_POLYMERASE",-1.27,0.0424264068711929,0.107893163959754,"transcriptomics, proteomics",2,0,"",0.555495584209551
"KEGG_RNA_DEGRADATION",-1.325,0.0494974746830584,0.0972608853057914,"transcriptomics, proteomics",2,0,"",0.555495584209551
"acyl carnitines",-1.39,NA,NA,"metabolomics",1,0,"",NA
"alpha amino acids",-1.45,NA,NA,"metabolomics",1,0,"",NA
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",-1.47,0.707106781186548,NA,"transcriptomics, proteomics",2,1,"transcriptomics",NA
"KEGG_AUTOIMMUNE_THYROID_DISEASE",-1.49,NA,NA,"transcriptomics",1,0,"",NA
"KEGG_ONE_CARBON_POOL_BY_FOLATE",-1.53,0.0565685424949239,0.0274249110402645,"transcriptomics, proteomics",2,0,"",0.406802847097256
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",-1.545,0.572756492761104,0.0359369669491636,"transcriptomics, proteomics",2,1,"transcriptomics",0.426452007796741
"KEGG_RIBOSOME",-1.545,0.162634559672906,0.0240283272952428,"transcriptomics, proteomics",2,0,"",0.388822023504839
